example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
400	10	S	9	▁collect	0.0047	0.0023	0.0	0.0005	-0.0001	0	1
400	11	S	9	▁my	0.001	0.0014	0.0	-0.0001	0.0	0	1
400	12	S	9	▁thoughts	0.0043	0.0101	0.0	-0.0004	0.001	0	1
400	13	S	9	,	0.0009	0.0005	0.0	-0.0	0.0	0	1
400	14	S	9	▁and	0.0006	0.0004	0.0	-0.0	-0.0	0	1
400	15	S	9	▁when	0.0016	0.001	0.0	0.0	-0.0001	0	1
400	16	S	9	▁I	0.0005	0.0006	0.0003	0.0001	-0.0001	0	1
400	17	S	9	▁come	0.0013	0.001	0.0001	-0.0	0.0	0	1
400	18	S	9	▁back	0.0004	0.0003	0.0	0.0	-0.0	0	1
400	19	S	9	,	0.0003	0.0002	0.0	0.0	0.0	0	1
400	20	S	9	▁we	0.0017	0.0011	0.0001	0.0003	-0.0001	0	1
400	21	S	9	'	0.0004	0.0003	0.0	-0.0	0.0	0	1
400	22	S	9	ll	0.0018	0.0017	0.0	-0.0002	0.0002	0	1
400	23	S	9	▁continue	0.0015	0.0009	0.0	-0.0001	-0.0001	0	1
400	24	S	9	▁this	0.0039	0.0023	0.0001	0.0001	-0.0001	0	1
400	25	S	9	▁conversation	0.0042	0.003	0.0004	0.0003	-0.0005	0	1
400	26	S	9	.	0.0007	0.0005	0.0	0.0001	-0.0001	0	1
400	27	S	9	▁Okay	0.0046	0.0043	0.0	-0.0	0.0004	0	1
400	28	S	9	,	0.0006	0.0006	0.0	-0.0001	0.0001	0	1
400	29	S	9	▁you	0.002	0.002	0.0002	0.0001	0.0004	0	1
400	30	S	9	▁do	0.0006	0.0005	0.0002	0.0	0.0	0	1
400	31	S	9	▁that	0.0033	0.0022	0.0	0.0003	-0.0003	0	1
400	32	S	9	.	0.0006	0.0004	0.0	0.0001	-0.0001	0	1
400	33	S	9	▁Just	0.0013	0.0006	0.0	0.0001	-0.0	0	1
400	34	S	9	▁one	0.0025	0.0017	0.0	0.0	0.0	0	1
400	35	S	9	?	0.002	0.0016	0.0	0.0003	-0.0002	0	1
400	36	S	9	▁I	0.0014	0.0008	0.0008	0.0001	-0.0001	0	1
400	37	S	9	▁can	0.0017	0.0018	0.0001	-0.0	0.0004	0	1
400	38	S	9	▁do	0.0011	0.001	0.0002	-0.0	0.0001	0	1
400	39	S	9	▁this	0.007	0.0042	0.0003	-0.0	-0.0002	0	1
400	40	S	9	▁in	0.0017	0.001	0.0	0.0001	-0.0001	0	1
400	41	S	9	▁one	0.003	0.0022	0.0001	0.0	0.0001	0	1
400	42	S	9	.	0.001	0.0007	0.0001	0.0001	-0.0	0	1
400	43	S	9	▁What	0.0023	0.0017	0.0001	-0.0003	0.0003	0	1
400	44	S	9	'	0.0023	0.0011	0.0001	0.0004	-0.0002	0	1
400	45	S	9	s	0.0024	0.0016	0.0001	0.0003	-0.0002	0	1
400	46	S	9	▁it	0.0025	0.0019	0.0003	0.0001	0.0	0	1
400	47	S	9	▁like	0.0031	0.0022	0.0009	-0.0002	0.0002	0	1
400	48	S	9	▁being	0.0029	0.0023	0.0002	0.0001	-0.0001	0	1
400	49	S	9	▁counsel	0.0064	0.006	0.0003	0.0007	-0.001	0	1
400	50	S	9	▁for	0.0017	0.0011	0.0003	0.0001	-0.0	0	1
400	51	S	9	▁Ta	0.0039	0.0026	0.0008	0.0002	-0.0002	0	1
400	52	S	9	co	0.0192	0.0088	0.0004	-0.0044	0.002	0	1
400	53	S	9	▁Corp	0.0099	0.0063	0.001	-0.0001	-0.0002	0	1
400	54	S	9	▁now	0.0033	0.0022	0.0006	-0.0	0.0001	0	1
400	55	S	9	▁that	0.0062	0.0038	0.0001	0.0007	-0.0005	0	1
400	56	S	9	▁he	0.0101	0.0083	0.0019	-0.0012	0.0011	0	1
400	57	S	9	▁actually	0.0048	0.0036	0.0013	-0.0001	0.0002	0	1
400	58	S	9	▁has	0.0063	0.0048	0.0006	-0.0002	0.0004	0	1
400	59	S	9	▁some	0.0047	0.0034	0.0015	-0.0002	0.0003	0	1
400	60	S	9	▁money	0.006	0.0038	0.0028	-0.0005	0.0003	0	1
400	61	S	9	?	0.0073	0.0044	0.0018	0.0003	0.0	0	1
401	0	S	56	▁-	0.0016	0.0007	0.0	-0.0001	0.0001	0	1
401	1	S	56	▁(	0.0016	0.0007	0.0001	-0.0002	0.0001	0	1
401	2	S	56	▁dog	0.0186	0.0087	0.0003	-0.0023	0.0011	0	1
401	3	S	56	▁bark	0.0119	0.0054	0.0002	-0.0002	0.0001	0	1
401	4	S	56	s	0.0019	0.0009	0.0001	-0.0001	0.0	0	1
401	5	S	56	▁	0.001	0.0005	0.0	-0.0001	0.0	0	1
401	6	S	56	)	0.0013	0.0006	0.0	-0.0001	0.0001	0	1
401	7	S	56	▁-	0.0012	0.0005	0.0	-0.0001	0.0001	0	1
401	8	S	56	▁Jesus	0.0088	0.0033	0.0003	0.0002	-0.0	0	1
401	9	S	56	.	0.0006	0.0003	0.0	-0.0001	0.0	0	1
401	10	S	56	▁How	0.0018	0.0007	0.0	-0.0001	0.0	0	1
401	11	S	56	'	0.0003	0.0002	0.0	-0.0001	0.0	0	1
401	12	S	56	s	0.0006	0.0003	0.0	-0.0	0.0	0	1
401	13	S	56	▁that	0.0035	0.0016	0.0	0.0002	-0.0001	0	1
401	14	S	56	▁going	0.005	0.0021	0.0	0.0002	-0.0001	0	1
401	15	S	56	▁with	0.0009	0.0004	0.0	0.0	-0.0	0	1
401	16	S	56	▁you	0.0021	0.001	0.0002	-0.0	-0.0	0	1
401	17	S	56	▁and	0.0006	0.0003	0.0001	0.0	-0.0	0	1
401	18	S	56	▁Sho	0.0012	0.0005	0.0001	-0.0	0.0	0	1
401	19	S	56	shan	0.0013	0.0005	0.0001	-0.0	0.0	0	1
401	20	S	56	na	0.0116	0.0046	0.0001	-0.0012	0.0005	0	1
401	21	S	56	?	0.0023	0.0009	0.0	0.0	-0.0	0	1
401	22	S	56	▁Good	0.0014	0.0005	0.0001	-0.0003	0.0001	0	1
401	23	S	56	.	0.0009	0.0004	0.0	-0.0001	0.0	0	1
401	24	S	56	▁Really	0.0041	0.0017	0.0001	0.0	-0.0	0	1
401	25	S	56	▁good	0.0026	0.0011	0.0004	-0.0002	0.0001	0	1
401	26	S	56	.	0.0012	0.0005	0.0	0.0001	-0.0	0	1
401	27	S	56	▁Really	0.0028	0.0012	0.0001	0.0001	-0.0	0	1
401	28	S	56	▁good	0.0015	0.0007	0.0004	-0.0001	0.0	0	1
401	29	S	56	.	0.0005	0.0002	0.0001	0.0001	-0.0	0	1
402	0	S	9	▁Se	0.0019	0.0002	0.0007	0.0002	0.0	0	0
402	1	S	9	▁Ra	0.002	0.0002	0.0002	0.0004	0.0	0	0
402	2	S	9	▁and	0.0012	0.0001	0.0004	0.0001	-0.0	0	0
402	3	S	9	▁I	0.0007	0.0001	0.0001	0.0002	0.0	0	0
402	4	S	9	▁are	0.001	0.0001	0.0001	0.0	-0.0	0	0
402	5	S	9	▁living	0.0022	0.0003	0.0006	-0.0	-0.0	0	0
402	6	S	9	▁together	0.0011	0.0001	0.0003	0.0001	0.0	0	0
402	7	S	9	.	0.0006	0.0001	0.0001	-0.0	-0.0	0	0
402	8	S	9	▁This	0.0022	0.0002	0.0004	-0.0	-0.0	0	0
402	9	S	9	▁time	0.0012	0.0001	0.0003	0.0001	0.0	0	0
402	10	S	9	,	0.0009	0.0001	0.0001	0.0	0.0	0	0
402	11	S	9	▁I	0.0006	0.0001	0.0001	-0.0	-0.0	0	0
402	12	S	9	'	0.0005	0.0001	0.0001	0.0	0.0	0	0
402	13	S	9	m	0.0005	0.0001	0.0002	0.0	0.0	0	0
402	14	S	9	▁the	0.0008	0.0001	0.0004	-0.0	0.0	0	0
402	15	S	9	▁owner	0.0029	0.0003	0.0007	-0.0005	-0.0	0	0
402	16	S	9	.	0.0005	0.0001	0.0001	-0.0	-0.0	0	0
402	17	S	9	▁So	0.0005	0.0001	0.0002	-0.0001	-0.0	0	0
402	18	S	9	,	0.0005	0.0001	0.0001	0.0	0.0	0	0
402	19	S	9	▁you	0.0016	0.0002	0.0009	-0.0001	-0.0	0	0
402	20	S	9	'	0.0005	0.0	0.0001	-0.0	-0.0	0	0
402	21	S	9	re	0.0009	0.0001	0.0002	-0.0002	-0.0	0	0
402	22	S	9	▁happy	0.0016	0.0002	0.0003	-0.0001	-0.0	0	0
402	23	S	9	?	0.0025	0.0004	0.0002	0.0002	0.0001	0	0
402	24	S	9	▁To	0.001	0.0002	0.0006	-0.0	-0.0	0	0
402	25	S	9	▁me	0.0008	0.0001	0.0002	-0.0	-0.0	0	0
402	26	S	9	,	0.0009	0.0001	0.0001	0.0	0.0	0	0
402	27	S	9	▁this	0.0011	0.0001	0.0004	-0.0001	-0.0	0	0
402	28	S	9	▁is	0.001	0.0001	0.0003	0.0002	0.0	0	0
402	29	S	9	▁bad	0.0018	0.0003	0.0007	0.0001	-0.0	0	0
402	30	S	9	▁news	0.0028	0.0004	0.0012	0.0004	0.0001	0	0
402	31	S	9	.	0.0008	0.0001	0.0006	-0.0	-0.0	0	0
402	32	S	9	▁Really	0.0045	0.0006	0.0029	-0.0002	-0.0	0	0
402	33	S	9	.	0.0013	0.0002	0.001	0.0001	-0.0	0	0
403	0	S	5	▁-	0.0003	0.0001	0.0002	0.0	-0.0	0	1
403	1	S	5	▁expensive	0.0023	0.0011	0.0002	-0.0004	0.0002	0	1
403	2	S	5	▁German	0.0008	0.0003	0.0003	-0.0001	0.0	0	1
403	3	S	5	▁sports	0.0013	0.0005	0.0003	-0.0002	0.0	0	1
403	4	S	5	▁cars	0.0034	0.0014	0.0011	-0.0006	0.0002	0	1
403	5	S	5	.	0.0011	0.0005	0.0001	-0.0001	0.0	0	1
403	6	S	5	▁-	0.001	0.0004	0.0001	0.0001	-0.0	0	1
403	7	S	5	▁Don	0.0013	0.0006	0.0002	0.0002	-0.0001	0	1
403	8	S	5	'	0.0003	0.0001	0.0001	0.0	-0.0	0	1
403	9	S	5	t	0.0003	0.0001	0.0001	0.0	-0.0	0	1
403	10	S	5	▁disagree	0.0015	0.0007	0.0001	0.0	-0.0	0	1
403	11	S	5	.	0.0003	0.0001	0.0	0.0	-0.0	0	1
403	12	S	5	▁It	0.0003	0.0002	0.0	0.0	-0.0	0	1
403	13	S	5	'	0.0003	0.0002	0.0001	0.0001	-0.0	0	1
403	14	S	5	s	0.0006	0.0003	0.0002	0.0002	-0.0001	0	1
403	15	S	5	▁where	0.0013	0.0006	0.0003	0.0001	-0.0001	0	1
403	16	S	5	▁men	0.0014	0.0007	0.0008	0.0001	-0.0001	0	1
403	17	S	5	▁with	0.0008	0.0004	0.0002	0.0	-0.0	0	1
403	18	S	5	▁defective	0.0025	0.0012	0.0004	0.0001	-0.0001	0	1
403	19	S	5	▁equipment	0.0017	0.0007	0.0004	0.0003	-0.0001	0	1
403	20	S	5	▁have	0.0009	0.0004	0.0003	0.0002	-0.0001	0	1
403	21	S	5	▁pumps	0.0029	0.0013	0.0014	-0.0004	0.0001	0	1
403	22	S	5	▁installed	0.0019	0.0008	0.0004	-0.0001	0.0	0	1
403	23	S	5	▁so	0.0006	0.0003	0.0012	0.0	-0.0	0	1
403	24	S	5	▁that	0.0012	0.0005	0.0005	0.0002	-0.0001	0	1
403	25	S	5	▁they	0.001	0.0005	0.0004	0.0001	-0.0001	0	1
403	26	S	5	▁can	0.0005	0.0002	0.0002	-0.0001	0.0	0	1
403	27	S	5	▁leave	0.0018	0.0009	0.0002	-0.0001	0.0	0	1
403	28	S	5	▁their	0.0016	0.0008	0.0005	-0.0004	0.0002	0	1
403	29	S	5	▁wives	0.0062	0.0033	0.0012	-0.0001	0.0001	0	1
403	30	S	5	▁for	0.0007	0.0003	0.0007	-0.0	0.0	0	1
403	31	S	5	▁a	0.0009	0.0004	0.0012	0.0	-0.0	0	1
403	32	S	5	▁yoga	0.0024	0.0013	0.0012	-0.0002	0.0001	0	1
403	33	S	5	▁teacher	0.0022	0.001	0.0007	-0.0003	0.0002	0	1
403	34	S	5	.	0.0009	0.0004	0.0003	-0.0001	0.0	0	1
403	35	S	5	▁Okay	0.0012	0.0006	0.0004	-0.0001	0.0	0	1
403	36	S	5	,	0.0002	0.0001	0.0001	0.0	-0.0	0	1
403	37	S	5	▁come	0.0005	0.0002	0.0005	0.0	0.0	0	1
403	38	S	5	▁back	0.0003	0.0001	0.0002	0.0	-0.0	0	1
403	39	S	5	▁to	0.0004	0.0002	0.0002	-0.0	0.0	0	1
403	40	S	5	▁me	0.0005	0.0002	0.0003	-0.0	0.0	0	1
403	41	S	5	▁here	0.0005	0.0002	0.0003	-0.0	0.0	0	1
403	42	S	5	.	0.0003	0.0001	0.0008	0.0	-0.0	0	1
403	43	S	5	▁This	0.001	0.0005	0.0016	-0.0	0.0	0	1
403	44	S	5	▁is	0.0008	0.0004	0.0024	-0.0	0.0	0	1
403	45	S	5	▁an	0.0012	0.0006	0.0037	0.0002	-0.0001	0	1
403	46	S	5	▁invasion	0.0051	0.0024	0.0042	-0.0005	0.0003	0	1
403	47	S	5	.	0.0017	0.0008	0.0018	0.0001	-0.0	0	1
404	0	S	3	▁A	0.0378	0.0117	0.0005	0.0114	0.002	0	1
404	1	S	3	▁hook	0.181	0.0594	0.0004	-0.0059	0.0075	0	1
404	2	S	3	.	0.0311	0.0116	0.0011	0.0034	0.001	0	1
404	3	S	3	▁Hey	0.1368	0.0281	0.0013	0.0209	-0.0002	0	1
404	4	S	3	.	0.0191	0.0082	0.001	0.0019	-0.0005	0	1
404	5	S	3	▁Come	0.1563	0.0352	0.0004	0.0173	0.0003	0	1
404	6	S	3	▁with	0.0372	0.0183	0.0003	-0.0014	-0.0031	0	1
404	7	S	3	▁me	0.0608	0.0164	0.0004	0.0077	-0.0009	0	1
404	8	S	3	.	0.0534	0.0135	0.0009	0.0067	-0.0002	0	1
404	9	S	3	▁This	0.0939	0.0225	0.0013	0.0051	0.0016	0	1
404	10	S	3	...	0.083	0.0141	0.0056	0.0112	-0.0005	0	1
404	11	S	3	▁Powder	0.3254	0.0994	0.0022	-0.0114	0.0112	0	1
404	12	S	3	▁made	0.0792	0.0207	0.0029	0.0067	-0.0001	0	1
404	13	S	3	▁from	0.0474	0.0109	0.0037	-0.0054	0.0002	0	1
404	14	S	3	▁pop	0.0865	0.0223	0.0014	0.0165	0.0017	0	1
404	15	S	3	pie	0.1053	0.0281	0.001	-0.0018	0.0033	0	1
404	16	S	3	s	0.0448	0.0111	0.0014	0.0036	0.001	0	1
404	17	S	3	.	0.0511	0.0112	0.004	0.0044	0.0014	0	1
404	18	S	3	▁He	0.1099	0.0176	0.004	0.0195	0.0019	0	1
404	19	S	3	▁has	0.0827	0.0188	0.002	0.0064	0.001	0	1
404	20	S	3	▁to	0.0613	0.0119	0.0021	0.0124	0.0009	0	1
404	21	S	3	▁in	0.0443	0.0085	0.0009	0.0043	-0.0003	0	1
404	22	S	3	hal	0.0716	0.017	0.0011	-0.0054	0.0012	0	1
404	23	S	3	e	0.0517	0.0118	0.0012	0.0025	0.0018	0	1
404	24	S	3	▁it	0.0901	0.0197	0.0039	0.0042	0.0015	0	1
404	25	S	3	.	0.0576	0.0192	0.0128	0.0045	0.0021	0	1
405	0	S	14	▁Okay	0.0075	0.0029	0.0001	-0.0001	0.0	0	1
405	1	S	14	.	0.0017	0.0007	0.0	0.0001	-0.0001	0	1
405	2	S	14	▁This	0.0048	0.0019	0.0001	-0.0002	0.0001	0	1
405	3	S	14	▁is	0.0026	0.0011	0.0	-0.0006	0.0002	0	1
405	4	S	14	▁a	0.0071	0.0027	0.0	-0.001	0.0004	0	1
405	5	S	14	▁process	0.0071	0.0027	0.0005	-0.0014	0.0005	0	1
405	6	S	14	.	0.0017	0.0007	0.0	-0.0002	0.0001	0	1
405	7	S	14	▁We	0.0026	0.0011	0.0	0.0001	-0.0001	0	1
405	8	S	14	▁can	0.004	0.0016	0.0	-0.0012	0.0005	0	1
405	9	S	14	▁look	0.0093	0.0037	0.0	-0.0026	0.0011	0	1
405	10	S	14	▁for	0.006	0.0024	0.0	-0.0011	0.0004	0	1
405	11	S	14	▁other	0.0118	0.0047	0.0001	-0.0022	0.0009	0	1
405	12	S	14	▁candidates	0.0513	0.0204	0.0016	-0.0072	0.0027	0	1
405	13	S	14	▁at	0.0064	0.0026	0.0	-0.0006	0.0002	0	1
405	14	S	14	▁group	0.0122	0.005	0.0003	-0.0007	0.0003	0	1
405	15	S	14	▁tonight	0.0106	0.0041	0.0001	0.0002	-0.0	0	1
405	16	S	14	.	0.0046	0.0019	0.0001	-0.0007	0.0003	0	1
405	17	S	14	▁We	0.0026	0.001	0.0002	-0.0006	0.0002	0	1
405	18	S	14	▁are	0.0029	0.0011	0.0	-0.0005	0.0002	0	1
405	19	S	14	▁gonna	0.0158	0.006	0.0001	-0.0016	0.0006	0	1
405	20	S	14	▁find	0.0033	0.0013	0.0001	-0.0002	0.0001	0	1
405	21	S	14	▁you	0.0038	0.0014	0.0002	0.0002	-0.0001	0	1
405	22	S	14	▁a	0.0041	0.0016	0.0002	-0.0002	0.0	0	1
405	23	S	14	▁sponsor	0.009	0.0035	0.0005	-0.0011	0.0004	0	1
405	24	S	14	▁before	0.0036	0.0014	0.0003	0.0001	-0.0001	0	1
405	25	S	14	▁my	0.0047	0.0018	0.0016	0.0003	-0.0001	0	1
405	26	S	14	▁st	0.0087	0.0035	0.0004	-0.0012	0.0005	0	1
405	27	S	14	int	0.0056	0.0022	0.0003	0.0004	-0.0001	0	1
405	28	S	14	▁is	0.0024	0.0009	0.0006	0.0001	-0.0	0	1
405	29	S	14	▁up	0.0037	0.0015	0.0003	0.0001	-0.0	0	1
405	30	S	14	,	0.0021	0.0008	0.0007	0.0	-0.0	0	1
405	31	S	14	▁okay	0.0084	0.0032	0.0011	0.0007	-0.0003	0	1
405	32	S	14	?	0.0053	0.002	0.0003	-0.0001	0.0001	0	1
405	33	S	14	▁Ha	0.0067	0.0026	0.0019	-0.0002	0.0001	0	1
405	34	S	14	.	0.006	0.0023	0.0002	-0.0002	0.0001	0	1
405	35	S	14	▁Captain	0.0225	0.0084	0.0007	0.0047	-0.0017	0	1
405	36	S	14	.	0.0094	0.0035	0.0005	0.0009	-0.0003	0	1
406	0	S	10	▁By	0.0001	0.0	0.0001	0.0	-0.0	0	1
406	1	S	10	e	0.0002	0.0	0.0	0.0	-0.0	0	1
406	2	S	10	.	0.0001	0.0	0.0	0.0	-0.0	0	1
406	3	S	10	▁All	0.0001	0.0	0.0	0.0	-0.0	0	1
406	4	S	10	▁right	0.0001	0.0	0.0	0.0	-0.0	0	1
406	5	S	10	,	0.0001	0.0	0.0	-0.0	0.0	0	1
406	6	S	10	▁boys	0.0011	0.0001	0.0001	0.0	0.0	0	1
406	7	S	10	,	0.0001	0.0	0.0	-0.0	0.0	0	1
406	8	S	10	▁what	0.0002	0.0	0.0	0.0	-0.0	0	1
406	9	S	10	▁do	0.0001	0.0	0.0	-0.0	-0.0	0	1
406	10	S	10	▁you	0.0002	0.0	0.0	-0.0	0.0	0	1
406	11	S	10	▁say	0.0002	0.0	0.0	0.0	-0.0	0	1
406	12	S	10	▁we	0.0002	0.0	0.0	0.0	-0.0	0	1
406	13	S	10	▁change	0.0002	0.0	0.0001	0.0	-0.0	0	1
406	14	S	10	▁the	0.0002	0.0	0.0	0.0	-0.0	0	1
406	15	S	10	▁game	0.0001	0.0	0.0001	-0.0	-0.0	0	1
406	16	S	10	▁to	0.0001	0.0	0.0001	0.0	-0.0	0	1
406	17	S	10	▁spice	0.0012	0.0001	0.0013	0.0001	-0.0	0	1
406	18	S	10	▁things	0.0003	0.0	0.0002	0.0	-0.0	0	1
406	19	S	10	▁up	0.0002	0.0	0.0001	-0.0	0.0	0	1
406	20	S	10	▁a	0.0003	0.0	0.0002	0.0	-0.0	0	1
406	21	S	10	▁little	0.0002	0.0	0.0002	0.0	0.0	0	1
406	22	S	10	▁bit	0.0001	0.0	0.0003	-0.0	0.0	0	1
406	23	S	10	,	0.0001	0.0	0.0001	0.0	-0.0	0	1
406	24	S	10	▁huh	0.0006	0.0001	0.0001	-0.0	0.0	0	1
406	25	S	10	?	0.0008	0.0001	0.0	-0.0	0.0	0	1
406	26	S	10	▁Please	0.0005	0.0001	0.0002	0.0	0.0	0	1
406	27	S	10	,	0.0001	0.0	0.0	-0.0	0.0	0	1
406	28	S	10	▁spice	0.0012	0.0001	0.0008	0.0001	-0.0	0	1
406	29	S	10	▁it	0.0002	0.0	0.0001	-0.0	-0.0	0	1
406	30	S	10	▁up	0.0001	0.0	0.0001	0.0	-0.0	0	1
406	31	S	10	.	0.0001	0.0	0.0001	0.0	-0.0	0	1
406	32	S	10	▁The	0.0002	0.0	0.0003	0.0	-0.0	0	1
406	33	S	10	▁spice	0.0021	0.0003	0.0016	0.0003	-0.0	0	1
406	34	S	10	▁is	0.0003	0.0001	0.0002	-0.0	0.0	0	1
406	35	S	10	▁just	0.0003	0.0	0.0002	-0.0	0.0	0	1
406	36	S	10	▁fine	0.0003	0.0	0.0006	-0.0	0.0	0	1
406	37	S	10	▁for	0.0002	0.0	0.0001	0.0	-0.0	0	1
406	38	S	10	▁me	0.0002	0.0	0.0002	0.0	-0.0	0	1
406	39	S	10	.	0.0002	0.0	0.0001	0.0	-0.0	0	1
406	40	S	10	▁I	0.0002	0.0	0.0002	0.0	-0.0	0	1
406	41	S	10	▁gotta	0.0011	0.0001	0.0001	-0.0001	0.0	0	1
406	42	S	10	▁be	0.0002	0.0	0.0004	-0.0	0.0	0	1
406	43	S	10	▁honest	0.001	0.0001	0.0007	-0.0001	0.0	0	1
406	44	S	10	▁with	0.0003	0.0	0.0003	0.0	-0.0	0	1
406	45	S	10	▁you	0.001	0.0001	0.0015	-0.0001	-0.0	0	1
406	46	S	10	.	0.0004	0.0	0.0006	-0.0	0.0	0	1
406	47	S	10	▁Mt	0.0015	0.0002	0.004	0.0	-0.0	0	1
406	48	S	10	.	0.0003	0.0	0.0017	-0.0001	0.0	0	1
407	0	S	15	▁You	0.0005	0.0003	0.0	0.0001	-0.0001	0	1
407	1	S	15	▁are	0.0007	0.0004	0.0	-0.0001	0.0	0	1
407	2	S	15	▁a	0.0006	0.0004	0.0	-0.0	0.0	0	1
407	3	S	15	▁per	0.0003	0.0003	0.0	-0.0	0.0	0	1
407	4	S	15	cept	0.0007	0.0004	0.0	0.0	-0.0	0	1
407	5	S	15	ive	0.0007	0.0003	0.0	-0.0001	0.0001	0	1
407	6	S	15	▁prince	0.0012	0.0008	0.0	0.0	-0.0001	0	1
407	7	S	15	,	0.0003	0.0002	0.0	0.0	-0.0	0	1
407	8	S	15	▁aren	0.0009	0.0006	0.0	-0.0001	0.0001	0	1
407	9	S	15	'	0.0001	0.0001	0.0	0.0	-0.0	0	1
407	10	S	15	t	0.0002	0.0001	0.0	-0.0	0.0	0	1
407	11	S	15	▁you	0.0005	0.0003	0.0	0.0	-0.0	0	1
407	12	S	15	?	0.0003	0.0002	0.0	-0.0	-0.0	0	1
407	13	S	15	▁Where	0.0006	0.0003	0.0	-0.0	0.0	0	1
407	14	S	15	▁are	0.0004	0.0002	0.0	-0.0001	0.0	0	1
407	15	S	15	▁you	0.0004	0.0003	0.0	0.0	-0.0	0	1
407	16	S	15	▁going	0.0007	0.0004	0.0	-0.0001	0.0	0	1
407	17	S	15	?	0.0004	0.0002	0.0	-0.0001	0.0	0	1
407	18	S	15	▁Listen	0.0012	0.0007	0.0001	0.0001	-0.0	0	1
407	19	S	15	,	0.0004	0.0002	0.0	0.0	-0.0	0	1
407	20	S	15	▁mate	0.0031	0.0018	0.0001	-0.0005	0.0003	0	1
407	21	S	15	,	0.0004	0.0002	0.0	0.0001	-0.0	0	1
407	22	S	15	▁the	0.0009	0.0005	0.0	0.0001	-0.0001	0	1
407	23	S	15	▁En	0.0012	0.0007	0.0002	-0.0	0.0	0	1
407	24	S	15	chant	0.002	0.0011	0.0001	0.0001	-0.0	0	1
407	25	S	15	ed	0.0022	0.0012	0.0	0.0003	-0.0002	0	1
407	26	S	15	▁Forest	0.006	0.0035	0.001	0.0013	-0.0007	0	1
407	27	S	15	▁is	0.0015	0.0008	0.0	0.0	-0.0	0	1
407	28	S	15	▁your	0.0012	0.0007	0.0001	0.0001	-0.0001	0	1
407	29	S	15	▁home	0.0012	0.0007	0.0003	-0.0002	0.0001	0	1
407	30	S	15	.	0.0011	0.0006	0.0	0.0	-0.0	0	1
407	31	S	15	▁Mine	0.0033	0.0022	0.0001	-0.0005	0.0003	0	1
407	32	S	15	▁is	0.0044	0.003	0.0001	-0.0007	0.0005	0	1
407	33	S	15	▁the	0.0058	0.0039	0.0018	-0.0006	0.0005	0	1
407	34	S	15	▁Jo	0.0021	0.0014	0.0003	-0.0003	0.0002	0	1
407	35	S	15	lly	0.0023	0.0015	0.0001	-0.0002	0.0001	0	1
407	36	S	15	▁Roger	0.0036	0.0024	0.0001	-0.0003	0.0002	0	1
407	37	S	15	.	0.0015	0.0011	0.0	-0.0002	0.0001	0	1
407	38	S	15	▁Hook	0.0169	0.0121	0.0018	-0.0016	0.0009	0	1
407	39	S	15	,	0.0013	0.001	0.0001	-0.0002	0.0002	0	1
407	40	S	15	▁you	0.0012	0.0008	0.0016	-0.0001	0.0001	0	1
407	41	S	15	▁don	0.0004	0.0003	0.0005	-0.0	0.0	0	1
407	42	S	15	'	0.0003	0.0002	0.0001	0.0	-0.0	0	1
407	43	S	15	t	0.0005	0.0003	0.0005	-0.0	0.0	0	1
407	44	S	15	▁even	0.0006	0.0004	0.0004	0.0	-0.0	0	1
407	45	S	15	▁know	0.001	0.0007	0.0004	-0.0	-0.0	0	1
407	46	S	15	▁if	0.001	0.0006	0.0016	0.0	-0.0	0	1
407	47	S	15	▁it	0.0009	0.0006	0.0002	-0.0	0.0	0	1
407	48	S	15	'	0.0004	0.0002	0.0002	0.0001	-0.0	0	1
407	49	S	15	s	0.0008	0.0004	0.0003	-0.0	-0.0	0	1
407	50	S	15	...	0.0011	0.0007	0.0006	0.0003	-0.0002	0	1
408	0	S	17	▁Well	0.0001	0.0	0.0001	-0.0	0.0	0	1
408	1	S	17	,	0.0001	0.0	0.0	0.0	-0.0	0	1
408	2	S	17	▁maybe	0.0005	0.0001	0.0	0.0	-0.0	0	1
408	3	S	17	▁it	0.0005	0.0001	0.0001	0.0	-0.0	0	1
408	4	S	17	▁is	0.0001	0.0	0.0	0.0	0.0	0	1
408	5	S	17	.	0.0001	0.0	0.0	0.0	-0.0	0	1
408	6	S	17	▁But	0.0007	0.0002	0.0	0.0	-0.0	0	1
408	7	S	17	▁so	0.0003	0.0001	0.0	-0.0	0.0	0	1
408	8	S	17	▁what	0.0004	0.0001	0.0	-0.0	0.0	0	1
408	9	S	17	?	0.0002	0.0	0.0	0.0	-0.0	0	1
408	10	S	17	▁I	0.0001	0.0	0.0	-0.0	0.0	0	1
408	11	S	17	▁mean	0.0004	0.0001	0.0	-0.0	0.0	0	1
408	12	S	17	,	0.0001	0.0	0.0	0.0	-0.0	0	1
408	13	S	17	▁haven	0.0003	0.0001	0.0	0.0	-0.0	0	1
408	14	S	17	'	0.0001	0.0	0.0	0.0	-0.0	0	1
408	15	S	17	t	0.0001	0.0	0.0	-0.0	0.0	0	1
408	16	S	17	▁you	0.0003	0.0001	0.0001	-0.0	0.0	0	1
408	17	S	17	▁ever	0.0003	0.0001	0.0001	-0.0001	0.0	0	1
408	18	S	17	▁watched	0.0006	0.0002	0.0005	-0.0	0.0	0	1
