example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
381	55	S	24	▁a	0.0015	0.0006	0.0003	0.0002	-0.0001	0	1
381	56	S	24	▁guy	0.005	0.0018	0.0003	-0.0	0.0	0	1
381	57	S	24	▁who	0.0071	0.0029	0.0002	-0.0007	0.0003	0	1
381	58	S	24	▁stood	0.004	0.0016	0.0001	0.0002	-0.0001	0	1
381	59	S	24	▁you	0.0011	0.0004	0.0001	-0.0	0.0	0	1
381	60	S	24	▁up	0.004	0.0015	0.0001	-0.0006	0.0002	0	1
381	61	S	24	?	0.0021	0.0008	0.0002	-0.0	0.0	0	1
381	62	S	24	▁That	0.0015	0.0006	0.0002	-0.0001	0.0	0	1
381	63	S	24	'	0.0024	0.001	0.0001	-0.0002	0.0001	0	1
381	64	S	24	s	0.003	0.0012	0.0002	-0.0004	0.0002	0	1
381	65	S	24	▁more	0.0017	0.0006	0.0002	-0.0	0.0	0	1
381	66	S	24	▁like	0.0031	0.0011	0.0005	0.0	-0.0	0	1
381	67	S	24	▁it	0.0019	0.0007	0.0001	0.0003	-0.0001	0	1
381	68	S	24	.	0.0022	0.0008	0.0001	0.0001	-0.0	0	1
381	69	S	24	▁What	0.0031	0.0012	0.0004	0.0001	-0.0	0	1
381	70	S	24	▁are	0.0018	0.0007	0.0002	0.0002	-0.0001	0	1
381	71	S	24	▁you	0.0019	0.0007	0.0007	-0.0001	0.0	0	1
381	72	S	24	▁doing	0.0054	0.0021	0.0004	-0.0001	0.0001	0	1
381	73	S	24	?	0.0034	0.0013	0.0012	0.0	-0.0	0	1
382	0	S	10	▁You	0.0393	0.0516	0.0	0.0029	-0.0037	0	1
382	1	S	10	▁know	0.0627	0.0824	0.0	0.0006	-0.0007	0	1
382	2	S	10	▁what	0.0366	0.0481	0.0001	0.004	-0.0052	0	1
382	3	S	10	,	0.0457	0.06	0.0	0.0041	-0.0054	0	1
382	4	S	10	▁Pa	0.0579	0.076	0.0001	0.0077	-0.0101	0	1
382	5	S	10	m	0.0235	0.0308	0.0001	-0.0007	0.001	0	1
382	6	S	10	?	0.0558	0.0732	0.0	0.0126	-0.0166	0	1
382	7	S	10	▁Why	0.1442	0.1897	0.0001	0.0061	-0.0078	0	1
382	8	S	10	▁don	0.0334	0.0439	0.0001	-0.0013	0.0017	0	1
382	9	S	10	'	0.0314	0.0412	0.0001	0.0001	-0.0001	0	1
382	10	S	10	t	0.066	0.0867	0.0001	0.0072	-0.0095	0	1
382	11	S	10	▁I	0.0527	0.0692	0.0002	0.0003	-0.0004	0	1
382	12	S	10	▁check	0.1584	0.2082	0.0001	-0.0088	0.0115	0	1
382	13	S	10	▁out	0.0658	0.0867	0.0001	-0.0061	0.0081	0	1
382	14	S	10	▁Mel	0.0541	0.0711	0.0007	0.0022	-0.0029	0	1
382	15	S	10	,	0.0574	0.0754	0.0001	0.0003	-0.0004	0	1
382	16	S	10	▁and	0.1714	0.2253	0.0001	0.0081	-0.0107	0	1
382	17	S	10	▁if	0.052	0.0683	0.0003	0.0088	-0.0117	0	1
382	18	S	10	▁we	0.0502	0.0659	0.0002	0.0026	-0.0035	0	1
382	19	S	10	▁do	0.0282	0.037	0.0001	-0.0007	0.0009	0	1
382	20	S	10	▁need	0.0552	0.0724	0.0003	0.0059	-0.0078	0	1
382	21	S	10	▁you	0.067	0.088	0.0003	-0.0016	0.0021	0	1
382	22	S	10	,	0.0589	0.0773	0.0001	0.004	-0.0053	0	1
382	23	S	10	▁we	0.0755	0.0992	0.0002	0.0025	-0.0032	0	1
382	24	S	10	'	0.035	0.0459	0.0001	0.0012	-0.0016	0	1
382	25	S	10	ll	0.0424	0.0556	0.0002	0.0065	-0.0085	0	1
382	26	S	10	▁come	0.0821	0.1079	0.0001	0.0067	-0.0088	0	1
382	27	S	10	▁get	0.0851	0.1118	0.0001	-0.003	0.0039	0	1
382	28	S	10	▁you	0.0763	0.1004	0.0003	-0.0014	0.0018	0	1
382	29	S	10	?	0.0766	0.1005	0.0001	0.0129	-0.0169	0	1
382	30	S	10	▁How	0.0697	0.0915	0.0002	-0.0022	0.0029	0	1
382	31	S	10	▁are	0.0844	0.1109	0.0004	0.0058	-0.0076	0	1
382	32	S	10	▁you	0.1203	0.158	0.0015	-0.0066	0.0086	0	1
382	33	S	10	▁feeling	0.1921	0.2525	0.0005	0.0071	-0.0093	0	1
382	34	S	10	?	0.0968	0.1273	0.0004	0.0154	-0.0203	0	1
382	35	S	10	▁Tir	0.1682	0.221	0.0012	0.0023	-0.0031	0	1
382	36	S	10	ed	0.0703	0.0923	0.0003	0.0019	-0.0025	0	1
382	37	S	10	.	0.1655	0.2175	0.0002	-0.0022	0.0028	0	1
382	38	S	10	▁H	0.0971	0.1275	0.001	0.0037	-0.0049	0	1
382	39	S	10	uge	0.1883	0.2474	0.0003	-0.0041	0.0052	0	1
382	40	S	10	.	0.191	0.2509	0.0003	-0.0092	0.0121	0	1
383	0	S	9	▁The	0.0007	0.0002	0.0002	0.0001	0.0	0	1
383	1	S	9	▁blood	0.0022	0.0006	0.0003	0.0001	0.0	0	1
383	2	S	9	▁that	0.0012	0.0003	0.0002	-0.0001	-0.0	0	1
383	3	S	9	▁has	0.0008	0.0002	0.0001	0.0001	0.0	0	1
383	4	S	9	▁been	0.0006	0.0001	0.0001	0.0001	0.0	0	1
383	5	S	9	▁spill	0.0043	0.0009	0.0001	0.0002	0.0	0	1
383	6	S	9	ed	0.0004	0.0001	0.0001	-0.0	0.0	0	1
383	7	S	9	,	0.0007	0.0001	0.0002	0.0	-0.0	0	1
383	8	S	9	▁my	0.0005	0.0001	0.0004	-0.0	0.0	0	1
383	9	S	9	▁blood	0.002	0.0005	0.0005	0.0001	0.0	0	1
383	10	S	9	▁yet	0.0011	0.0002	0.0002	0.0001	0.0	0	1
383	11	S	9	,	0.0006	0.0002	0.0002	-0.0	-0.0	0	1
383	12	S	9	▁was	0.0007	0.0002	0.0001	0.0	0.0	0	1
383	13	S	9	▁because	0.0004	0.0001	0.0002	0.0	0.0	0	1
383	14	S	9	▁of	0.0014	0.0003	0.0002	0.0001	-0.0	0	1
383	15	S	9	▁what	0.0005	0.0001	0.0002	-0.0	0.0	0	1
383	16	S	9	▁you	0.0009	0.0002	0.0001	-0.0	-0.0	0	1
383	17	S	9	▁for	0.0007	0.0002	0.0003	0.0001	0.0	0	1
383	18	S	9	es	0.0003	0.0001	0.0001	0.0001	0.0	0	1
383	19	S	9	aw	0.0004	0.0001	0.0001	0.0	0.0	0	1
383	20	S	9	.	0.0008	0.0002	0.0001	-0.0	-0.0	0	1
383	21	S	9	▁It	0.0007	0.0003	0.0001	0.0001	0.0	0	1
383	22	S	9	'	0.0005	0.0001	0.0001	-0.0	0.0	0	1
383	23	S	9	s	0.0005	0.0001	0.0001	0.0001	0.0	0	1
383	24	S	9	▁not	0.001	0.0002	0.0002	-0.0001	-0.0	0	1
383	25	S	9	▁a	0.0005	0.0001	0.0002	0.0	0.0	0	1
383	26	S	9	▁science	0.002	0.0004	0.0003	-0.0	-0.0	0	1
383	27	S	9	,	0.0006	0.0001	0.0001	-0.0	-0.0	0	1
383	28	S	9	▁it	0.0005	0.0001	0.0001	-0.0	0.0	0	1
383	29	S	9	'	0.0008	0.0002	0.0001	-0.0	0.0	0	1
383	30	S	9	s	0.0005	0.0001	0.0002	0.0001	0.0	0	1
383	31	S	9	▁a	0.0005	0.0001	0.0001	0.0001	0.0	0	1
383	32	S	9	▁gift	0.002	0.0004	0.0011	0.0	0.0	0	1
383	33	S	9	.	0.0014	0.0003	0.0001	0.0001	0.0	0	1
383	34	S	9	▁Sometimes	0.0036	0.0009	0.0002	0.0003	0.0001	0	1
383	35	S	9	▁I	0.0005	0.0001	0.0002	0.0	0.0	0	1
383	36	S	9	▁hear	0.001	0.0002	0.0004	-0.0001	-0.0	0	1
383	37	S	9	▁voices	0.0025	0.0006	0.0002	-0.0001	-0.0	0	1
383	38	S	9	,	0.0007	0.0002	0.0004	-0.0	-0.0	0	1
383	39	S	9	▁other	0.0006	0.0002	0.0004	-0.0	-0.0	0	1
383	40	S	9	▁times	0.0009	0.0002	0.0002	0.0	0.0	0	1
383	41	S	9	▁it	0.0006	0.0002	0.0002	-0.0	0.0	0	1
383	42	S	9	'	0.0005	0.0001	0.0002	0.0	0.0	0	1
383	43	S	9	s	0.0005	0.0001	0.0003	0.0	0.0	0	1
383	44	S	9	▁a	0.0005	0.0001	0.0004	0.0	0.0	0	1
383	45	S	9	▁feeling	0.0019	0.0005	0.0005	-0.0001	-0.0	0	1
383	46	S	9	,	0.0007	0.0002	0.001	0.0	-0.0	0	1
383	47	S	9	▁a	0.0009	0.0003	0.0011	-0.0	-0.0	0	1
383	48	S	9	▁certainty	0.0052	0.0015	0.0011	-0.0004	-0.0002	0	1
383	49	S	9	▁as	0.0009	0.0002	0.0008	0.0	-0.0	0	1
383	50	S	9	▁solid	0.0027	0.0006	0.0015	-0.0	0.0	0	1
383	51	S	9	▁as	0.0008	0.0002	0.0012	-0.0	-0.0	0	1
383	52	S	9	▁stone	0.0025	0.0005	0.0011	0.0001	0.0	0	1
383	53	S	9	.	0.001	0.0002	0.0003	0.0	0.0	0	1
383	54	S	9	▁And	0.0011	0.0002	0.0021	-0.0	0.0	0	1
383	55	S	9	▁this	0.001	0.0002	0.0049	0.0001	0.0	0	1
383	56	S	9	▁new	0.0014	0.0003	0.0012	0.0001	0.0	0	1
383	57	S	9	▁feeling	0.0024	0.0006	0.0011	-0.0	0.0	0	1
383	58	S	9	?	0.0031	0.0008	0.0041	0.0003	0.0001	0	1
383	59	S	9	▁It	0.0018	0.0006	0.0026	0.0	0.0	0	1
383	60	S	9	▁came	0.0023	0.0007	0.0035	0.0002	0.0001	0	1
383	61	S	9	▁to	0.0012	0.0003	0.0011	0.0001	-0.0	0	1
383	62	S	9	▁me	0.0011	0.0004	0.0022	-0.0	-0.0	0	1
383	63	S	9	▁today	0.003	0.0008	0.0025	-0.0	-0.0	0	1
383	64	S	9	.	0.0024	0.0008	0.0009	-0.0002	-0.0001	0	1
384	0	S	4	▁But	0.001	0.0005	0.0001	-0.0001	-0.0001	0	1
384	1	S	4	▁one	0.0014	0.0008	0.0001	-0.0002	-0.0001	0	1
384	2	S	4	▁thing	0.0021	0.0009	0.0001	-0.0002	-0.0001	0	1
384	3	S	4	▁I	0.0025	0.0016	0.0002	-0.0002	-0.0002	0	1
384	4	S	4	▁can	0.0006	0.0004	0.0001	-0.0	-0.0	0	1
384	5	S	4	▁promise	0.0035	0.0019	0.0001	0.0001	-0.0	0	1
384	6	S	4	▁is	0.0017	0.0009	0.0001	-0.0001	-0.0001	0	1
384	7	S	4	▁that	0.0032	0.0016	0.0001	-0.0003	-0.0002	0	1
384	8	S	4	▁this	0.002	0.001	0.0002	-0.0001	-0.0001	0	1
384	9	S	4	▁gives	0.0037	0.002	0.0002	-0.0005	-0.0003	0	1
384	10	S	4	▁you	0.0015	0.0008	0.0002	-0.0001	0.0	0	1
384	11	S	4	▁a	0.0019	0.001	0.0001	-0.0003	-0.0001	0	1
384	12	S	4	▁little	0.0024	0.0013	0.0001	-0.0002	-0.0001	0	1
384	13	S	4	▁hope	0.0027	0.0016	0.0001	-0.0001	-0.0	0	1
384	14	S	4	.	0.0047	0.0023	0.0001	-0.0007	-0.0003	0	1
384	15	S	4	▁Isn	0.0102	0.0049	0.0001	-0.001	-0.0004	0	1
384	16	S	4	'	0.0015	0.0008	0.0002	-0.0001	-0.0	0	1
384	17	S	4	t	0.0014	0.0007	0.0001	-0.0002	-0.0001	0	1
384	18	S	4	▁that	0.0025	0.0012	0.0001	-0.0002	-0.0001	0	1
384	19	S	4	▁what	0.0014	0.0007	0.0002	-0.0	-0.0	0	1
384	20	S	4	▁you	0.0016	0.0009	0.0001	-0.0001	0.0001	0	1
384	21	S	4	▁said	0.0024	0.0013	0.0001	-0.0001	-0.0	0	1
384	22	S	4	▁about	0.0014	0.0007	0.0001	-0.0002	-0.0	0	1
384	23	S	4	▁che	0.0034	0.0018	0.0008	-0.0	-0.0	0	1
384	24	S	4	mo	0.0018	0.0009	0.0002	-0.0003	-0.0	0	1
384	25	S	4	?	0.0026	0.0014	0.0001	-0.0007	-0.0004	0	1
384	26	S	4	▁What	0.0023	0.0012	0.0001	-0.0005	-0.0002	0	1
384	27	S	4	▁we	0.0014	0.0007	0.0003	-0.0001	0.0	0	1
384	28	S	4	▁said	0.0028	0.0015	0.0003	-0.0	0.0	0	1
384	29	S	4	▁about	0.0015	0.0009	0.0002	0.0001	0.0001	0	1
384	30	S	4	▁che	0.0036	0.0019	0.0012	0.0002	0.0001	0	1
384	31	S	4	mo	0.0025	0.0013	0.0003	-0.0002	0.0	0	1
384	32	S	4	▁was	0.0023	0.0012	0.0003	-0.0002	-0.0	0	1
384	33	S	4	▁that	0.0024	0.0012	0.0001	-0.0001	-0.0	0	1
384	34	S	4	▁it	0.001	0.0005	0.0001	-0.0001	-0.0	0	1
384	35	S	4	▁would	0.0031	0.0018	0.0003	-0.0	0.0002	0	1
384	36	S	4	▁buy	0.0044	0.0025	0.0002	0.0003	0.0002	0	1
384	37	S	4	▁you	0.0014	0.0008	0.0002	0.0	0.0001	0	1
384	38	S	4	▁some	0.0011	0.0006	0.0001	-0.0001	-0.0	0	1
384	39	S	4	▁time	0.0032	0.0016	0.0002	-0.0001	-0.0	0	1
384	40	S	4	.	0.0033	0.0015	0.0002	-0.0007	-0.0003	0	1
384	41	S	4	▁Right	0.0037	0.0022	0.0004	-0.0002	-0.0	0	1
384	42	S	4	.	0.0036	0.0017	0.0002	-0.0008	-0.0003	0	1
384	43	S	4	▁And	0.0024	0.0013	0.0006	-0.0	-0.0	0	1
384	44	S	4	▁what	0.0014	0.0007	0.0004	-0.0001	-0.0	0	1
384	45	S	4	▁you	0.0019	0.0013	0.0008	-0.0	0.0001	0	1
384	46	S	4	▁told	0.0037	0.0021	0.0011	0.0002	0.0002	0	1
384	47	S	4	▁us	0.0021	0.0015	0.0011	0.0	-0.0	0	1
384	48	S	4	▁was	0.0038	0.002	0.0026	0.0003	0.0002	0	1
384	49	S	4	▁that	0.0024	0.0013	0.0004	0.0001	0.0	0	1
384	50	S	4	▁you	0.0028	0.0019	0.0023	0.0002	0.0002	0	1
384	51	S	4	▁didn	0.0027	0.0015	0.0006	-0.0001	-0.0001	0	1
384	52	S	4	'	0.0013	0.0008	0.0004	0.0001	0.0001	0	1
384	53	S	4	t	0.0032	0.0018	0.0007	0.0002	0.0002	0	1
384	54	S	4	▁want	0.0044	0.0023	0.0007	0.0003	0.0002	0	1
384	55	S	4	▁whatever	0.0056	0.0031	0.0026	-0.0001	-0.0	0	1
384	56	S	4	▁time	0.0026	0.0014	0.0009	-0.0001	-0.0	0	1
384	57	S	4	▁you	0.0038	0.0023	0.0044	-0.0001	0.0001	0	1
384	58	S	4	▁had	0.0031	0.0017	0.0025	-0.0	-0.0	0	1
384	59	S	4	▁left	0.0057	0.0033	0.0031	0.0001	0.0002	0	1
384	60	S	4	▁ruined	0.0179	0.0104	0.0033	-0.0011	-0.0005	0	1
384	61	S	4	▁by	0.0055	0.0032	0.001	-0.0004	-0.0003	0	1
384	62	S	4	▁what	0.0053	0.0028	0.0008	-0.0007	-0.0004	0	1
384	63	S	4	▁che	0.0084	0.0048	0.0017	0.0006	0.0003	0	1
384	64	S	4	mo	0.0066	0.0035	0.0007	-0.0008	-0.0002	0	1
384	65	S	4	▁does	0.0053	0.0027	0.0008	-0.0004	-0.0003	0	1
384	66	S	4	▁to	0.0043	0.0022	0.0007	-0.0001	-0.0001	0	1
384	67	S	4	▁your	0.0039	0.0024	0.0019	-0.0004	-0.0002	0	1
384	68	S	4	▁body	0.0068	0.0043	0.0017	-0.0002	-0.0	0	1
384	69	S	4	.	0.007	0.0036	0.0009	0.0002	0.0001	0	1
385	0	S	20	▁There	0.0004	0.0001	0.0002	-0.0	-0.0	0	1
385	1	S	20	'	0.0004	0.0001	0.0002	-0.0	-0.0	0	1
385	2	S	20	s	0.0005	0.0001	0.0002	-0.0	0.0	0	1
385	3	S	20	▁a	0.0004	0.0001	0.0001	-0.0	0.0	0	1
385	4	S	20	▁border	0.0012	0.0003	0.0003	-0.0001	0.0	0	1
385	5	S	20	▁where	0.0004	0.0001	0.0002	0.0	0.0	0	1
385	6	S	20	▁one	0.0002	0.0001	0.0002	0.0	-0.0	0	1
385	7	S	20	▁ends	0.0005	0.0001	0.0002	0.0	0.0	0	1
385	8	S	20	▁and	0.0016	0.0004	0.0001	0.0001	0.0	0	1
385	9	S	20	▁the	0.0028	0.0006	0.0002	0.0	-0.0	0	1
385	10	S	20	▁other	0.0005	0.0001	0.0002	-0.0	0.0	0	1
385	11	S	20	▁begins	0.0006	0.0002	0.0002	-0.0	0.0	0	1
385	12	S	20	.	0.001	0.0003	0.0001	0.0001	-0.0	0	1
385	13	S	20	▁Voyage	0.0005	0.0001	0.0003	0.0	0.0	0	1
385	14	S	20	r	0.0005	0.0002	0.0003	-0.0	0.0	0	1
385	15	S	20	▁1	0.0003	0.0001	0.0002	0.0	-0.0	0	1
385	16	S	20	▁reported	0.0007	0.0002	0.0001	0.0001	-0.0	0	1
385	17	S	20	▁back	0.0003	0.0001	0.0002	0.0	-0.0	0	1
385	18	S	20	▁to	0.001	0.0002	0.0001	0.0001	0.0	0	1
385	19	S	20	▁Earth	0.0007	0.0002	0.0002	-0.0	0.0	0	1
385	20	S	20	▁that	0.0006	0.0002	0.0001	0.0	0.0	0	1
385	21	S	20	▁its	0.003	0.001	0.0003	0.0	0.0002	0	1
385	22	S	20	▁detector	0.0024	0.0007	0.0006	0.0001	0.0	0	1
385	23	S	20	s	0.0005	0.0001	0.0002	0.0	-0.0	0	1
385	24	S	20	▁were	0.0004	0.0001	0.0002	0.0	-0.0	0	1
385	25	S	20	▁being	0.0003	0.0001	0.0001	0.0	-0.0	0	1
385	26	S	20	▁p	0.0003	0.0001	0.0002	-0.0	0.0	0	1
385	27	S	20	um	0.0002	0.0001	0.0002	0.0	-0.0	0	1
385	28	S	20	mel	0.0004	0.0001	0.0002	-0.0	0.0	0	1
385	29	S	20	ed	0.0002	0.0	0.0002	0.0	-0.0	0	1
385	30	S	20	▁by	0.0008	0.0001	0.0002	0.0001	-0.0	0	1
385	31	S	20	▁more	0.0002	0.0001	0.0002	0.0	-0.0	0	1
385	32	S	20	▁and	0.0019	0.0005	0.0002	0.0001	0.0	0	1
385	33	S	20	▁more	0.0002	0.0001	0.0002	0.0	-0.0	0	1
385	34	S	20	▁cosmic	0.0052	0.0016	0.0007	0.0003	-0.0001	0	1
385	35	S	20	▁rays	0.0021	0.0006	0.0023	0.0	0.0	0	1
385	36	S	20	.	0.0013	0.0004	0.0002	0.0001	-0.0	0	1
385	37	S	20	▁Until	0.0007	0.0002	0.0002	0.0	-0.0	0	1
385	38	S	20	▁then	0.0002	0.0001	0.0004	0.0	-0.0	0	1
385	39	S	20	,	0.0005	0.0001	0.0002	0.0001	-0.0	0	1
385	40	S	20	▁we	0.0004	0.0001	0.0003	0.0	-0.0	0	1
385	41	S	20	▁didn	0.0005	0.0001	0.0001	0.0001	-0.0	0	1
385	42	S	20	'	0.0003	0.0001	0.0001	0.0	-0.0	0	1
385	43	S	20	t	0.0002	0.0	0.0001	0.0	-0.0	0	1
385	44	S	20	▁know	0.0003	0.0001	0.0001	0.0	-0.0	0	1
385	45	S	20	▁where	0.0003	0.0001	0.0002	-0.0	-0.0	0	1
385	46	S	20	▁the	0.0014	0.0004	0.0002	-0.0	-0.0	0	1
385	47	S	20	▁inter	0.0003	0.0001	0.0003	0.0	-0.0	0	1
385	48	S	20	s	0.0004	0.0001	0.0001	0.0	-0.0	0	1
385	49	S	20	tell	0.0008	0.0002	0.0002	-0.0	-0.0	0	1
385	50	S	20	ar	0.0007	0.0002	0.0002	-0.0	-0.0	0	1
385	51	S	20	▁ocean	0.0026	0.0007	0.001	-0.0001	0.0	0	1
385	52	S	20	▁began	0.001	0.0003	0.0002	0.0	0.0	0	1
385	53	S	20	.	0.0008	0.0002	0.0001	0.0001	-0.0	0	1
385	54	S	20	▁Voyage	0.0006	0.0001	0.0004	-0.0	0.0	0	1
385	55	S	20	r	0.0003	0.0001	0.0004	-0.0	0.0	0	1
385	56	S	20	▁1	0.0002	0.0001	0.0003	-0.0	0.0	0	1
385	57	S	20	▁pressed	0.0009	0.0002	0.0002	-0.0	-0.0	0	1
385	58	S	20	▁on	0.0003	0.0001	0.0001	-0.0	0.0	0	1
385	59	S	20	▁past	0.0003	0.0001	0.0002	0.0	-0.0	0	1
385	60	S	20	▁a	0.0003	0.0001	0.0001	0.0	-0.0	0	1
385	61	S	20	▁boundary	0.0013	0.0003	0.0005	0.0	-0.0	0	1
385	62	S	20	▁we	0.0003	0.0001	0.0004	-0.0	-0.0	0	1
385	63	S	20	▁had	0.0004	0.0001	0.0001	0.0001	-0.0	0	1
385	64	S	20	▁never	0.0006	0.0001	0.0002	0.0	-0.0	0	1
385	65	S	20	▁crossed	0.0006	0.0002	0.0002	0.0	-0.0	0	1
385	66	S	20	▁before	0.0005	0.0002	0.0001	0.0	-0.0	0	1
385	67	S	20	.	0.0005	0.0001	0.0004	-0.0	0.0	0	1
385	68	S	20	▁The	0.0007	0.0002	0.0007	0.0	-0.0	0	1
385	69	S	20	▁he	0.0005	0.0001	0.0007	0.0	-0.0	0	1
385	70	S	20	li	0.0008	0.0002	0.0003	-0.0	0.0	0	1
385	71	S	20	osphere	0.005	0.0012	0.0006	-0.0002	0.0001	0	1
385	72	S	20	▁shield	0.0033	0.0009	0.0005	0.0001	-0.0001	0	1
385	73	S	20	s	0.001	0.0002	0.0004	0.0001	-0.0	0	1
385	74	S	20	▁us	0.0007	0.0002	0.0003	-0.0	0.0	0	1
385	75	S	20	▁from	0.0008	0.0002	0.0008	0.0	-0.0	0	1
385	76	S	20	▁most	0.0008	0.0002	0.0005	0.0	-0.0	0	1
385	77	S	20	▁of	0.0008	0.0002	0.0004	0.0	0.0	0	1
385	78	S	20	▁the	0.0013	0.0003	0.0008	0.0001	-0.0	0	1
385	79	S	20	▁deadly	0.0017	0.0005	0.0026	0.0	-0.0	0	1
385	80	S	20	▁cosmic	0.0059	0.0017	0.0013	-0.0	-0.0	0	1
385	81	S	20	▁rays	0.0047	0.0014	0.0025	-0.0001	-0.0	0	1
385	82	S	20	.	0.0014	0.0003	0.0014	0.0001	-0.0	0	1
386	0	S	23	▁Come	0.0633	0.0405	0.0005	0.0002	0.0015	0	1
386	1	S	23	▁on	0.0264	0.0147	0.0002	-0.0014	-0.0016	0	1
386	2	S	23	.	0.0492	0.0244	0.0001	0.002	0.0009	0	1
386	3	S	23	▁We	0.0278	0.0231	0.0004	-0.0007	0.0007	0	1
386	4	S	23	▁have	0.0225	0.0146	0.0003	-0.0003	-0.0004	0	1
386	5	S	23	▁to	0.0375	0.0238	0.0002	-0.0029	0.0005	0	1
386	6	S	23	▁call	0.0365	0.0247	0.0005	-0.0005	0.0009	0	1
386	7	S	23	▁the	0.1631	0.0928	0.0007	-0.0099	-0.0004	0	1
386	8	S	23	▁ca	0.038	0.0204	0.0006	-0.0	0.0001	0	1
386	9	S	23	val	0.0538	0.0271	0.0007	0.0001	0.0015	0	1
386	10	S	23	ry	0.029	0.0144	0.0003	-0.0045	-0.002	0	1
386	11	S	23	.	0.0657	0.0345	0.0002	0.0022	0.0001	0	1
386	12	S	23	▁The	0.0505	0.0252	0.0005	0.004	0.0009	0	1
386	13	S	23	▁woman	0.0987	0.046	0.0008	0.0001	0.0	0	1
386	14	S	23	.	0.1042	0.0583	0.0003	-0.0	-0.0012	0	1
386	15	S	23	▁Lynch	0.611	0.344	0.0006	-0.0178	-0.0151	0	1
386	16	S	23	.	0.1169	0.0653	0.0002	-0.0037	-0.003	0	1
386	17	S	23	▁Where	0.0723	0.0563	0.0036	0.0028	0.0096	0	1
386	18	S	23	▁is	0.0508	0.0397	0.0007	-0.0038	-0.0061	0	1
386	19	S	23	▁she	0.0947	0.0232	0.0015	0.0081	0.0026	0	1
386	20	S	23	?	0.0588	0.0337	0.0008	0.0046	-0.001	0	1
387	0	S	21	▁Uh	0.0051	0.0006	0.0002	-0.0004	-0.0001	0	1
387	1	S	21	,	0.0008	0.0001	0.0001	-0.0001	-0.0	0	1
387	2	S	21	▁a	0.0009	0.0001	0.0004	-0.0001	-0.0	0	1
387	3	S	21	▁Te	0.0005	0.0001	0.0018	-0.0	-0.0	0	1
387	4	S	21	quil	0.0051	0.0007	0.0011	-0.0003	-0.0	0	1
387	5	S	21	a	0.0006	0.0001	0.0004	-0.0	-0.0	0	1
387	6	S	21	▁brand	0.0015	0.0002	0.0007	-0.0001	-0.0	0	1
387	7	S	21	▁a	0.0009	0.0001	0.0004	-0.0001	-0.0	0	1
387	8	S	21	mb	0.0008	0.0001	0.0007	0.0	0.0	0	1
387	9	S	21	...	0.0006	0.0001	0.0002	-0.0	-0.0	0	1
387	10	S	21	▁ambassador	0.0023	0.0003	0.0008	0.0	0.0	0	1
387	11	S	21	▁thing	0.0006	0.0001	0.0001	-0.0	0.0	0	1
387	12	S	21	?	0.0019	0.0002	0.0002	-0.0005	-0.0001	0	1
387	13	S	21	▁What	0.0009	0.0001	0.0005	-0.0001	-0.0	0	1
387	14	S	21	▁the	0.0021	0.0003	0.0002	-0.0001	-0.0	0	1
387	15	S	21	▁hell	0.0015	0.0002	0.0013	-0.0	-0.0	0	1
387	16	S	21	'	0.0004	0.0	0.0002	-0.0	-0.0	0	1
387	17	S	21	s	0.0004	0.0	0.0002	-0.0	-0.0	0	1
387	18	S	21	▁that	0.0005	0.0001	0.0002	-0.0	-0.0	0	1
387	19	S	21	?	0.0012	0.0002	0.0002	-0.0003	-0.0	0	1
387	20	S	21	▁Something	0.0019	0.0003	0.0004	0.0001	0.0	0	1
387	21	S	21	▁dumb	0.0023	0.0003	0.0007	0.0001	0.0	0	1
387	22	S	21	.	0.0009	0.0001	0.0002	-0.0001	-0.0	0	1
387	23	S	21	▁Okay	0.001	0.0001	0.0004	-0.0	0.0	0	1
387	24	S	21	...	0.0006	0.0001	0.0002	-0.0	-0.0	0	1
387	25	S	21	▁He	0.0008	0.0001	0.0011	0.0001	0.0	0	1
387	26	S	21	'	0.0006	0.0001	0.0004	-0.0001	-0.0	0	1
387	27	S	21	s	0.0007	0.0001	0.0004	0.0001	0.0	0	1
387	28	S	21	▁the	0.002	0.0003	0.0007	-0.0	0.0	0	1
387	29	S	21	▁face	0.0006	0.0001	0.0005	0.0	-0.0	0	1
387	30	S	21	▁of	0.0015	0.0002	0.0009	0.0	0.0	0	1
387	31	S	21	▁the	0.0022	0.0003	0.0015	0.0001	0.0	0	1
387	32	S	21	▁brand	0.0024	0.0004	0.0022	-0.0	-0.0	0	1
387	33	S	21	.	0.0012	0.0002	0.0006	-0.0001	-0.0	0	1
388	0	S	10	▁That	0.0046	0.0005	0.0001	-0.0007	-0.0001	0	1
388	1	S	10	'	0.0022	0.0003	0.0001	-0.0001	-0.0	0	1
388	2	S	10	s	0.002	0.0002	0.0001	-0.0002	-0.0	0	1
388	3	S	10	▁before	0.0026	0.0003	0.0001	-0.0002	-0.0	0	1
388	4	S	10	▁we	0.0113	0.0012	0.0001	0.002	0.0002	0	1
388	5	S	10	▁were	0.0046	0.0005	0.0001	-0.0002	-0.0	0	1
388	6	S	10	▁involved	0.0395	0.0042	0.0001	-0.0029	-0.0003	0	1
388	7	S	10	.	0.0059	0.0007	0.0001	0.0006	0.0	0	1
