example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l9	kl_div_l10	kl_div_l11
471	2	▁jour	0.999	0.9983	0.0007	-0.0009	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.001	0.0012	0.0053	0.0075	0.042	0.061	0.1201	0.0334	0.0795	0.0581	0.3274	0.0261	0.0785	0.397	0	0	1	0.0029	0.0	-0.0
471	3	,	0.9614	0.9623	-0.0009	0.0013	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0128	0.0	-0.0	-0.0	0.0371	0.0893	0.0465	0.3899	0.0278	0.0396	0.37	0	0	1	0.0	0.0	0.0
471	4	▁un	0.5293	0.3879	0.1414	-0.4484	0.1881	0.0	1.0	0.0	1.0	0.0004	1.0	0.1537	2.0	0.1537	2.0	0.0	0.0	0.0028	0.0185	0.019	0.0	0.0002	0.0002	0.1337	0.0461	0.0958	0.0499	0.5585	0.0331	0.0234	0.1932	0	0	1	0.0944	0.0504	0.1699
471	5	▁lé	0.1871	0.4199	-0.2328	1.1664	0.6694	0.7755	1.0	0.7755	2.0	0.7594	4.0	0.7102	15.0	0.6961	232.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0202	0.1411	0.0016	0.0511	0.0923	0.0329	0.5891	0.0312	0.0131	0.1902	1	0	1	0.0354	0.5492	3.0136
471	6	op	0.7188	0.6449	0.0738	-0.1564	0.0651	0.0	1.0	0.0	1.0	0.0	1.0	0.0271	1.0	0.0271	2.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0232	0.0408	0.0173	0.2809	0.0153	0.0163	0.6062	1	0	1	0.0	0.018	0.1259
471	7	ard	0.9998	0.9997	0.0001	-0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0092	0.0182	0.0098	0.112	0.0064	0.0205	0.824	1	0	1	0.0001	0.002	0.0
471	8	▁vient	0.1391	0.4031	-0.264	1.5346	0.4589	0.4617	1.0	0.4617	1.0	0.4617	2.0	0.5194	7.0	0.4818	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.1865	0.0244	0.022	0.0528	0.0261	0.2143	0.0164	0.0192	0.6491	0	0	1	0.1275	1.5482	0.1992
471	9	▁me	0.2614	0.4353	-0.1739	0.7357	0.1963	0.0168	1.0	0.0168	1.0	0.0168	2.0	0.1433	3.0	0.1896	7.0	0.0	-0.0	0.0	0.0	0.0	0.0013	0.0255	0.2133	0.1283	0.0174	0.0449	0.0208	0.1576	0.0144	0.0283	0.7166	0	0	1	0.786	0.6304	0.042
471	10	▁voir	0.7542	0.884	-0.1299	0.2292	0.1565	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1332	6.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0071	0.0198	0.0631	0.0206	0.1576	0.0127	0.0232	0.7029	0	0	1	1.2134	0.0037	0.0687
471	11	,	0.6633	0.7394	-0.0761	0.1567	0.0388	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	0.0271	5.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0017	0.0974	0.001	0.0169	0.0576	0.0285	0.1452	0.0158	0.018	0.718	0	0	1	0.0	0.0001	0.3975
471	12	▁il	0.2639	0.6782	-0.4143	1.3615	0.6097	0.2421	1.0	0.2421	1.0	0.2421	2.0	0.3626	3.0	0.4521	4.0	0.0	0.0	0.0003	0.0015	0.0469	0.0048	0.0007	0.0	0.0	0.0154	0.0479	0.0305	0.1269	0.0138	0.0219	0.7435	0	1	1	0.0602	0.0356	2.1694
471	13	▁a	0.5468	0.8226	-0.2758	0.5891	0.3068	0.0	1.0	0.0	1.0	0.0	1.0	0.1376	3.0	0.2986	6.0	0.0	0.0	0.0	0.0002	0.0052	0.0226	0.0001	0.0	-0.0	0.015	0.0401	0.0243	0.1726	0.0127	0.0191	0.7162	0	0	1	0.0001	1.7021	-0.0
471	14	▁commencé	0.9722	0.9828	-0.0106	0.0156	0.0101	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.001	0.0058	0.0202	0.0649	0.0292	0.2071	0.018	0.0163	0.6443	0	0	1	0.1947	0.0001	0.0
471	15	▁à	0.9783	0.9834	-0.0051	0.0076	0.0014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0029	0.0377	0.0739	0.0363	0.0179	0.1342	0.0128	0.0411	0.0185	0.1394	0.0158	0.0168	0.7555	0	0	1	0.0011	0.0	0.0
471	16	▁se	0.8376	0.6617	0.1759	-0.3401	0.1488	0.0	1.0	0.0	1.0	0.0	1.0	0.0548	1.0	0.1138	2.0	0.0	0.0	0.0	0.0	0.0039	0.0024	0.0002	0.0001	0.0003	0.018	0.0798	0.0334	0.2512	0.018	0.0138	0.5858	0	0	1	0.0588	2.122	2.4741
471	17	▁dé	0.8428	0.7681	0.0747	-0.1339	0.0293	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0072	2.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0012	0.068	0.0209	0.0653	0.023	0.2662	0.0193	0.0138	0.5916	0	0	1	0.0159	0.0067	0.0232
471	18	place	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0109	0.0314	0.0143	0.136	0.0088	0.0118	0.7868	0	0	1	0.0	0.0078	-0.0
471	19	r	0.9999	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	0.0	0.0001	0.0278	0.0502	0.0744	0.0065	0.018	0.0124	0.0681	0.0064	0.0123	0.8764	0	0	1	0.0003	-0.0	0.0
471	20	▁vers	0.9897	0.9924	-0.0027	0.0039	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0011	0.0243	0.1002	0.15	0.2557	0.0123	0.044	0.0177	0.2027	0.0139	0.0117	0.6976	0	0	1	0.4616	0.0001	0.0
471	21	▁le	0.9953	0.9985	-0.0033	0.0047	0.0027	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0002	0.0001	0.0138	0.0395	0.024	0.2181	0.0232	0.0178	0.6636	0	0	1	0.0008	0.0	0.0382
471	22	▁sud	0.8008	0.6706	0.1302	-0.256	0.0419	0.0	1.0	0.0	1.0	0.0	1.0	0.0419	1.0	0.0419	2.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0005	0.0007	0.0021	0.0107	0.0327	0.0155	0.1666	0.0114	0.0182	0.745	0	0	1	0.025	0.1615	0.4478
471	23	.	0.9388	0.9814	-0.0426	0.064	0.0368	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0001	0.0018	0.1085	0.0002	0.0167	0.0684	0.0281	0.1	0.0131	0.015	0.7586	0	0	1	0.0	0.0	-0.0
471	24	</s>	0.999	0.9956	0.0034	-0.0049	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0004	0.0108	0.1309	0.0108	0.0	-0.0	-0.0	0.017	0.0854	0.0395	0.1198	0.0158	0.0171	0.7054	0	0	1	-0.0	0.0	0.0014
472	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0012	0.1378	0.289	0.3019	0.0309	0.0042	0.0085	0.0654	0.1066	0.228	0.5557	0.0442		0.0	0	0	1	0.0072	0.0478	0.0003
472	1	▁Thomas	0.8258	0.7687	0.0571	-0.1034	0.0147	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.011	2.0	0.0	0.0	-0.0	0.0	0.0185	1.0757	0.0157	0.0175	0.0026	0.0396	0.0642	0.1166	0.6513	0.0274	0.1009	0.0	0	0	1	0.0	0.0	0.398
472	2	▁a	0.7576	0.7491	0.0086	-0.0165	0.311	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2798	2.0	0.0	0.0	0.0	0.0001	0.0019	0.5473	0.0536	0.0064	0.0208	0.0372	0.083	0.1148	0.3759	0.0227	0.0388	0.3275	0	0	1	0.0181	1.7109	0.1992
472	3	▁dit	0.9994	0.9996	-0.0002	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.0065	0.3594	0.0456	0.1101	0.1241	0.3288	0.03	0.035	0.3264	0	0	1	0.0007	-0.0	0.0
472	4	▁que	0.9249	0.9546	-0.0297	0.0455	0.0222	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0002	0.0694	0.0439	0.1202	0.0341	0.0398	0.0657	0.1045	0.2791	0.0258	0.0238	0.4613	0	0	1	0.0	0.0	0.0026
472	5	▁c	0.9994	0.9923	0.0071	-0.0102	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.1466	0.7405	0.041	0.0086	0.0323	0.0607	0.105	0.2866	0.0234	0.0254	0.4665	0	0	1	-0.0	-0.0	-0.0
472	6	'	0.9993	0.9992	0.0002	-0.0003	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.5094	-0.0	0.0221	0.0433	0.0611	0.1654	0.0145	0.0278	0.6658	0	0	1	-0.0	-0.0	0.0
472	7	est	0.9929	0.972	0.021	-0.0308	0.0116	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0246	0.038	0.0597	0.1681	0.0162	0.0217	0.6715	0	0	1	0.0	0.0	-0.0
472	8	▁pour	0.9573	0.9522	0.0051	-0.0077	0.0039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0389	0.0358	0.0549	0.0692	0.2434	0.0229	0.0236	0.5504	0	0	1	0.7747	0.0	0.7442
472	9	▁ça	0.9345	0.9574	-0.0229	0.0349	0.0077	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.1986	0.3494	0.0328	0.0557	0.0667	0.1937	0.0207	0.0245	0.6059	0	0	1	0.0003	0.0	0.1933
472	10	▁que	0.8877	0.9762	-0.0885	0.1371	0.0916	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0905	2.0	0.0	0.0	0.0	-0.0	0.0	0.0088	0.0	0.0001	0.0665	0.0301	0.0611	0.0655	0.2117	0.0186	0.0213	0.5917	0	0	1	0.0	0.0	0.0
472	11	▁vous	0.6466	0.6078	0.0388	-0.0893	0.01	0.0	1.0	0.0	1.0	0.0	1.0	0.0016	2.0	0.0016	2.0	0.0	0.0	0.0	0.0	0.0002	0.7256	0.5156	0.0003	0.4635	0.0282	0.0541	0.0576	0.1827	0.019	0.0496	0.6088	0	0	1	0.0	0.0	0.0467
472	12	▁lui	0.9945	0.9966	-0.0021	0.0031	0.0032	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0003	0.0042	1.488	1.0227	0.046	0.6423	0.4661	0.0251	0.0513	0.0473	0.193	0.0173	0.0222	0.6439	0	0	1	0.01	0.0	0.0001
472	13	▁avez	0.9551	0.9594	-0.0043	0.0065	0.0189	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0058	0.3545	0.0032	0.0085	0.0191	0.0351	0.0588	0.1244	0.0121	0.0246	0.7258	0	0	1	0.0575	1.2962	0.0175
472	14	▁donné	0.9722	0.9893	-0.0171	0.0252	0.02	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0047	0.1413	0.1083	0.2288	0.199	0.3617	0.0118	0.0301	0.0524	0.0359	0.2983	0.0193	0.0127	0.5513	0	0	1	1.1909	0.096	0.0
472	15	▁cette	0.7441	0.483	0.261	-0.6233	0.2259	0.0	1.0	0.0	1.0	0.2647	1.0	0.2647	1.0	0.2235	3.0	0.0	-0.0	-0.0	0.0	0.0189	0.2895	0.6422	0.9844	1.2072	0.0324	0.0526	0.0488	0.3227	0.0217	0.011	0.5107	0	0	1	0.0894	0.0	0.0
472	16	▁ordon	0.8437	0.9606	-0.1169	0.1873	0.107	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1009	2.0	0.0	0.0	0.0	0.0	0.0326	0.4585	0.0165	0.0025	0.0	0.034	0.047	0.0309	0.3565	0.0226	0.0086	0.5004	0	0	1	1.3355	0.0012	0.0005
472	17	n	0.9999	1.0	-0.0	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.024	0.0001	0.0132	0.0173	0.0205	0.1216	0.0072	0.0196	0.8007	0	0	1	0.0	0.0	0.0
472	18	ance	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0066	0.0097	0.0142	0.017	0.0824	0.0063	0.0237	0.8467	0	0	1	0.0	0.0	-0.0
472	19	,	0.623	0.5959	0.0271	-0.0642	0.1089	0.0	1.0	0.0	1.0	0.0	1.0	0.038	2.0	0.069	4.0	0.0	-0.0	-0.0	0.0	0.0065	0.1373	0.0194	0.3412	0.0001	0.0196	0.0421	0.0494	0.1285	0.0132	0.0195	0.7277	0	0	1	0.001	0.0	0.0
472	20	▁pour	0.0842	0.4453	-0.361	2.4023	0.727	0.7209	1.0	0.7209	1.0	0.7209	1.0	0.7652	1.0	0.7167	3.0	0.0	0.0	0.0004	0.0036	0.0227	0.0942	0.0	0.0001	0.0018	0.0491	0.0719	0.0425	0.329	0.0294	0.0088	0.4694	0	0	1	0.1227	0.2679	0.0024
472	21	▁quand	0.628	0.7766	-0.1486	0.3065	0.1369	0.0	1.0	0.0	1.0	0.0	1.0	0.0348	2.0	0.0792	6.0	0.0	0.0	0.0	0.0	0.0002	0.0018	0.0841	0.6932	0.1087	0.0225	0.0406	0.0342	0.1607	0.0153	0.0138	0.7129	0	0	1	3.0626	0.6509	7.3394
472	22	▁les	0.8884	0.949	-0.0607	0.0953	0.0347	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.034	2.0	0.0	-0.0	0.0	0.0	0.0033	0.0089	0.0047	0.0004	0.001	0.0261	0.0615	0.033	0.2086	0.0175	0.0162	0.6372	0	0	1	0.1999	0.1204	3.477
472	23	▁choses	0.9997	0.9997	0.0	-0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0003	0.0026	0.0326	0.0892	0.0019	0.0	0.0021	0.0207	0.0322	0.0276	0.1679	0.0156	0.0148	0.7212	1	0	1	0.0	0.0	0.0
472	24	▁de	0.8863	0.5483	0.338	-0.6929	0.3174	0.0	1.0	0.0	1.0	0.0	1.0	0.2014	1.0	0.2716	2.0	0.0	0.0	0.001	0.0015	0.0449	0.025	0.005	0.0001	0.0	0.027	0.0464	0.0349	0.2038	0.0184	0.0108	0.6586	0	0	1	0.0001	0.8914	5.4354
472	25	ven	0.1669	0.5527	-0.3858	1.7275	0.3226	0.3205	1.0	0.3205	1.0	0.3205	1.0	0.3205	1.0	0.3205	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.0825	0.0187	0.0393	0.0247	0.1444	0.013	0.01	0.75	0	0	1	0.087	0.6736	3.3998
472	26	aient	0.9999	0.9999	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0003	0.0093	0.0149	0.0161	0.0673	0.0068	0.0121	0.8736	0	0	1	0.1899	0.0	0.0
472	27	▁trop	0.9565	0.9823	-0.0258	0.0384	0.0361	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.1349	0.126	0.0145	0.0	0.0001	0.0	0.0	0.0214	0.0286	0.0223	0.1946	0.0137	0.0111	0.7083	0	0	1	0.1322	0.0003	0.0022
472	28	▁do	0.9895	0.9804	0.0092	-0.0134	0.0045	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0539	0.0004	0.0	0.0	0.0252	0.0348	0.0192	0.2254	0.0158	0.0106	0.669	0	0	1	-0.0	0.8664	0.0
472	29	ulo	0.9999	0.9998	0.0001	-0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0151	0.02	0.0212	0.153	0.0103	0.0151	0.7652	0	0	1	0.0039	0.0001	-0.0
472	30	ur	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0024	0.0077	0.0097	0.0127	0.0583	0.0058	0.0175	0.8882	0	0	1	0.358	0.0034	0.002
472	31	euses	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0111	0.0081	0.0103	0.0133	0.0556	0.0061	0.0216	0.885	0	0	1	-0.0	-0.0	0.0
472	32	...	0.8087	0.7999	0.0088	-0.0157	0.0197	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0127	3.0	0.0	0.0	0.0002	0.0195	0.0178	0.0584	0.0085	0.0589	0.9521	0.0192	0.0335	0.0294	0.1133	0.0163	0.0142	0.7741	0	0	1	0.349	0.2254	0.6838
472	33	▁et	0.8734	0.6817	0.1917	-0.3575	0.132	0.0	1.0	0.0	1.0	0.0	1.0	0.1205	1.0	0.1205	2.0	0.0	0.0	0.0	0.0002	0.0017	0.0242	0.12	0.0178	0.044	0.0173	0.0266	0.0266	0.1066	0.0139	0.0156	0.7934	0	0	1	0.4763	0.0	3.7935
472	34	▁c	0.85	0.8131	0.037	-0.0642	0.0376	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.006	2.0	0.0	-0.0	0.0001	0.022	0.0688	0.0257	0.001	0.1185	0.0189	0.0292	0.0451	0.0372	0.1982	0.0211	0.0094	0.6597	0	0	1	0.0856	0.0011	0.782
472	35	'	0.9994	0.9995	-0.0002	0.0003	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0201	-0.0	0.0131	0.0265	0.0269	0.089	0.0105	0.0188	0.8152	0	0	1	-0.0	-0.0	0.1131
472	36	est	0.9668	0.9733	-0.0066	0.0098	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0047	0.6243	0.0002	0.0214	0.0347	0.0309	0.1353	0.0157	0.0101	0.7518	0	0	1	0.0	0.0004	0.0
472	37	▁ce	0.9859	0.9842	0.0017	-0.0025	0.0091	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0027	0.1064	0.4811	0.0186	0.031	0.0276	0.1213	0.0143	0.0137	0.7733	0	0	1	0.1649	0.6016	0.0076
472	38	▁qu	0.71	0.7852	-0.0752	0.1453	0.0181	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.018	3.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0001	0.077	0.0179	0.0345	0.0279	0.1629	0.0147	0.0133	0.7289	0	0	1	0.0021	0.0021	0.0636
472	39	'	0.9997	0.9998	-0.0002	0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	-0.0	0.0124	0.022	0.0265	0.078	0.0108	0.0226	0.8277	0	0	1	0.0	0.0	1.1071
472	40	elles	0.9918	0.9582	0.0336	-0.0497	0.023	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0005	0.0014	0.2581	0.0757	0.0191	0.0383	0.0312	0.1395	0.015	0.0136	0.7434	0	1	1	0.0	0.0	0.1603
472	41	▁ont	0.5153	0.8827	-0.3673	0.7764	0.4446	0.0	1.0	0.0	1.0	0.0	1.0	0.4494	2.0	0.4424	3.0	0.0	0.0	0.0	0.0	0.0	0.0346	0.3415	0.0324	0.0265	0.0113	0.0203	0.0165	0.0841	0.0084	0.0154	0.844	0	0	1	0.1007	0.9844	0.0015
472	42	▁été	0.9994	0.9987	0.0007	-0.001	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0003	0.0001	0.0028	0.0153	0.0822	0.2189	0.065	0.0185	0.0332	0.023	0.1456	0.0137	0.0118	0.7542	0	0	1	0.1793	0.0	0.0
472	43	.	0.9416	0.998	-0.0564	0.0839	0.1806	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012	0.3724	0.3427	0.4343	0.1526	0.003	0.1141	0.0143	0.0126	0.0216	0.0232	0.0828	0.0097	0.0157	0.8344	0	0	1	0.0	0.0	0.0582
472	44	</s>	0.9921	0.9891	0.003	-0.0044	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0009	0.0408	0.4062	0.158	0.0001	0.0	-0.0	0.013	0.019	0.0394	0.1099	0.0128	0.0169	0.789	0	0	1	-0.0	-0.0	0.6097
473	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.824	0.0874	0.0386	0.021	0.0098	0.019	0.0634	0.2401	0.3215	0.3195	0.0555		0.0	0	0	1	0.0215	0.0981	7.9437
473	1	▁Quelle	0.6704	0.5519	0.1185	-0.2805	0.1659	0.0	1.0	0.0	1.0	0.0	1.0	0.0713	2.0	0.141	3.0	0.0	0.0	-0.0	0.0	0.0002	0.0173	0.0975	0.0204	2.5773	0.0567	0.1669	0.1175	0.4612	0.0406	0.1571	0.0	0	0	1	0.1418	1.4462	0.0524
473	2	s	0.9548	0.9693	-0.0145	0.0217	0.0031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.001	0.0014	0.0005	0.0027	0.0375	0.005	0.0251	0.059	0.0669	0.2624	0.0187	0.0674	0.5005	0	0	1	0.0	0.0018	0.0067
473	3	▁que	0.9105	0.9287	-0.0182	0.0285	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.4313	0.4594	0.0001	0.0316	0.0753	0.0659	0.2584	0.0234	0.0497	0.4957	0	0	1	0.0	-0.0	0.0001
473	4	▁soient	0.9957	0.9966	-0.0009	0.0014	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0007	0.1956	0.1436	0.0039	0.0976	0.0204	0.047	0.0468	0.1869	0.017	0.0393	0.6426	0	0	1	0.0024	0.0012	0.0001
473	5	▁les	0.9012	0.9775	-0.0763	0.1173	0.0735	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0008	0.0004	0.0023	0.3433	0.0634	0.0006	0.0291	0.0788	0.0894	0.291	0.025	0.0236	0.4631	0	0	1	0.0	0.0123	0.6278
473	6	▁choses	0.9938	0.9745	0.0193	-0.0282	0.0131	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.002	0.0413	0.0	0.0	0.0324	0.0898	0.0572	0.3423	0.0251	0.0178	0.4353	1	0	1	0.0004	0.0	0.0
473	7	▁terrible	0.4386	0.348	0.0906	-0.3339	0.037	0.0	1.0	0.0	1.0	0.0136	2.0	0.0135	3.0	0.0321	4.0	0.0	0.0	0.0	0.0012	0.0549	0.0001	0.0	0.0	0.0	0.0286	0.0677	0.0548	0.3327	0.0212	0.0187	0.4763	0	0	1	0.0	0.1844	0.0
473	8	s	0.9991	0.9985	0.0005	-0.0008	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0015	0.0003	0.0	0.0	0.0	0.0179	0.0403	0.0423	0.1493	0.0135	0.02	0.7167	0	0	1	-0.0	-0.0	-0.0
473	9	...	0.8357	0.7392	0.0965	-0.177	0.1414	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0851	2.0	0.0	0.0	-0.0	0.0	0.0011	0.0191	0.0543	0.2156	1.8561	0.021	0.0583	0.0464	0.1819	0.0156	0.0211	0.6557	0	0	1	0.4042	0.6223	4.0627
473	10	▁elles	0.9722	0.9705	0.0017	-0.0025	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0019	0.1859	0.3417	1.036	0.8045	0.007	0.0233	0.0718	0.075	0.1919	0.0194	0.0177	0.6009	0	1	1	0.0	0.0	0.8344
473	11	▁passen	0.5649	0.8449	-0.28	0.5808	0.6795	0.0	1.0	0.0	1.0	0.0	1.0	0.5958	3.0	0.6318	8.0	0.0	0.0	0.0	0.0127	0.0303	0.0151	0.0	0.0	0.0	0.0295	0.1214	0.0781	0.3074	0.027	0.0181	0.4184	0	0	1	0.1086	0.048	1.8106
473	12	t	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0418	0.0	0.0135	0.0443	0.0345	0.1294	0.0116	0.0188	0.7479	0	0	1	0.0	0.0	0.0
