example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	kl_div_l9	kl_div_l10	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l11
258	29	▁les	0.8756	0.9572	-0.0816	0.1286	0.0696	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0265	2.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.2102	0.2923	0.0094	0.0587	0.0167	0.0269	0.0037	0.2174	0.0088	0.0082	0.0106	0.0089	0.6988	0	0	1	0.2197
258	30	▁hommes	0.9723	0.9649	0.0074	-0.0111	0.0059	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0	0.0022	0.3229	0.0277	0.0001	0.0	0.0	0.5427	0.0201	0.0305	0.0042	0.2111	0.0108	0.0077	0.0145	0.0155	0.6856	0	0	1	2.5912
258	31	.	0.9942	0.9942	-0.0001	0.0001	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0332	0.7301	0.1755	0.0386	0.0303	0.0004	-0.0	0.0	-0.0	0.014	0.0269	0.0085	0.1909	0.0096	0.0068	0.0145	0.0251	0.7036	0	0	1	0.0
258	32	</s>	0.9979	0.3639	0.634	-1.4553	1.0033	1.0003	1.0	1.0003	1.0	1.0003	1.0	1.0003	1.0	1.0003	1.0	0.0	0.0001	0.0003	0.317	0.1945	0.0003	-0.0	-0.0	-0.0	-0.0	0.0001	0.0195	0.0448	0.0335	0.1126	0.013	0.01	0.0208	0.1075	0.6384	0	0	1	5.5761
259	0	fr_XX	1.0	0.0	1.0	-31.8469	22.0745	22.0744	1.0	22.0744	1.0	22.0744	1.0	22.0744	1.0	22.0744	1.0	9.199	40.8507	43.6809	44.4655	45.5465	48.033	56.6304	56.5708	58.4502	71.6814	93.2656										0	0	1	79.1249
259	1	▁Et	0.4453	0.0046	0.4407	-6.5968	6.4238	5.3776	1.0	5.3776	1.0	6.7001	2.0	6.7001	2.0	6.6699	3.0	0.0	-0.0	0.0	0.0001	0.0544	0.0184	0.0084	0.0156	4.7716	29.9034	43.8768	0.0368	0.1736	0.0923	0.2052	0.0207	0.0223	0.1049	0.3441	0.0	0	0	1	17.7063
259	2	▁la	0.9411	0.979	-0.0379	0.057	0.0483	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004	0.0001	0.0002	0.0041	1.0051	0.0231	0.0024	2.1259	0.0019	0.0	0.0348	0.1561	0.0497	0.2541	0.0205	0.0233	0.1536	0.1116	0.1962	0	0	1	2.1378
259	3	▁ball	0.9929	0.9937	-0.0008	0.0011	0.0046	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0006	0.0369	2.7683	0.0626	0.0174	0.0068	0.0	0.0003	0.03	0.1026	0.0133	0.2067	0.0162	0.0111	0.4126	0.0297	0.1777	1	0	1	0.0
259	4	e	0.998	0.9983	-0.0004	0.0005	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0006	0.03	0.0231	0.0013	0.0	0.0137	0.0699	0.0082	0.0925	0.0092	0.014	0.1131	0.0367	0.6427	1	0	1	0.0
259	5	▁n	0.555	0.4761	0.0789	-0.2212	0.0253	0.0162	1.0	0.0162	1.0	0.0162	1.0	0.0162	2.0	0.0162	2.0	-0.0	0.0	0.0	0.0	0.0039	3.1678	0.0029	0.0004	0.0036	0.1174	0.1048	0.0383	0.0862	0.0325	0.3559	0.0206	0.0109	0.0477	0.0456	0.3623	0	0	1	0.0086
259	6	'	0.9951	0.9866	0.0085	-0.0124	0.0058	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.001	1.7648	0.0	0.0	0.0215	0.06	0.0236	0.1869	0.0134	0.0167	0.058	0.0658	0.5539	0	0	1	0.0024
259	7	est	0.9731	0.9824	-0.0094	0.0139	0.0026	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0376	0.1688	0.1821	0.0096	0.0	0.0376	0.0875	0.0255	0.2705	0.0228	0.0099	0.0478	0.0436	0.4548	0	0	1	-0.0
259	8	▁que	0.3803	0.7461	-0.3658	0.9721	0.5581	0.0	1.0	0.0	1.0	0.1514	2.0	0.4103	3.0	0.5189	8.0	-0.0	0.0	0.0	0.0	0.0002	0.0314	0.2946	0.157	0.8145	2.1164	0.5098	0.0335	0.0841	0.0149	0.3397	0.0143	0.0107	0.039	0.0667	0.3971	0	0	1	0.0069
259	9	▁légère	0.9498	0.9096	0.0402	-0.0623	0.0236	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0002	0.0009	0.0081	0.0203	0.0108	0.8508	0.0222	0.0411	0.0718	0.0117	0.5514	0.0146	0.0065	0.0189	0.0215	0.2624	0	0	1	0.001
259	10	ment	0.9999	0.9998	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0	0.0031	0.2875	0.0223	0.0433	0.0	-0.0	0.0	0.0146	0.0462	0.0078	0.1247	0.0083	0.0106	0.029	0.0226	0.7362	0	0	1	0.0
259	11	▁dé	0.995	0.9866	0.0084	-0.0123	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.2632	0.1398	0.0044	0.0	0.0003	0.0286	0.04	0.081	0.0133	0.3758	0.0196	0.0089	0.0227	0.0223	0.4164	0	0	1	-0.0
259	12	form	0.9648	0.9904	-0.0257	0.0379	0.0239	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0003	0.1783	0.0	0.0329	0.0796	0.0116	0.371	0.016	0.0106	0.0218	0.0212	0.4353	0	0	1	0.0
259	13	ée	0.9908	0.9703	0.0204	-0.0301	0.0103	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0007	0.029	0.0001	-0.0	0.0187	0.0529	0.0131	0.1254	0.0111	0.0153	0.0477	0.0476	0.6681	0	0	1	-0.0
259	14	,	0.8981	0.9732	-0.0751	0.1159	0.0938	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0405	2.0	-0.0	0.0	0.0003	0.0073	0.7587	0.0082	0.0051	0.0002	0.0001	0.0	0.0	0.0246	0.1482	0.0272	0.1287	0.014	0.0126	0.0706	0.055	0.5191	0	0	1	0.057
259	15	▁donc	0.5151	0.8098	-0.2947	0.6528	0.4409	0.0	1.0	0.0	1.0	0.0	1.0	0.0746	2.0	0.4256	4.0	0.0	0.0001	0.0007	0.0015	0.1006	0.0324	0.0351	0.0184	0.002	2.2105	1.969	0.0259	0.1048	0.0161	0.1347	0.0158	0.0131	0.1272	0.0361	0.5263	0	0	1	0.0
259	16	▁elle	0.8757	0.7061	0.1696	-0.3106	0.1039	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1042	2.0	0.0	0.0046	0.1957	0.034	0.0349	0.019	0.0391	0.2017	0.006	0.0379	0.3969	0.0298	0.0907	0.0131	0.1742	0.0188	0.0183	0.0446	0.0451	0.5655	0	1	1	1.5656
259	17	▁a	0.4683	0.6148	-0.1465	0.3926	0.1071	0.0	1.0	0.0	1.0	0.1123	2.0	0.0933	2.0	0.1031	4.0	0.0	0.0	0.0014	0.1394	0.4826	0.0354	0.0001	0.0022	0.0004	0.9447	0.0	0.0352	0.1058	0.0134	0.2301	0.0273	0.0096	0.0316	0.0231	0.5241	0	0	1	0.0
259	18	▁dû	0.8946	0.9454	-0.0507	0.0795	0.0437	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0367	2.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.1404	0.0012	2.6878	0.0	0.0295	0.0803	0.0103	0.1581	0.0155	0.0172	0.0483	0.0251	0.6159	0	0	1	0.0
259	19	▁passer	0.7889	0.5286	0.2604	-0.5778	0.2093	0.0	1.0	0.0	1.0	0.0	1.0	0.19	1.0	0.1843	3.0	-0.0	-0.0	0.0	-0.0	0.0	0.0006	0.0037	0.0024	0.0	0.0	1.5113	0.0295	0.0894	0.0094	0.2802	0.022	0.0128	0.0324	0.0166	0.5075	0	0	1	0.1293
259	20	▁par	0.9079	0.96	-0.052	0.0804	0.0343	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0128	0.0031	0.0124	0.0012	0.0	0.0262	0.0863	0.0087	0.2318	0.0193	0.0134	0.0203	0.0139	0.58	0	0	1	0.0
259	21	▁la	0.9138	0.7432	0.1706	-0.2981	0.1084	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1071	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.1541	0.0001	0.0013	0.031	0.1287	0.0095	0.5065	0.0241	0.0076	0.0142	0.0106	0.2678	0	0	1	0.0056
259	22	▁fenêtre	0.9013	0.9259	-0.0246	0.0389	0.0228	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0001	0.0022	0.0232	0.0	0.0	0.0	0.15	0.0266	0.1068	0.0081	0.3469	0.0197	0.0139	0.031	0.0178	0.4291	0	0	1	0.0478
259	23	▁ouverte	0.9946	0.9956	-0.0011	0.0015	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	0.0001	0.0075	0.1259	0.9715	0.8747	0.1838	0.0234	0.0031	0.0005	0.0227	0.0151	0.0589	0.0049	0.1797	0.0132	0.0088	0.0189	0.0138	0.6867	0	0	1	0.0
259	24	.	0.9974	0.9922	0.0052	-0.0075	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	0.0	0.0	0.0001	0.0071	0.0618	0.0227	0.0	-0.0	-0.0	0.0196	0.1407	0.0238	0.1053	0.0186	0.0136	0.0368	0.0383	0.6032	0	0	1	0.0
259	25	</s>	0.9981	0.9961	0.002	-0.0029	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0082	0.0018	0.0019	0.0	0.0	-0.0	0.0	0.0	0.0	0.0214	0.194	0.029	0.0893	0.0144	0.0127	0.0297	0.097	0.5127	0	0	1	0.0
260	0	fr_XX	1.0	0.0	1.0	-27.7976	19.2678	19.2662	1.0	19.2662	1.0	19.2662	1.0	19.2662	1.0	19.2662	1.0	17.2773	42.3202	44.1409	39.0338	39.8236	41.9693	49.9135	58.8995	59.9828	74.7095	93.1249										0	0	1	79.0824
260	1	▁Vous	0.3218	0.0025	0.3192	-6.9834	5.9202	7.2256	1.0	7.2256	1.0	7.2256	1.0	6.1487	2.0	6.1487	2.0	0.0	0.0	0.0009	0.1495	0.1303	0.0466	0.0372	0.0116	4.6125	16.6703	33.7963	0.039	0.1973	0.0855	0.1744	0.0203	0.0178	0.1459	0.3197	0.0	0	0	1	26.9998
260	2	▁me	0.4938	0.4075	0.0863	-0.2771	0.4241	0.0	1.0	0.0	1.0	0.3706	2.0	0.3706	2.0	0.4021	3.0	0.0002	0.2139	3.2902	3.9883	5.3782	6.6394	0.0882	0.0204	0.0058	0.0147	5.0223	0.0402	0.1264	0.0777	0.2676	0.0271	0.0119	0.0611	0.112	0.2761	0	0	1	0.3778
260	3	▁donner	0.6395	0.8189	-0.1795	0.3569	0.1297	0.0	1.0	0.0	1.0	0.0	1.0	0.0983	2.0	0.0983	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0362	4.7965	0.0044	0.0031	0.1761	0.0365	0.1385	0.0499	0.2685	0.0308	0.0219	0.0765	0.0746	0.3028	0	0	1	2.5862
260	4	ez	0.9918	0.9894	0.0024	-0.0035	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0026	0.0443	0.1296	1.8397	0.7945	0.0303	0.5521	0.0217	0.0	0.0185	0.0981	0.0253	0.1522	0.0121	0.0162	0.0442	0.0516	0.5819	0	0	1	-0.0
260	5	▁700	0.9779	0.9693	0.0086	-0.0128	0.0187	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0022	0.3812	3.378	4.8638	4.4153	2.1689	4.0148	17.3481	0.0292	0.1518	0.0229	0.4712	0.0136	0.0084	0.107	0.0281	0.1679	0	0	1	1.9142
260	6	.000	0.0555	0.8291	-0.7736	3.9014	1.7077	1.7658	1.0	1.7658	1.0	1.7658	1.0	1.7658	1.0	1.7658	2.0	0.0	0.0076	1.3464	3.8344	0.7303	0.0445	0.0347	0.1414	0.0777	0.0736	12.0942	0.0239	0.1619	0.0122	0.159	0.0114	0.0126	0.2627	0.0224	0.3339	0	0	1	8.1246
260	7	▁mais	0.0516	0.4253	-0.3737	3.0439	1.2233	2.0477	1.0	1.4583	2.0	1.3109	4.0	1.354	7.0	1.2973	79.0	0.0	0.0	0.0149	0.6392	3.2311	1.197	0.2138	0.1731	0.115	0.0993	0.0766	0.0267	0.1499	0.0354	0.1617	0.0144	0.0143	0.0631	0.0399	0.4947	0	0	1	0.0463
260	8	▁j	0.4082	0.3057	0.1025	-0.417	0.2516	0.0	1.0	0.0	1.0	0.0598	2.0	0.0598	2.0	0.2028	5.0	-0.0	0.0	0.0017	0.8277	2.9688	0.6033	0.0181	0.0202	0.0793	1.8747	3.5308	0.0385	0.101	0.0228	0.3329	0.0267	0.0159	0.0317	0.0372	0.3934	0	0	1	0.0
260	9	'	0.9981	0.9949	0.0032	-0.0046	0.0036	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0005	0.3288	0.0108	0.0	-0.0	0.0	0.0	0.0234	0.1267	0.0141	0.1244	0.012	0.0222	0.0485	0.0452	0.5835	0	0	1	0.0
260	10	utilise	0.9123	0.9232	-0.0109	0.0171	0.0179	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0028	0.323	0.6769	0.8283	0.0189	0.0309	0.0866	0.0317	0.291	0.0184	0.0104	0.0243	0.0238	0.483	0	0	1	0.0161
260	11	▁ma	0.9568	0.9598	-0.0031	0.0046	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0221	0.7503	0.6499	0.7558	1.412	0.6246	0.7532	0.8742	0.4051	0.0033	0.029	0.0814	0.0129	0.2616	0.0151	0.0117	0.0198	0.02	0.5485	0	0	1	1.5206
260	12	▁maison	0.9867	0.9889	-0.0021	0.0031	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0002	0.0995	0.0212	0.0023	0.0	5.62	0.0326	0.1039	0.0101	0.3151	0.0173	0.0137	0.0312	0.0179	0.4582	1	0	1	0.0009
260	13	▁comme	0.8738	0.9236	-0.0498	0.0799	0.0244	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0189	2.0	-0.0	0.0	0.0032	0.445	0.0403	0.0601	0.0244	0.0012	2.4628	0.0069	0.0	0.0342	0.0794	0.0158	0.3438	0.0158	0.0082	0.019	0.0173	0.4667	0	0	1	0.0
260	14	▁garantie	0.826	0.6999	0.1261	-0.239	0.0462	0.0	1.0	0.0	1.0	0.0	1.0	0.0355	1.0	0.0355	2.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0332	2.1793	0.514	0.0005	0.0001	0.0344	0.0656	0.008	0.4962	0.0264	0.0077	0.0219	0.0135	0.3261	0	0	1	0.0039
260	15	,	0.8778	0.8566	0.0212	-0.0353	0.0631	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0031	2.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0564	0.1894	0.0015	0.0002	0.0	0.0256	0.0548	0.0076	0.2922	0.0184	0.0089	0.0195	0.0175	0.5556	0	0	1	0.0001
260	16	▁elle	0.9479	0.9347	0.0132	-0.0202	0.0218	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0018	0.0095	0.0197	0.036	0.0038	0.0002	0.1915	0.3764	0.0002	0.0262	0.0922	0.0114	0.1818	0.0184	0.0153	0.0571	0.0251	0.5723	0	1	1	0.062
260	17	▁vaut	0.9519	0.9464	0.0056	-0.0085	0.0062	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0006	0.0026	0.0436	0.0025	0.0	0.0008	0.0	0.0	4.4955	0.0328	0.0728	0.0094	0.3366	0.0257	0.0082	0.024	0.0151	0.4754	0	0	1	0.0
260	18	▁au	0.9975	0.9948	0.0027	-0.004	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0003	0.0785	0.0079	0.0004	0.0	0.0522	0.0001	0.0315	0.0593	0.0086	0.321	0.0221	0.0071	0.024	0.0159	0.5104	0	0	1	0.0415
260	19	▁moins	0.9968	0.9972	-0.0005	0.0007	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0002	0.2834	0.0	0.0	0.0218	0.0606	0.0066	0.2028	0.0133	0.0168	0.0313	0.0164	0.6305	0	0	1	0.0266
260	20	▁900	0.9875	0.9801	0.0074	-0.0108	0.0056	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0017	0.719	1.6317	0.0187	0.3826	0.0027	2.7713	0.023	0.0627	0.0073	0.3995	0.0141	0.0073	0.027	0.0151	0.444	0	0	1	0.9452
260	21	.	0.6681	0.6704	-0.0023	0.005	0.2336	0.0	1.0	0.0	1.0	0.0	1.0	0.2187	2.0	0.2276	4.0	0.0	0.0005	0.0181	0.0122	0.003	0.0004	0.0003	0.1095	0.0012	0.0	-0.0	0.0178	0.0854	0.0089	0.2111	0.0134	0.0135	0.0435	0.0157	0.5907	0	0	1	0.0637
260	22	</s>	0.9951	0.9939	0.0012	-0.0018	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004	0.0045	0.0416	0.0177	0.0001	0.0	-0.0	-0.0	-0.0	-0.0	0.0234	0.1569	0.0282	0.0802	0.0134	0.0132	0.049	0.0888	0.5469	0	0	1	0.0
261	0	fr_XX	1.0	0.0	1.0	-27.0942	18.7801	18.7773	1.0	18.7773	1.0	18.7773	1.0	18.7773	1.0	18.7773	1.0	9.2583	39.9349	43.8264	44.4959	46.3802	48.4045	54.2452	56.9478	56.9827	74.9921	96.6438										0	0	1	81.6145
261	1	▁On	0.2367	0.0004	0.2364	-9.3715	5.3897	6.6306	1.0	6.6306	1.0	6.4811	2.0	6.2785	4.0	5.728	16.0	0.0	-0.0	0.0004	0.0062	0.2422	1.2228	0.0096	0.0392	3.9011	22.0186	39.764	0.0441	0.1224	0.067	0.3764	0.0269	0.0138	0.064	0.2854	0.0	0	0	1	39.1593
261	2	▁dira	0.9822	0.919	0.0632	-0.096	0.0447	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	0.2944	0.6713	0.7727	0.6203	0.7058	2.2932	4.4724	9.3815	7.1261	0.0001	0.0361	0.0727	0.0539	0.3237	0.022	0.0141	0.062	0.1054	0.31	0	0	1	-0.0
261	3	it	0.9999	0.9993	0.0006	-0.0008	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0444	0.6583	0.0009	-0.0	0.0087	0.0231	0.0131	0.0642	0.0067	0.0145	0.0455	0.0437	0.7804	0	0	1	-0.0
261	4	▁que	0.9506	0.9083	0.0423	-0.0657	0.0363	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	0.0	0.0	0.0	0.0007	0.0026	0.3649	0.2649	0.112	0.0264	0.0442	0.0997	0.0325	0.2737	0.0261	0.0133	0.0386	0.0604	0.4116	0	0	1	0.318
261	5	▁la	0.26	0.421	-0.161	0.6951	0.0684	0.0	1.0	0.0	1.0	0.0543	1.0	0.0543	2.0	0.0682	3.0	0.0	0.0	0.0	0.0022	0.4795	2.8404	0.3955	0.0134	0.0311	0.6206	0.8138	0.0624	0.1402	0.0249	0.571	0.0499	0.0031	0.0157	0.0127	0.1201	0	0	1	0.4533
261	6	▁per	0.2318	0.2385	-0.0067	0.0412	0.1205	0.0	1.0	0.0	2.0	0.0467	6.0	0.096	76.0	0.118	1117.0	0.0	0.0	0.0	0.0013	0.0535	1.7091	0.0389	0.0004	0.0	0.0	0.0	0.0604	0.1246	0.0203	0.4523	0.0314	0.01	0.0403	0.022	0.2387	0	0	1	5.2858
261	7	pe	0.8844	0.8172	0.0671	-0.1139	0.0183	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0174	2.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0157	0.0046	0.0434	0.0931	0.0128	0.3833	0.0296	0.0137	0.0234	0.0218	0.379	0	0	1	1.1063
261	8	▁a	0.8975	0.9176	-0.0202	0.032	0.013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0029	2.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0001	2.6184	0.138	0.3144	0.7402	0.0221	0.049	0.0181	0.1688	0.0118	0.0103	0.0477	0.035	0.6372	0	0	1	0.967
261	9	▁essay	0.9796	0.9449	0.0347	-0.0521	0.0168	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.6882	0.0051	0.0361	0.0975	0.0316	0.0761	0.019	0.2942	0.0202	0.0144	0.0618	0.0375	0.4452	0	0	1	0.9696
261	10	é	0.9852	0.9835	0.0017	-0.0025	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.001	0.0004	0.0008	0.0022	0.0609	1.2668	0.1333	0.0009	0.0	0.0145	0.0362	0.0093	0.1	0.0097	0.015	0.0318	0.0269	0.7565	0	0	1	0.0002
261	11	▁de	0.8944	0.9521	-0.0577	0.0902	0.029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0287	2.0	-0.0	-0.0	-0.0	0.0	0.0	0.0001	0.332	0.1231	0.0005	0.0	0.0	0.0353	0.1126	0.0137	0.4637	0.0208	0.0064	0.023	0.014	0.3105	0	0	1	0.0
261	12	▁saisi	0.2573	0.269	-0.0117	0.0642	0.0916	0.0	1.0	0.0496	2.0	0.0408	3.0	0.0579	5.0	0.0866	10.0	0.0	0.0	0.0	0.0003	0.0001	0.0011	0.0112	0.1073	0.0099	0.2301	2.7524	0.038	0.0969	0.0115	0.3865	0.0198	0.0081	0.0433	0.0202	0.3756	0	0	1	0.0009
261	13	r	0.999	0.9993	-0.0003	0.0005	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0006	0.0095	0.0031	0.0	0.0133	0.0263	0.0056	0.1307	0.0075	0.0121	0.0272	0.0301	0.7472	0	0	1	0.0
261	14	▁son	0.8977	0.9647	-0.0671	0.1039	0.0486	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0282	2.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0003	2.8472	0.732	0.9921	0.009	0.0194	0.0447	0.0606	0.0079	0.6813	0.0173	0.0036	0.0083	0.0075	0.1689	0	0	1	2.1974
261	15	▁bracelet	0.8855	0.973	-0.0875	0.136	0.0887	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0564	2.0	0.0	-0.0	0.0	0.0	0.0	0.0003	0.8552	0.0815	0.0	0.0078	1.4116	0.0396	0.05	0.007	0.6641	0.0156	0.004	0.013	0.006	0.2007	1	0	1	0.019
261	16	,	0.4425	0.1015	0.3409	-2.1235	0.6335	0.5641	1.0	0.5641	1.0	0.5641	2.0	0.5641	2.0	0.6258	3.0	0.0004	0.0022	0.9122	2.231	0.2323	0.2803	0.1428	0.3747	0.0183	0.0	0.0004	0.026	0.0589	0.0179	0.2719	0.0148	0.0124	0.0264	0.0266	0.545	0	0	1	6.6101
261	17	▁et	0.9463	0.9263	0.02	-0.0308	0.0098	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0004	0.0059	0.0223	0.2334	0.0076	0.2343	1.7344	0.1839	0.0	0.0239	0.0614	0.0228	0.1512	0.0131	0.0209	0.0743	0.0447	0.5877	0	0	1	0.0149
261	18	▁il	0.9657	0.9851	-0.0193	0.0286	0.0261	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0019	0.9533	0.7132	0.0465	0.0024	0.0005	0.0052	0.0116	0.0	0.0239	0.0555	0.0206	0.1792	0.016	0.0137	0.049	0.0296	0.6126	0	1	1	0.0
261	19	▁s	0.6913	0.777	-0.0857	0.1686	0.0279	0.0	1.0	0.0	1.0	0.0	1.0	0.0232	2.0	0.0213	3.0	0.0	0.0	0.0001	0.0002	0.0013	0.2706	0.0002	0.0	0.0	0.8888	0.7968	0.035	0.1011	0.0108	0.2971	0.0277	0.0083	0.0195	0.0158	0.4846	0	0	1	0.0157
261	20	'	0.9949	0.994	0.0009	-0.0013	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3313	0.003	-0.0	-0.0	0.0163	0.0562	0.0099	0.1074	0.0105	0.0198	0.0331	0.0209	0.7259	0	0	1	0.0
261	21	est	0.992	0.9929	-0.001	0.0014	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0004	0.0248	0.0292	0.0	0.0	0.0179	0.0427	0.0088	0.1437	0.0128	0.0096	0.0184	0.0227	0.7236	0	0	1	-0.0
261	22	▁ca	0.7333	0.5602	0.1731	-0.3886	0.1726	0.0	1.0	0.0	1.0	0.0	1.0	0.1476	1.0	0.1617	3.0	-0.0	0.0	0.0	0.0	0.0002	0.2187	0.9452	0.0307	0.0009	0.1608	0.0915	0.0294	0.1133	0.0093	0.27	0.0188	0.0111	0.0165	0.0143	0.5174	0	0	1	0.001
