example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
402	3	▁raisonnable	0.9297	0.9781	-0.0484	0.0733	0.0526	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0972	0.0791	0.1152	0.1503	0.1042	0.0487	0.5285	0.0286	0.0837	0.0306	0.1758	0	0	0
402	4	,	0.8529	0.9462	-0.0932	0.1496	0.0784	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0655	2.0	0.0	0.0002	0.1088	0.0839	0.0972	0.0135	0.1028	0.0458	0.2052	0.0311	0.1358	0.0493	0.43	0	0	0
402	5	▁c	0.7383	0.7559	-0.0176	0.0339	0.0368	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0149	4.0	0.0	0.0721	0.0941	0.073	0.1056	0.0094	0.1137	0.0425	0.3019	0.0394	0.0951	0.0407	0.3666	0	0	0
402	6	'	0.999	0.9989	0.0001	-0.0002	0.0014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0181	0.0743	0.0209	0.0483	0.0998	0.037	0.2699	0.0306	0.1124	0.0369	0.4134	0	0	0
402	7	est	0.9996	0.9997	-0.0001	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0091	0.1108	0.1074	0.0386	0.0012	0.0629	0.027	0.1794	0.0286	0.0642	0.0304	0.6075	0	0	0
402	8	▁pourquoi	0.8025	0.8839	-0.0814	0.1394	0.0297	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0246	2.0	0.0	0.0003	0.0822	0.0848	0.0361	0.0083	0.0989	0.0324	0.197	0.0264	0.1172	0.0328	0.4954	0	0	0
402	9	▁elle	0.8722	0.9725	-0.1002	0.157	0.1632	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1585	2.0	-0.0	0.0	0.0349	0.0741	0.0735	0.1794	0.0601	0.0326	0.2263	0.0339	0.0708	0.0296	0.5467	0	1	0
402	10	▁est	0.9672	0.9915	-0.0243	0.0357	0.0243	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.138	0.0599	0.0598	0.005	0.0683	0.0224	0.2229	0.0322	0.0848	0.0295	0.5399	0	0	0
402	11	▁très	0.8641	0.9636	-0.0995	0.1573	0.0917	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0784	2.0	0.0	0.0004	0.0788	0.0564	0.0987	0.0568	0.0631	0.0218	0.2347	0.0373	0.0777	0.0261	0.5393	0	0	0
402	12	▁populaire	0.939	0.9576	-0.0186	0.0284	0.0075	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0086	0.0585	0.0738	0.0587	0.066	0.0184	0.3008	0.0418	0.0646	0.024	0.4843	0	0	0
402	13	.	0.992	0.9922	-0.0001	0.0002	0.0023	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0551	0.0737	0.2305	0.0132	0.0572	0.0229	0.1168	0.033	0.064	0.0227	0.6835	0	0	0
402	14	</s>	0.9974	0.9978	-0.0005	0.0007	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0353	0.0824	0.0731	0.0052	0.0001	0.0707	0.0277	0.0857	0.0184	0.0782	0.0507	0.6686	0	0	0
403	0	▁Elle	0.9241	0.9919	-0.0678	0.1022	0.1615	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	25.2672	0.5118	0.3557	0.3992	0.8715	2.4958	0.2068	0.1357	0.2476	0.0316	0.278	0.1002	0.0	0	0	1
403	1	▁peut	0.0791	0.6377	-0.5586	3.0109	0.8351	0.8706	1.0	0.8706	1.0	0.8706	1.0	0.8706	1.0	0.8403	3.0	0.0	0.0041	0.1564	0.1199	0.1218	1.5261	0.1709	0.1011	0.3824	0.0495	0.1767	0.0375	0.0818	0	0	1
403	2	▁voir	0.9879	0.9976	-0.0097	0.0142	0.0134	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0895	0.1605	0.1849	0.2271	0.1781	0.0595	0.362	0.0408	0.1639	0.0342	0.1615	0	0	1
403	3	▁le	0.5444	0.4377	0.1067	-0.3146	0.2127	0.0	1.0	0.0	1.0	0.1035	1.0	0.0777	2.0	0.0777	3.0	-0.0	0.0	0.115	0.1359	0.1321	0.0315	0.2698	0.0337	0.5062	0.0744	0.0388	0.0111	0.066	0	0	1
403	4	▁spectacle	0.7786	0.8178	-0.0392	0.0709	0.055	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0008	2.0	0.0	0.005	0.1191	0.1203	0.1158	0.1297	0.2178	0.0412	0.3556	0.0509	0.1355	0.0226	0.1764	1	0	1
403	5	▁quand	0.8354	0.9732	-0.1378	0.2203	0.2937	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1185	3.0	0.0	0.0004	0.1011	0.1004	0.1481	0.1994	0.1309	0.0411	0.369	0.0652	0.073	0.032	0.2888	0	0	1
403	6	▁il	0.9946	0.9982	-0.0036	0.0052	0.0038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0686	0.1154	0.1082	0.0526	0.1075	0.0239	0.3738	0.0576	0.0658	0.0263	0.3451	0	1	1
403	7	▁est	0.9307	0.9613	-0.0306	0.0467	0.0173	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004	0.1048	0.0935	0.0999	0.0026	0.0912	0.03	0.2623	0.0365	0.0681	0.0315	0.4805	0	0	1
403	8	▁prêt	0.9766	0.9886	-0.0119	0.0175	0.0121	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0022	0.106	0.0803	0.1417	0.2136	0.098	0.0154	0.5479	0.0678	0.0675	0.0096	0.1938	0	0	1
403	9	.	0.9888	0.9956	-0.0067	0.0098	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0001	0.1148	0.1142	0.225	0.0327	0.0828	0.0267	0.1768	0.0364	0.1066	0.0385	0.5323	0	0	1
403	10	</s>	0.9974	0.9985	-0.0011	0.0016	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.1953	0.1109	0.0794	0.0346	0.0004	0.1524	0.0372	0.0663	0.0189	0.1302	0.0665	0.5285	0	0	1
404	0	▁Ton	0.2584	0.7538	-0.4955	1.5449	0.5913	0.5533	1.0	0.5533	1.0	0.5533	1.0	0.5533	2.0	0.5668	4.0	27.1199	0.618	0.3831	0.4037	1.0906	1.8689	0.1334	0.0935	0.3646	0.0397	0.3399	0.0289	0.0	0	0	1
404	1	▁épée	0.9982	0.9981	0.0001	-0.0001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0441	0.0481	0.088	0.104	0.076	0.1319	0.0417	0.6373	0.0515	0.0405	0.0161	0.081	1	0	1
404	2	...	0.5979	0.5706	0.0273	-0.0674	0.1111	0.0	1.0	0.0	1.0	0.0	1.0	0.0408	2.0	0.0762	5.0	0.0	0.0336	0.0898	0.0713	0.0896	0.0747	0.1568	0.0621	0.2822	0.0432	0.1075	0.0285	0.3196	0	0	1
404	3	▁elle	0.353	0.4125	-0.0595	0.2248	0.1536	0.0	1.0	0.0	1.0	0.1158	3.0	0.1051	5.0	0.1359	17.0	-0.0	0.0	0.4747	0.0853	0.0975	0.2149	0.0892	0.0428	0.3517	0.0532	0.0668	0.0512	0.3451	0	1	1
404	4	▁est	0.9808	0.9632	0.0176	-0.0261	0.01	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.1534	0.0863	0.049	0.0044	0.0995	0.0326	0.4995	0.0532	0.0235	0.0288	0.263	0	0	1
404	5	▁forte	0.5092	0.6321	-0.1229	0.3119	0.1167	0.0	1.0	0.0	1.0	0.0	1.0	0.0836	3.0	0.1061	13.0	0.0	0.0014	0.0545	0.0565	0.0905	0.1708	0.077	0.0257	0.3176	0.0517	0.0606	0.0279	0.4395	0	0	1
404	6	?	0.0833	0.124	-0.0407	0.5743	0.1239	0.1054	1.0	0.1054	1.0	0.1054	2.0	0.0948	4.0	0.1141	11.0	0.0	0.0002	0.0387	0.0632	0.0977	0.1243	0.0787	0.0302	0.2372	0.0639	0.04	0.0498	0.5001	0	0	1
404	7	</s>	0.9916	0.9953	-0.0037	0.0054	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0001	0.0446	0.0612	0.0691	0.004	0.0789	0.0286	0.1466	0.0326	0.1215	0.044	0.5478	0	0	1
405	0	▁La	0.4602	0.4289	0.0314	-0.1019	0.2406	0.0268	1.0	0.0268	1.0	0.0268	2.0	0.0268	2.0	0.1218	8.0	26.0182	0.6383	0.3797	0.3786	0.7675	2.8758	0.1622	0.0959	0.6205	0.0363	0.0536	0.0315	0.0	0	0	1
405	1	▁carte	0.9686	0.9587	0.0099	-0.0148	0.0102	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0236	0.1141	0.0997	0.0909	0.179	0.1406	0.0618	0.6223	0.039	0.0407	0.0381	0.0576	1	0	1
405	2	▁mère	0.9443	0.9626	-0.0183	0.0277	0.0154	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0912	0.1236	0.1686	0.1247	0.0889	0.0292	0.4423	0.0285	0.0437	0.0468	0.3205	0	0	1
405	3	▁que	0.4065	0.8444	-0.4379	1.0548	0.7888	0.0	1.0	0.0	1.0	0.8346	2.0	0.7515	3.0	0.8203	9.0	0.0	0.0001	0.0738	0.1079	0.1462	0.3993	0.0803	0.0539	0.4036	0.0247	0.0431	0.0473	0.3471	0	0	1
405	4	▁vous	0.6896	0.8493	-0.1596	0.3004	0.0876	0.0	1.0	0.0	1.0	0.0	1.0	0.0708	2.0	0.0708	2.0	0.0	0.0001	0.2507	0.0812	0.1082	0.0065	0.149	0.0772	0.2956	0.0335	0.1625	0.0415	0.2406	0	0	1
405	5	▁avez	0.9288	0.9564	-0.0276	0.0422	0.0152	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0953	0.1194	0.1467	0.0109	0.0765	0.0418	0.2987	0.0225	0.0676	0.064	0.4289	0	0	1
405	6	▁trouvée	0.8706	0.96	-0.0894	0.1411	0.0711	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0592	2.0	0.0	0.0036	0.1287	0.0978	0.1004	0.0835	0.0919	0.0447	0.3736	0.0202	0.0489	0.0354	0.3851	0	0	1
405	7	...	0.8555	0.8682	-0.0127	0.0213	0.069	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0512	3.0	0.0	0.0067	0.0912	0.0774	0.1319	0.2498	0.102	0.0372	0.322	0.0218	0.1052	0.0363	0.3754	0	0	1
405	8	▁a	0.0292	0.3259	-0.2968	3.4813	1.0594	2.6849	1.0	1.5509	2.0	1.5018	4.0	1.2729	9.0	1.1341	42.0	-0.0	0.0	0.4766	0.0847	0.1655	0.32	0.0582	0.0328	0.3426	0.0228	0.0473	0.0595	0.4368	0	0	1
405	9	▁confirmé	0.9805	0.9905	-0.01	0.0146	0.0067	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.1633	0.0701	0.0673	0.0937	0.0532	0.0196	0.5499	0.0191	0.023	0.0189	0.3164	0	0	1
405	10	▁qu	0.8561	0.9791	-0.123	0.1937	0.2137	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1956	2.0	-0.0	0.0028	0.0628	0.0591	0.0617	0.1992	0.0586	0.036	0.3037	0.0238	0.0343	0.0318	0.5118	0	0	1
405	11	'	0.9986	0.9995	-0.0009	0.0014	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0002	0.0411	0.0594	0.0159	0.0348	0.1228	0.0274	0.2109	0.0224	0.0638	0.0255	0.5271	0	0	1
405	12	elle	0.9212	0.9934	-0.0722	0.1089	0.1693	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0823	0.0737	0.0549	0.052	0.1644	0.0591	0.0276	0.2337	0.0229	0.0423	0.0313	0.5832	0	1	1
405	13	▁faisait	0.9041	0.9212	-0.0171	0.0271	0.0088	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0034	0.096	0.0555	0.0558	0.0177	0.0735	0.0255	0.2992	0.0285	0.0624	0.0278	0.4831	0	0	1
405	14	▁partie	0.997	0.9948	0.0022	-0.0032	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0442	0.065	0.0564	0.04	0.0	0.0615	0.0157	0.2506	0.0301	0.034	0.0144	0.5937	0	0	1
405	15	▁de	0.7867	0.6851	0.1015	-0.1993	0.0287	0.0	1.0	0.0	1.0	0.0	1.0	0.0277	1.0	0.0277	2.0	0.0	0.0001	0.0226	0.0547	0.2103	0.0096	0.0898	0.0188	0.4478	0.0449	0.0356	0.0103	0.3528	0	0	1
405	16	▁l	0.8975	0.9299	-0.0323	0.0511	0.0178	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0046	2.0	0.0	0.0076	0.0592	0.04	0.0228	0.0006	0.0776	0.0151	0.367	0.0318	0.057	0.0136	0.438	0	0	1
405	17	'	0.9974	0.9973	0.0001	-0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0013	0.0496	0.0351	0.0466	0.0001	0.0802	0.0177	0.1964	0.0225	0.0583	0.0224	0.6026	0	0	1
405	18	appareil	0.7376	0.6806	0.057	-0.1161	0.0398	0.0	1.0	0.0	1.0	0.0	1.0	0.0316	1.0	0.0287	3.0	0.0	0.1008	0.0592	0.0491	0.052	0.0517	0.0749	0.015	0.3674	0.0304	0.0718	0.0169	0.4236	0	0	1
405	19	,	0.6806	0.8711	-0.1905	0.356	0.1659	0.0	1.0	0.0	1.0	0.0	1.0	0.1641	2.0	0.1641	2.0	0.0	0.0085	0.0602	0.0666	0.1042	0.0091	0.0606	0.0214	0.2676	0.0471	0.0453	0.0282	0.5297	0	0	1
405	20	▁alors	0.6948	0.5694	0.1254	-0.2873	0.0528	0.0	1.0	0.0	1.0	0.0	1.0	0.0436	2.0	0.0436	2.0	0.0	0.0409	0.0486	0.0466	0.1046	0.085	0.0647	0.0227	0.4362	0.0689	0.0282	0.0116	0.3677	0	0	1
405	21	▁touché	0.0645	0.0558	0.0087	-0.2081	0.1294	0.0	1.0	0.0306	2.0	0.0582	6.0	0.1087	16.0	0.1283	205.0	0.0	0.0	0.0486	0.0456	0.0875	0.0626	0.0613	0.0154	0.4226	0.0647	0.0255	0.0135	0.397	0	0	1
405	22	.	0.991	0.9935	-0.0025	0.0037	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0007	0.0475	0.0635	0.1666	0.0072	0.0455	0.0187	0.147	0.0283	0.0541	0.0182	0.6881	0	0	1
405	23	</s>	0.9966	0.9982	-0.0016	0.0024	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0769	0.0651	0.0537	0.0507	0.0007	0.0599	0.0228	0.1149	0.0191	0.0582	0.0329	0.6922	0	0	1
406	0	▁L	0.6416	0.4695	0.1721	-0.4505	0.3844	0.0	1.0	0.0	1.0	0.2387	1.0	0.1947	2.0	0.3086	8.0	24.5261	0.5409	0.3734	0.3922	1.1102	3.0766	0.452	0.0991	0.3516	0.054	0.0171	0.0262	0.0	0	0	1
406	1	'	0.9958	0.9886	0.0071	-0.0104	0.0044	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0025	0.1631	0.1198	0.3673	0.0047	0.5051	0.0769	0.194	0.0282	0.0408	0.0442	0.1109	0	0	1
406	2	▁Ever	0.0595	0.5399	-0.4805	3.1827	0.5845	0.5789	1.0	0.5789	1.0	0.5789	1.0	0.5789	1.0	0.5789	1.0	0.0	0.0787	0.1587	0.1394	0.103	0.1547	0.2135	0.128	0.442	0.0353	0.0331	0.0322	0.116	0	0	1
406	3	est	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.2323	0.1925	0.144	0.1856	0.0883	0.067	0.3281	0.0267	0.0116	0.0118	0.4665	0	0	1
406	4	▁veut	0.5234	0.2139	0.3096	-1.2913	0.5734	0.453	1.0	0.3323	1.0	0.3323	1.0	0.4788	2.0	0.573	12.0	0.0	0.0001	0.1332	0.1265	0.1216	0.1311	0.1442	0.0786	0.3657	0.0428	0.0448	0.028	0.2959	0	0	1
406	5	▁garder	0.3577	0.5104	-0.1527	0.5128	0.1339	0.0381	1.0	0.0381	1.0	0.0381	2.0	0.0381	2.0	0.0799	9.0	0.0	0.0007	0.2278	0.1408	0.1661	0.0384	0.1924	0.0425	0.3257	0.0442	0.0524	0.0267	0.3163	0	0	1
406	6	▁les	0.8921	0.9693	-0.0772	0.1197	0.0905	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0154	2.0	0.0	0.0004	0.1864	0.1007	0.1665	0.0458	0.1499	0.0363	0.2057	0.0314	0.0674	0.0194	0.4898	0	0	1
406	7	▁choses	0.9734	0.995	-0.0216	0.0317	0.0381	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.003	0.1063	0.0822	0.0816	0.107	0.2058	0.0393	0.1818	0.0293	0.0902	0.0227	0.4309	1	0	1
406	8	▁comme	0.7551	0.698	0.0571	-0.1135	0.069	0.0	1.0	0.0	1.0	0.0	1.0	0.01	1.0	0.0182	2.0	-0.0	0.0001	0.3921	0.1403	0.0971	0.1576	0.1228	0.0415	0.3382	0.0519	0.0387	0.0138	0.3931	0	0	1
406	9	▁elles	0.9894	0.9974	-0.008	0.0116	0.0128	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.038	0.0872	0.1351	0.0622	0.1059	0.0259	0.2062	0.0467	0.0557	0.018	0.5415	0	1	1
406	10	▁étaient	0.9165	0.9083	0.0082	-0.0129	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0001	0.1571	0.0963	0.1252	0.0302	0.0881	0.0205	0.1612	0.0456	0.0529	0.0106	0.6212	0	0	1
406	11	.	0.9702	0.9584	0.0118	-0.0177	0.0136	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0065	0.0967	0.1392	0.1374	0.015	0.1041	0.052	0.1704	0.036	0.05	0.0258	0.5616	0	0	1
406	12	</s>	0.9962	0.9981	-0.0019	0.0027	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.1297	0.1604	0.131	0.0097	0.0015	0.1463	0.0512	0.1336	0.0294	0.0471	0.0428	0.5497	0	0	1
407	0	▁Regina	0.6463	0.7932	-0.1468	0.2953	0.128	0.0	1.0	0.0	1.0	0.0	1.0	0.0421	2.0	0.0421	2.0	24.8384	0.5955	0.3869	0.4345	0.9485	2.0283	0.0878	0.0864	0.7452	0.0228	0.0327	0.0251	0.0	0	0	1
407	1	▁m	0.9159	0.9246	-0.0087	0.0137	0.0164	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0214	0.1366	0.1297	0.1006	0.182	0.1438	0.0731	0.3741	0.0183	0.0643	0.0518	0.2746	0	0	1
407	2	'	0.9985	0.9937	0.0048	-0.007	0.0041	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0239	0.1686	0.0782	0.0158	0.0942	0.0455	0.2053	0.014	0.0812	0.0745	0.4853	0	0	1
407	3	a	0.9757	0.9884	-0.0127	0.0186	0.0244	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0095	0.1751	0.1771	0.1247	0.0458	0.113	0.0945	0.2899	0.0205	0.0614	0.0403	0.3804	0	0	1
407	4	▁dit	0.6817	0.9523	-0.2706	0.4822	0.4254	0.0	1.0	0.0	1.0	0.0	1.0	0.3775	2.0	0.4046	3.0	-0.0	0.0024	0.1524	0.1558	0.1364	0.032	0.1449	0.059	0.3055	0.0183	0.0992	0.0337	0.3393	0	0	1
407	5	▁comment	0.3121	0.8833	-0.5713	1.5011	0.9629	1.0233	1.0	1.0233	1.0	1.0233	1.0	1.0233	2.0	0.9692	3.0	0.0	0.0001	0.1479	0.1438	0.1835	1.3667	0.0984	0.0473	0.3712	0.0178	0.0575	0.025	0.3828	0	0	1
407	6	▁cette	0.279	0.6242	-0.3451	1.1616	0.6075	0.1866	1.0	0.1866	1.0	0.1866	2.0	0.1866	2.0	0.5856	6.0	-0.0	0.0	0.1344	0.1333	0.1688	0.6466	0.0732	0.0283	0.6268	0.0222	0.0309	0.0136	0.2049	0	0	1
407	7	▁sa	0.7788	0.7303	0.0484	-0.0926	0.0802	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0591	7.0	0.0	0.0006	0.0781	0.0796	0.0758	0.0338	0.0545	0.012	0.793	0.0186	0.0245	0.005	0.0924	1	0	1
407	8	lope	0.3281	0.4971	-0.169	0.5993	0.2982	0.2143	1.0	0.2143	1.0	0.2143	1.0	0.2143	2.0	0.2955	3.0	0.0	0.0	0.3469	0.1126	0.0738	0.0548	0.0398	0.0133	0.6435	0.0161	0.0142	0.0054	0.2676	1	0	1
407	9	rie	0.9947	0.9941	0.0006	-0.0009	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0002	0.1126	0.1269	0.0836	0.0014	0.0374	0.0039	0.128	0.0045	0.0057	0.0044	0.8161	1	0	1
407	10	▁a	0.1217	0.6274	-0.5057	2.3664	0.8284	1.2924	1.0	1.2924	1.0	1.0747	2.0	0.8714	3.0	0.8714	5.0	0.0	0.0002	0.0896	0.0936	0.1182	0.1987	0.0379	0.0209	0.1844	0.0099	0.0409	0.0212	0.6848	0	0	1
407	11	▁marché	0.729	0.5535	0.1755	-0.3972	0.085	0.0	1.0	0.0	1.0	0.0	1.0	0.0547	1.0	0.0733	2.0	0.0	0.0005	0.1048	0.1027	0.0536	0.0965	0.0683	0.0172	0.2476	0.0128	0.0354	0.0165	0.6022	0	0	1
407	12	...	0.5118	0.6591	-0.1473	0.3649	0.4052	0.0	1.0	0.0	1.0	0.0	1.0	0.356	2.0	0.3911	5.0	-0.0	0.0	0.1031	0.1159	0.2865	0.7777	0.0705	0.0464	0.1348	0.0126	0.0394	0.0171	0.6794	0	0	1
407	13	▁qu	0.7088	0.8612	-0.1525	0.2811	0.1335	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0944	8.0	-0.0	0.0002	0.2808	0.0885	0.1534	0.242	0.0516	0.0245	0.1841	0.0146	0.0416	0.0183	0.6653	0	0	1
407	14	'	0.9977	0.9971	0.0006	-0.0009	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0001	0.0269	0.0793	0.0501	0.0002	0.1275	0.022	0.1282	0.0081	0.0427	0.0137	0.6578	0	0	1
407	15	elle	0.9942	0.9961	-0.0019	0.0028	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0856	0.0944	0.0723	0.0815	0.223	0.0786	0.0189	0.1377	0.0109	0.0531	0.0135	0.6873	0	1	1
407	16	▁a	0.4657	0.2158	0.2499	-1.1097	0.2394	0.0807	1.0	0.0807	1.0	0.1443	2.0	0.1443	2.0	0.2259	3.0	0.0	0.0008	0.1169	0.0648	0.0477	0.1091	0.0349	0.0154	0.239	0.0122	0.0229	0.0233	0.6523	0	0	1
407	17	▁rendu	0.714	0.6598	0.0542	-0.1139	0.0374	0.0	1.0	0.0	1.0	0.0	1.0	0.0046	1.0	0.0177	4.0	0.0	0.0004	0.082	0.0836	0.0741	0.091	0.0465	0.0117	0.3316	0.0155	0.0228	0.0119	0.5599	0	0	1
407	18	▁tous	0.593	0.702	-0.109	0.2435	0.1463	0.0	1.0	0.0	1.0	0.0	1.0	0.0475	2.0	0.1416	3.0	-0.0	0.0002	0.1574	0.0796	0.0894	0.1061	0.0469	0.0112	0.4819	0.0155	0.0233	0.0058	0.4155	0	0	1
407	19	▁nos	0.9374	0.9555	-0.0182	0.0277	0.0078	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0099	0.0462	0.0412	0.0125	0.0433	0.0128	0.6592	0.0217	0.0092	0.0037	0.2501	0	0	1
407	20	▁biens	0.9225	0.8828	0.0397	-0.0635	0.0288	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.019	1.0	0.0	0.0	0.044	0.0592	0.0861	0.0877	0.0531	0.0121	0.6279	0.0202	0.009	0.0024	0.2754	0	0	1
407	21	▁à	0.7138	0.792	-0.0782	0.1499	0.0866	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.036	5.0	0.0	0.0002	0.1432	0.0678	0.0627	0.0129	0.0366	0.0086	0.5194	0.0173	0.0166	0.0048	0.3969	0	0	1
407	22	▁cette	0.5093	0.768	-0.2587	0.5925	0.484	0.0	1.0	0.0	1.0	0.0	1.0	0.5575	2.0	0.4999	4.0	-0.0	0.011	0.0578	0.0493	0.0203	0.1772	0.0974	0.0178	0.3136	0.023	0.0402	0.0084	0.4996	0	0	1
407	23	▁terre	0.9848	0.9933	-0.0085	0.0124	0.0059	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0545	0.052	0.0726	0.1327	0.0917	0.0193	0.3953	0.03	0.0356	0.0036	0.4245	0	0	1
407	24	,	0.8279	0.7751	0.0527	-0.095	0.1283	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1126	3.0	0.0	0.0	0.039	0.0889	0.0922	0.0149	0.0748	0.0393	0.2267	0.021	0.0192	0.0082	0.6108	0	0	1
407	25	▁aussi	0.2638	0.3153	-0.0516	0.2576	0.1541	0.0	1.0	0.1886	2.0	0.1965	3.0	0.1595	4.0	0.1509	6.0	0.0	0.0659	0.0432	0.06	0.0587	0.0285	0.1194	0.0163	0.2648	0.0385	0.0293	0.0067	0.5251	0	0	1
407	26	▁bien	0.9985	0.9992	-0.0007	0.0011	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0598	0.0664	0.0613	0.0	0.0252	0.0058	0.1662	0.0173	0.0521	0.0047	0.7287	0	0	1
