src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
And as the brain tried to make sense of the trauma, it filled in some details.	 Et comme le cerveau essayait de comprendre le traumatisme, il a rempli certains détails.	I replay arguments in my head all the time. We all do, right? Maybe she was still thinking about him when she was attacked. You're interfering with my marriage! Which is why she assigned David Jorgensen's features to a faceless stranger.<brk> And as the brain tried to make sense of the trauma, it filled in some details.	 Je rejoue les disputes dans ma tête tout le temps. On le fait tous, non? Peut-être qu'elle pensait encore à lui quand elle a été attaquée. Vous interférez avec mon mariage! C'est pourquoi elle a assigné les traits de David Jorgensen à un inconnu.<brk>	And as the brain tried to make sense of the trauma, <p>it</p> filled in some details.	Le  cerveau  tentait de comprendre le traumatisme, et il a rempli les blancs.	Le  <hon>cerveau<hoff>  tentait de comprendre le traumatisme, et <p>il</p> a rempli les blancs.
The mission has stretched on ahead of us, somehow longer than it had been before.	 La mission a pris de l'avance sur nous, plus longtemps qu'elle ne l'avait été auparavant.	"When I landed, Mission Control was still saying ""Maybe it's just a transmission delay."" But, by the time I made it into Mission Control, we were looking at over 15 hours of dead feed. After James was lost, the joy of the mission, the exhilaration of it all just... it just left. I stopped feeling like a kid on a family trip.<brk> The mission has stretched on ahead of us, somehow longer than it had been before."	" Quand j'ai atterri, Mission Control disait encore ""Peut-être que ce n'est qu'un délai de transmission."" Mais, au moment où je suis entré dans Mission Control, nous regardions plus de 15 heures de nourriture morte. Après James a été perdu, la joie de la mission, l'euphorie de tout cela... elle vient de partir. J'ai cessé de me sentir comme un enfant dans un voyage en famille.<brk>"	The mission has stretched on ahead of us, somehow longer than <p>it</p> had been before.	La  mission  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'elle était auparavant.	La  <hon>mission<hoff>  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'<p>elle</p> était auparavant.
I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.	 Je-c'est juste que les gens doivent être, et surtout les femmes, ont besoin d'être méfiantes à propos de tout ce qu'elles mettent dans le monde.	Yeah. So, Alexis, I, um... I found your vlog, and while it is super cute, um-- Yeah, gram told me. You think I'm catnip for predators online.<brk> I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.	 Oui. Donc, Alexis, je, euh... J'ai trouvé ton vlog, et pendant qu'il est super mignon, euh... Ouais, gram me l'a dit. Tu penses que je suis une puce à chat pour les prédateurs en ligne.<brk>	I-it's just, people have to be, and especially women, need to be leery about how much <p>they</p> put out into the world.	C'est juste que les personnes, et surtout les  femmes , ont besoin d'êtres méfiantes à propos de ce qu'elles rendent public.	C'est juste que les personnes, et surtout les  <hon>femmes<hoff> , ont besoin d'êtres méfiantes à propos de ce qu'<p>elles</p> rendent public.
These hands, once trembled with broken memory, now stand as strong as the steel they wield.	 Ces mains, autrefois tremblantes de mémoire brisée, sont maintenant aussi fortes que l'acier qu'elles utilisent.	A word forever casting shadow. You burn brightly enough to light darkest night. I voice concern and you offer flattery. I offer truth. Your fire blazes to rival the fucking sun.<brk> These hands, once trembled with broken memory, now stand as strong as the steel they wield.	 Un mot qui jette toujours de l'ombre. Tu brûles assez intensément pour la nuit la plus sombre. Je parle d'inquiétude et tu offre des flatteries. J'offre la vérité. Ton feu brûle pour rivaliser avec le putain de soleil.<brk>	These hands, once trembled with broken memory, now stand as strong as the steel <p>they</p> wield.	Ces  mains , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'elles manient.	Ces  <hon>mains<hoff> , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'<p>elles</p> manient.
Them girls that you're treating there, they're causing quite a stir.	 Ces filles que vous traitez là-bas, elles font un peu de bruit.	Oh, okay. So I can't be funny. Well. I understand you've been to Austin. Who told you that? The radio.<brk> Them girls that you're treating there, they're causing quite a stir.	 Oh, d'accord. Donc je ne peux pas être drôle. Eh bien. Je comprends que vous soyez allé à Austin. Qui vous a dit ça? La radio.<brk>	Them girls that you're treating there, <p>they</p>'re causing quite a stir.	Les  filles  que tu traites là-bas, elles font pas mal de bruit.	Les  <hon>filles<hoff>  que tu traites là-bas, <p>elles</p> font pas mal de bruit.
For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.	 Pour les femmes dont la vie dépend de risques qui sont calculés, elles se sont dépassées, je le crains.	What? Please do come and look. Excusez-moi. What? Tell me. Is it likely they'll survive? Two women, unfit, without protective clothing, without skis. In the freezing dark.<brk> For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.	 Quoi? S'il vous plaît, venez et regardez. Pardon. Quoi? Dites-moi. Est-ce qu'elles survivront? Deux femmes, inaptes, sans vêtements de protection, sans skis. Dans le froid glacial.<brk>	For ladies whose livelihood depends on risks that are calculated, <p>they</p> have overreached themselves, I fear.	Pour des  femmes  dont la vie dépend de risques calculés, elles ont présumé de leurs forces.	Pour des  <hon>femmes<hoff>  dont la vie dépend de risques calculés, <p>elles</p> ont présumé de leurs forces.
This empire, it thrives because of me, and you want me to run.	 Cet empire, il prospère grâce à moi, et tu veux que je coure.	We can leave behind Klaus and this city and those orphan Annie vampires. Whoa, those orphan Annie vampires are my family, and this city is my home. It was my home, too, once. I left. You ran. I stayed.<brk> This empire, it thrives because of me, and you want me to run.	 On peut laisser derrière eux Klaus et cette ville et ces orphelines Annie vampires. Ouah, ces orphelines Annie vampires sont ma famille, et cette ville est ma maison. C'était aussi ma maison, une fois. Je suis parti. Tu as couru. Je suis resté.<brk>	This empire, <p>it</p> thrives because of me, and you want me to run.	Cet  empire , il prospère grâce à moi, et tu veux que je parte.	Cet  <hon>empire<hoff> , <p>il</p> prospère grâce à moi, et tu veux que je parte.
Yes, to put the money back into the economy, where it belongs, not into my pocket.	 Oui, pour remettre l'argent dans l'économie, où il appartient, pas dans ma poche.	To do what? To take control of our resources? Our gold mines, our diamonds, our uranium? No. You have already spoken of taking control of the mining franchise.<brk> Yes, to put the money back into the economy, where it belongs, not into my pocket.	 Pour faire quoi? Pour reprendre le contrôle de nos ressources? Nos mines d'or, nos diamants, notre uranium? Non. Vous avez déjà parlé de reprendre le contrôle de la concession minière.<brk>	Yes, to put the money back into the economy, where <p>it</p> belongs, not into my pocket.	Oui, pour faire revenir l' argent  dans l'économie, à laquelle il appartient. pas dans ma poche	Oui, pour faire revenir l' <hon>argent<hoff>  dans l'économie, à laquelle <p>il</p> appartient. pas dans ma poche
When the patient's hand is released directly above the face, it should strike the face on the way down.	 Lorsque la main de la patiente est libérée directement au-dessus du visage, elle devrait frapper le visage sur le chemin vers le bas.	I'm going to stab it into the softest part of Ms. Ellison's thigh. Lots of nerve endings there-- no one can fake their way through that. If you wanted to know if she was really in a coma, all you had to do was ask. That's okay, but I can't stab her in the thigh? It's a test for pseudocoma.<brk> When the patient's hand is released directly above the face, it should strike the face on the way down.	 Je vais le poignarder dans la partie la plus douce de la cuisse de Mme Ellison. Beaucoup de terminaisons nerveuses là - personne ne peut faire semblant. Si vous vouliez savoir si elle était vraiment dans le coma, tout ce que vous aviez à faire était de demander. Ce n'est pas grave, mais je ne peux pas la poignarder dans la cuisse? C'est un test pour le pseudo-coma.<brk>	When the patient's hand is released directly above the face, <p>it</p> should strike the face on the way down.	Quand la  main  du patient est relachée directement au dessus du visage, elle devrait heurter directement celui ci.	Quand la  <hon>main<hoff>  du patient est relachée directement au dessus du visage, <p>elle</p> devrait heurter directement celui ci.
And the laws of magic are like the laws of anything, they work because you obey them.	 Et les lois de la magie sont comme les lois de tout, elles marchent parce que tu leur obéis.	So how is this happening? You really have no idea what you are, do you? What the fuck's that supposed to mean? OK. First... experts are the people that you see on TV.<brk> And the laws of magic are like the laws of anything, they work because you obey them.	 Alors comment ça se passe? Tu n'as vraiment aucune idée de ce que tu es, hein? Qu'est-ce que tu veux dire? D'abord... les experts sont les gens que tu vois à la télé.<brk>	And the laws of magic are like the laws of anything, <p>they</p> work because you obey them.	Et les  lois  de la magie sont comme toutes les autres, elles fonctionnent parce que tu leur obéis.	Et les  <hon>lois<hoff>  de la magie sont comme toutes les autres, <p>elles</p> fonctionnent parce que tu leur obéis.
Then we have to take care of that stain before it sets.	 Alors on doit prendre soin de cette tache avant qu'elle ne prenne place.	Even so, let me give you a fresh one. We can't risk you getting thirsty. Ah! Oh, I am so sorry. I just bought this tux.<brk> Then we have to take care of that stain before it sets.	 Quoi qu'il en soit, laissez-moi vous en donner un autre. On ne peut pas risquer que vous ayez soif. Ah! Oh, je suis vraiment désolé. Je viens d'acheter ce smoking.<brk>	Then we have to take care of that stain before <p>it</p> sets.	Alors on doit s'occuper de cette  tache  avant qu'elle ne reste.	Alors on doit s'occuper de cette  <hon>tache<hoff>  avant qu'<p>elle</p> ne reste.
The point is, things aren't really as bad as they make them sound.	 Le fait est que les choses ne sont pas si mauvaises qu'elles en ont l'air.	TV, the internet, parent/teacher conferences-- I ignore it. Embrace denial. You'll be much happier. Then, when you turn 21, embrace beer. [ Sighs ] Nice parenting there, dad.<brk> The point is, things aren't really as bad as they make them sound.	 TV, internet, conférences parents/professeurs... J'ignore. Accepte le déni. Tu seras beaucoup plus heureux. Puis, quand tu auras 21 ans, embrasse la bière. [Soupirs] Joli parent ici, papa.<brk>	The point is, things aren't really as bad as <p>they</p> make them sound.	L'idée c'est que les  choses  ne sont pas aussi mauvaises qu'elles ont l'air.	L'idée c'est que les  <hon>choses<hoff>  ne sont pas aussi mauvaises qu'<p>elles</p> ont l'air.
But I tested the bottle that Mr. Blackburn gave us and it's clean.	 Mais j'ai testé la bouteille que M. Blackburn nous a donné et elle est propre.	Nor could I find any evidence of stimulants in his stomach. But it is always the last thing you find that offers the answer. Maybe the lad just up and died and that's that? We have no cause of death and no suggestion of wrong doing. I would be inclined to agree with you, sir.<brk> But I tested the bottle that Mr. Blackburn gave us and it's clean.	 Je n'ai trouvé aucune trace de stimulants dans son estomac. Mais c'est toujours la dernière chose que vous trouvez qui donne la réponse. Peut-être que le garçon est mort et c'est ça? Nous n'avons aucune cause de mort et aucune suggestion de faire du tort. Je serais enclin à être d'accord avec vous, monsieur.<brk>	But I tested the bottle that Mr. Blackburn gave us and <p>it</p>'s clean.	Mais j'ai testé la  bouteille  que m'a donné M. Blackburn et elle est propre.	Mais j'ai testé la  <hon>bouteille<hoff>  que m'a donné M. Blackburn et <p>elle</p> est propre.
You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	 Tu lui apprends à dégrader et à objectiver les femmes qu'elles n'existent que pour satisfaire ses besoins quand tu pourrais, en fait, lui apprendre que le meilleur genre de sexe vient d'une connexion.	If we had a son we'd most probably be having the same conversation and I would probably feel exactly the same way. If we had a son, I would never, ever let you do something like this. Karen, it's just sex. What's the big deal? But it's not just sex. That's the whole point.<brk> You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	 Si nous avions un fils, nous aurions très probablement la même conversation et je ressentirais probablement exactement la même chose. Si nous avions un fils, je ne te laisserais jamais faire quelque chose comme ça. Karen, c'est juste du sexe. C'est quoi le problème? Mais ce n'est pas juste du sexe. C'est tout l'intérêt.<brk>	You're teaching him to degrade and objectify women that <p>they</p> exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  femmes  comme des objets, qu'elles ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  <hon>femmes<hoff>  comme des objets, qu'<p>elles</p> ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.
If the royal families got ahold of it, they could control the world.	 Si les familles royales s'en empareraient, elles pourraient contrôler le monde.	Some of them did. Well, they needed us. So the Wesen fought for the royals? Yes, and the royals needed the Grimms to control them, as they do now, but there was one thing in the treasure the knights hid. There was one thing that was more powerful than anything anyone had ever seen.<brk> If the royal families got ahold of it, they could control the world.	 Certains d'entre eux. Ils avaient besoin de nous. Les Wesen se sont battus pour les rois? Oui, et les rois avaient besoin des Grimms pour les contrôler, comme ils le font maintenant, mais il y avait une chose dans le trésor que les chevaliers cachaient. Il y avait une chose qui était plus puissante que tout ce que personne n'avait jamais vu.<brk>	If the royal families got ahold of it, <p>they</p> could control the world.	Si les  familles  royales avaient mis la main dessus, elles auraient pu contrôler le monde.	Si les  <hon>familles<hoff>  royales avaient mis la main dessus, <p>elles</p> auraient pu contrôler le monde.
This will be your house if it survives.	 Ce sera ta maison si elle survit.	We must make her feel it is her duty to save Downton. But how? What can we do? Get her to sense its value, its vital role in the area. You're her granddaughter.<brk> This will be your house if it survives.	 Nous devons lui faire sentir qu'elle a le devoir de sauver Downton. Mais comment? Que pouvons-nous faire? Lui faire sentir sa valeur, son rôle vital dans le domaine. Tu es sa petite-fille.<brk>	This will be your house if <p>it</p> survives.	Ce sera votre  maison  si elle survit.	Ce sera votre  <hon>maison<hoff>  si <p>elle</p> survit.
I knew that Jones' plan was too ingenious, that it had to have come from Bell.	 Je savais que le plan de Jones était trop ingénieux, qu'il avait dû venir de Bell.	<brk> I knew that Jones' plan was too ingenious, that it had to have come from Bell.	<brk>	I knew that Jones' plan was too ingenious, that <p>it</p> had to have come from Bell.	Je savais que le  plan  de Jones était trop astucieux, qu'il devait venir de Bell.	Je savais que le  <hon>plan<hoff>  de Jones était trop astucieux, qu'<p>il</p> devait venir de Bell.
Oh, I don't return things once they're in my possession.	 Oh, je ne rends rien une fois qu'ils sont en ma possession.	We both know this isn't about money. It's about justice. I'm going to take everything away from you, Gavin, just like you do to everyone else. You fancy yourself a hero then? No, I'm... just a man who's found a way to get back what you stole from me a long time ago.<brk> Oh, I don't return things once they're in my possession.	 On sait tous les deux que ce n'est pas pour l'argent. C'est pour la justice. Je vais te prendre tout, Gavin, comme tu le fais pour tout le monde. Tu te prends pour un héros? Non, je suis juste un homme qui a trouvé un moyen de récupérer ce que tu m'as volé il y a longtemps.<brk>	Oh, I don't return things once <p>they</p>'re in my possession.	Oh, je ne rends pas les  choses  quand elles sont en ma possession.	Oh, je ne rends pas les  <hon>choses<hoff>  quand <p>elles</p> sont en ma possession.
But begging the law's pardon, it lies.	 Mais en implorant le pardon de la loi, elle ment.	What right have you to your niggers, when you come down to the point? What right? I bought them. I paid for them. Of course you did, and the law says you have the right to hold a nigger.<brk> But begging the law's pardon, it lies.	 Qu'as-tu pour tes nègres, quand tu en viens au point? Qu'est-ce qu'il y a? Je les ai achetées. J'ai payé pour elles. Bien sûr que tu l'as fait, et la loi dit que tu as le droit de tenir un nègre.<brk>	But begging the law's pardon, <p>it</p> lies.	Mais sans vouloir offenser la  loi , elle ment.	Mais sans vouloir offenser la  <hon>loi<hoff> , <p>elle</p> ment.
I like paprika, but it doesn't like me.	 J'aime le paprika, mais il ne m'aime pas.	- Let's do this! You know what would be great? Some more of those strawberry blintzes you made last week with a little powdered sugar. - Those did make you smile. - Oh. If I could offer one tiny critique...<brk> I like paprika, but it doesn't like me.	 - Faisons-le! Tu sais ce qui serait génial? Encore quelques-unes de ces tartes à la fraise que tu as faites la semaine dernière avec un peu de sucre en poudre. - <unk> a t'a fait sourire. - Oh, si je pouvais t'offrir une toute petite critique...<brk>	I like paprika, but <p>it</p> doesn't like me.	J'aime le  paprika , mais il ne m'aime pas.	J'aime le  <hon>paprika<hoff> , mais <p>il</p> ne m'aime pas.
Or her adrenal glands pumped everything they had into her system.	 Ou ses glandes surrénales ont injecté tout ce qu'elles avaient dans son système.	This is one of those fancy, high-tech sports watches that reads the victim's heart rate, GPS location, and even the altitude. Notice how the victim's heart rate was elevated for close to two minutes prior to flatlining. A person's maximum heart rate is approximately 220 minus their age. Melinda was 32 years old and her heart rate peaked at 186. So, maybe she was running from someone?<brk> Or her adrenal glands pumped everything they had into her system.	 C'est l'une de ces montres de sport sophistiquées qui lit le rythme cardiaque de la victime, sa position GPS, et même son altitude. Remarquez comment le rythme cardiaque de la victime a été élevé pendant près de deux minutes avant de s'aplatir. Le rythme cardiaque maximum d'une personne est environ 220 moins son âge. Melinda avait 32 ans et son rythme cardiaque a atteint 186. Alors, peut-être qu'elle fuyait quelqu'un?<brk>	Or her adrenal glands pumped everything <p>they</p> had into her system.	Ou ses  glandes  surrénales ont pompé tout ce qu'elles avaient dans son système.	Ou ses  <hon>glandes<hoff>  surrénales ont pompé tout ce qu'<p>elles</p> avaient dans son système.
Look, these pictures, they aren't in real time.	 Regardez, ces photos, elles ne sont pas en temps réel.	But I will do it again if I have to. We need an answer now, Dr. Hunt. Will you perform the surgery or not? Yeah, I'll do it. All right, fellas.<brk> Look, these pictures, they aren't in real time.	 Mais je le referai s'il le faut. Nous avons besoin d'une réponse maintenant, Dr Hunt. Voulez-vous réaliser l'opération ou pas? Oui, je vais le faire. D'accord, les gars.<brk>	Look, these pictures, <p>they</p> aren't in real time.	Regardez ces  images , elles ne sont pas en temps réel.	Regardez ces  <hon>images<hoff> , <p>elles</p> ne sont pas en temps réel.
They removed the tumor, but it can come back.	 Ils ont enlevé la tumeur, mais elle peut revenir.	I found out who sent that email to Elena Ramos. Someone named Rebecca Sutter. You think it's coincidental that Cliff Barnes suddenly shows up in Dallas just when Southfork is for sale? Are you sure you want to mix business with pleasure? My father has cancer.<brk> They removed the tumor, but it can come back.	 J'ai trouvé qui a envoyé cet email à Elena Ramos. Quelqu'un qui s'appelle Rebecca Sutter. Tu penses que c'est un hasard que Cliff Barnes arrive soudainement à Dallas juste au moment où Southfork est à vendre? Es-tu sûr de vouloir mélanger affaires et plaisir? Mon père a un cancer.<brk>	They removed the tumor, but <p>it</p> can come back.	Ils suppriment la  tumeur  mais elle peut revenir.	Ils suppriment la  <hon>tumeur<hoff>  mais <p>elle</p> peut revenir.
You can't win a war without a few strategic losses, no matter how regrettable they may be.	 Vous ne pouvez pas gagner une guerre sans quelques pertes stratégiques, aussi regrettables soient-elles.	Unless, of course, another witch... Say, a traitor to the cause, Katie, for example... Was to perform much more powerful magic at the same time. That would create a smokescreen concealing your very small spell from Davina. Katie doesn't deserve to die. You're in no position to be so principled.<brk> You can't win a war without a few strategic losses, no matter how regrettable they may be.	 Sauf si, bien sûr, une autre sorcière... Disons, une traîtresse à la cause, Katie, par exemple... devait accomplir une magie bien plus puissante en même temps. Cela créerait un écran de fumée cachant votre tout petit sort de Davina. Katie ne mérite pas de mourir. Vous n'êtes pas en mesure d'être si prudemment.<brk>	You can't win a war without a few strategic losses, no matter how regrettable <p>they</p> may be.	Tu ne peux gagner une guerre sans quelques  morts  stratégiques, peu importe la douleur qu'elles causent.	Tu ne peux gagner une guerre sans quelques  <hon>morts<hoff>  stratégiques, peu importe la douleur qu'<p>elles</p> causent.
That hunger you feel, it'll only grow stronger.	 Cette faim que tu sens, elle ne fera que se renforcer.	I just couldn't lose you, not like that. I made Klaus give you his blood. I see. So the devil has a deal for me, after all. Uncle Kieran...<brk> That hunger you feel, it'll only grow stronger.	 Je ne pouvais pas te perdre, pas comme ça. J'ai demandé à Klaus de te donner son sang. Je vois. Donc le diable a un marché pour moi, après tout. Oncle Kieran...<brk>	That hunger you feel, <p>it</p>'ll only grow stronger.	Cette  faim  que tu ressens, elle va s'accentuer.	Cette  <hon>faim<hoff>  que tu ressens, <p>elle</p> va s'accentuer.
Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which it attaches are free-floating, not part of a healthy cell.	 Oui. Maintenant, ici, une fois encore, le virus est sur l'attaque, mais cette fois, les récepteurs auxquels il attache sont flottants, pas dans une cellule saine.	So what you can see here is the virus attaching to receptors in a healthy human cell. Once attached, it invades and completely destroys its host before moving on to the next cell. This is what happens to everyone in the world who contracts the virus. And death comes quickly... As you have seen.<brk> Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which it attaches are free-floating, not part of a healthy cell.	 Donc, ce que vous pouvez voir ici, c'est le virus attaché aux récepteurs dans une cellule humaine saine. Une fois attaché, il envahit et détruit complètement son hôte avant de passer à la cellule suivante. C'est ce qui arrive à tout le monde dans le monde qui contracte le virus. Et la mort vient rapidement... Comme vous l'avez vu.<brk>	Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which <p>it</p> attaches are free-floating, not part of a healthy cell.	Ici, encore une fois, le  virus  passe à l'attaque, mais cette fois, les récepteurs auxquels il s'attache flottent librement, et ne font pas partie d'une cellule saine.	Ici, encore une fois, le  <hon>virus<hoff>  passe à l'attaque, mais cette fois, les récepteurs auxquels <p>il</p> s'attache flottent librement, et ne font pas partie d'une cellule saine.
One day, this trident shows up over my head, and then it started moving south.	 Un jour, cette tridente arrive au-dessus de ma tête, et ensuite elle a commencé à déménager vers le sud.	And a half-brother is better than nothing. I like having a brother. Dad was cool to bring me here. - Dad? Dad brought you here? - Uh-huh. I was upstate, in the woods.<brk> One day, this trident shows up over my head, and then it started moving south.	 Et un demi-frère vaut mieux que rien. J'aime avoir un frère. Papa était cool de m'amener ici. - Papa? Papa t'a amené ici? - Euh-huh. J'étais au nord, dans les bois.<brk>	One day, this trident shows up over my head, and then <p>it</p> started moving south.	Un jour, un  trident  apparaît au-dessus de ma tête, puis il est descendu au sud.	Un jour, un  <hon>trident<hoff>  apparaît au-dessus de ma tête, puis <p>il</p> est descendu au sud.
Thomas said that's why you gave him the prescription, for when things got too painful... and they did.	 Thomas a dit que c'est pour ça que tu lui as donné la prescription, pour quand les choses sont devenues trop douloureuses... et elles l'ont fait.	I was with him. But I thought... I assumed... That he did it to himself? When the time came, he asked for my help, and I gave it to him.<brk> Thomas said that's why you gave him the prescription, for when things got too painful... and they did.	 J'étais avec lui. Mais je pensais... J'ai supposé... Qu'il l'avait fait à lui-même? Quand le temps est venu, il a demandé mon aide, et je le lui ai donné.<brk>	Thomas said that's why you gave him the prescription, for when things got too painful... and <p>they</p> did.	Thomas dit que c'est pourquoi tu lui a donné la prescription, quand les  choses  deviennes trop dure et elles le sont devenu	Thomas dit que c'est pourquoi tu lui a donné la prescription, quand les  <hon>choses<hoff>  deviennes trop dure et <p>elles</p> le sont devenu
However terrible things are... they pass.	 Les choses terribles sont... elles passent.	Walter, Walter... What have I done? Go now, please, please. Go now. Has someone called for the police?<brk> However terrible things are... they pass.	 Walter, Walter... Qu'est-ce que j'ai fait? Allez-y, s'il vous plaît. Allez-y. Quelqu'un a appelé la police?<brk>	However terrible things are... <p>they</p> pass.	Aussi terribles soient les  choses  elles passent.	Aussi terribles soient les  <hon>choses<hoff>  <p>elles</p> passent.
Well, you know, you always think you have time to see these legends before they go.	 Eh bien, tu sais, tu penses toujours avoir le temps de voir ces légendes avant qu'elles n'aillent.	I think you're just doing all of this to prove how deep you are about music. Okay, I'm sorry that I'm not a fan of Jason Mraz or The Beatles. You don't like The Beatles? That's-- That's not the point. Eleanor Rigby? Paperback Writer?<brk> Well, you know, you always think you have time to see these legends before they go.	 Je pense que tu fais tout ça pour prouver à quel point tu aimes la musique. D'accord, je suis désolé de ne pas être un fan de Jason Mraz ou des Beatles. Tu n'aimes pas les Beatles? C'est... Ce n'est pas le but. Eleanor Rigby? Paperback Writer?<brk>	Well, you know, you always think you have time to see these legends before <p>they</p> go.	Paperback Writer? Enfin, tu sais, on croit toujours avoir le temps de voir ces  légendes  avant qu'elles partent.	Paperback Writer? Enfin, tu sais, on croit toujours avoir le temps de voir ces  <hon>légendes<hoff>  avant qu'<p>elles</p> partent.
So, the horse, it can fly?	 Alors, le cheval, il peut voler?	See! What did I tell you? Go around back. What's with the mask? What is it?<brk> So, the horse, it can fly?	 Tu vois! Qu'est-ce que je t'ai dit? Fais demi-tour. Qu'est-ce qu'il y a avec le masque? Qu'est-ce qu'il y a?<brk>	So, the horse, <p>it</p> can fly?	Est-ce que c'est le  cheval , il sait voler?	Est-ce que c'est le  <hon>cheval<hoff> , <p>il</p> sait voler?
Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let it happen.	 Des années plus tard, ce rapport est sorti que Roosevelt aurait pu savoir que Pearl Harbor approchait et le laisser se produire.	He's why we wan that war. You ain't heard about the pipe? Leader says everyone. We heard, we heard. We're on our way.<brk> Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let it happen.	 C'est pour ça qu'on veut cette guerre. Vous n'avez pas entendu parler de la pipe? Le leader dit tout le monde. On a entendu, on a entendu. On est en route.<brk>	Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let <p>it</p> happen.	Des années après, la rumeur circulait que  Roosevelt  était au courant de l'attaque et qu'il avait laissé faire.	Des années après, la rumeur circulait que  <hon>Roosevelt<hoff>  était au courant de l'attaque et qu'<p>il</p> avait laissé faire.
And this plan, it was so clever.	 Et ce plan, il était si intelligent.	When they arrived back at Nasse House after their marriage, all of the servants, who were new, including the butler, barely caught sight of her that first evening. And the following morning, the woman that they met was not Hattie Stubbs, non, but this Italian made up to look like Hattie, behaving as Hattie. But Hattie, the real Hattie, was dead. She was killed the first evening she arrived here by your son. Oui. By your son, madame, James Folliat.<brk> And this plan, it was so clever.	 Quand ils sont arrivés à Nasse House après leur mariage, tous les serviteurs, qui étaient nouveaux, y compris le majordome, l'ont vue à peine le premier soir. Et le lendemain matin, la femme qu'ils ont rencontré n'était pas Hattie Stubbs, non, mais cet Italien a fait semblant de ressembler à Hattie, se comporter comme Hattie. Mais Hattie, la vraie Hattie, était morte. Elle a été tuée le premier soir où elle est arrivée par votre fils. Oui. Par votre fils, Made, James Folliat.<brk>	And this plan, <p>it</p> was so clever.	Et ce  plan , il était ingénieux.	Et ce  <hon>plan<hoff> , <p>il</p> était ingénieux.
I may be in charge of this bank, but it's not mine. It's ours.	 Je suis peut-être en charge de cette banque, mais ce n'est pas la mienne, c'est la nôtre.	_ _ Déjame! Y'all might not hit a girl, but I will knock a bitch out. I'd like to say thank you to everyone in the community for your trust, okay?<brk> I may be in charge of this bank, but it's not mine. It's ours.	 _ Déjame! Vous ne toucherez peut-être pas une fille, mais j'en ferai une salope. J'aimerais remercier tout le monde dans la communauté pour votre confiance, d'accord?<brk>	I may be in charge of this bank, but <p>it</p>'s not mine. It's ours.	Je suis peut-être à la tête de cette  banque , mais elle est à nous tous.	Je suis peut-être à la tête de cette  <hon>banque<hoff> , mais <p>elle</p> est à nous tous.
Put the ice cream in the freezer before it melts.	 Mets la glace dans le congélateur avant qu'elle fonde.	Please. I'm tired of cleaning up your messes. Take care of this. Yes, Nana. What are you doing?<brk> Put the ice cream in the freezer before it melts.	 Je t'en prie. J'en ai marre de nettoyer. Occupe-toi de ça. Oui, Nana. Qu'est-ce que tu fais?<brk>	Put the ice cream in the freezer before <p>it</p> melts.	Mets la  glace  dans le congélateur avant qu'elle ne fonde.	Mets la  <hon>glace<hoff>  dans le congélateur avant qu'<p>elle</p> ne fonde.
Women are more likely to conceive if they have an orgasm.	 Les femmes sont plus susceptibles de concevoir si elles ont un orgasme.	Hurry up. Wasn't sure when to bring this up, but maybe I could use a little warm-up this time. Warming up, like a jog around the block? 'Cause if you're asking Kev to go down on you, I can tell you right now that is not happening.<brk> Women are more likely to conceive if they have an orgasm.	 Dépêchez-vous. Je n'étais pas sûr de savoir quand parler de ça, mais je pourrais peut-être avoir besoin d'un peu d'échauffement cette fois. S'échauffer, comme un joggage autour du pâté de maisons? Parce que si vous demandez à Kev de vous descendre, je peux vous dire tout de suite que ce n'est pas ce qui se passe.<brk>	Women are more likely to conceive if <p>they</p> have an orgasm.	Les  femmes  ont plus de chances de tomber enceinte, si elles ont un orgasme	Les  <hon>femmes<hoff>  ont plus de chances de tomber enceinte, si <p>elles</p> ont un orgasme
