src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
But women, they look different, fight different, smell different.	 Mais les femmes, elles ont l'air différentes, se battent différemment, sentent différentes.	Something I can do? You ever fight a woman? Depends. Business or pleasure? Look, they do say crazy makes you strong.<brk> But women, they look different, fight different, smell different.	 Quelque chose que je peux faire? Tu as déjà combattu une femme? Ça dépend. Les affaires ou le plaisir? Ecoute, ils disent que la folie te rend forte.<brk>	But women, <p>they</p> look different, fight different, smell different.	Mais les  femmes , elles sont différentes, se battent différemment, sentent différemment.	Mais les  <hon>femmes<hoff> , <p>elles</p> sont différentes, se battent différemment, sentent différemment.
The, uh, Safety Patrol girls, they told me the eye wash was broken, so I came rushing.	 Les filles de la sécurité, elles m'ont dit que la laque était cassée, alors je suis venue me dépêcher.	- I farted on her pillow. - Nice. Look, you should tell Joel what you told me. Oh, hello. Your, uh, classroom looks beautiful. Yeah. It's not normally like this.<brk> The, uh, Safety Patrol girls, they told me the eye wash was broken, so I came rushing.	 - J'ai pété sur son oreiller. - Sympa. Ecoute, tu devrais dire à Joel ce que tu m'as dit. Oh, salut. Ta classe est belle. Ouais. D'habitude, ce n'est pas comme ça.<brk>	The, uh, Safety Patrol girls, <p>they</p> told me the eye wash was broken, so I came rushing.	Les  filles  de la Patrouille de Sécurité, elles m'ont dit que le rince-œil était cassé, je suis venue en urgence.	Les  <hon>filles<hoff>  de la Patrouille de Sécurité, <p>elles</p> m'ont dit que le rince-œil était cassé, je suis venue en urgence.
I've been reusing the hot dog water so it gets more flavor.	 J'ai réutilisait l'eau chaude du hot-dogs pour qu'elle ait plus de goût.	- Performance reviews. How can you give us {\*performance }reviews if you don't know us? On first impressions, so I recommend smiling. It goes a long way with me. Erin, you really nailed the hot dogs today.<brk> I've been reusing the hot dog water so it gets more flavor.	 - Les bilans de performance. Comment pouvez-vous nous donner des bilans de performance si vous ne nous connaissez pas? À la première impression, alors je vous recommande de sourire. Ça va loin avec moi. Erin, vous avez vraiment cloué les hot-dogs aujourd'hui.<brk>	I've been reusing the hot dog water so <p>it</p> gets more flavor.	Merci, je garde l' eau  des saucisses pour qu'elle prenne le goût.	Merci, je garde l' <hon>eau<hoff>  des saucisses pour qu'<p>elle</p> prenne le goût.
Um, that's awesome, but I think I'll visit my ex-girlfriends and prove they still like me.	 Euh, c'est génial, mais je pense que je vais visiter mes ex-petites-amies et prouver qu'elles m'aiment toujours.	Because then you can express your unfiltered feelings by drunk dialing. Observe. Hey, it's me again. He's there, isn't he? Well, I hope this doesn't sound weird, but I'm inside your closet.<brk> Um, that's awesome, but I think I'll visit my ex-girlfriends and prove they still like me.	 Parce qu'alors vous pouvez exprimer vos sentiments sans filtre en parlant saoul. Observe. Hé, c'est encore moi. Il est là, n'est-ce pas? Eh bien, j'espère que ça ne semble pas bizarre, mais je suis dans ton placard.<brk>	Um, that's awesome, but I think I'll visit my ex-girlfriends and prove <p>they</p> still like me.	C'est génial, mais je vais rendre visite à mes ex  copines  et prouver qu'elles m'aiment toujours.	C'est génial, mais je vais rendre visite à mes ex  <hon>copines<hoff>  et prouver qu'<p>elles</p> m'aiment toujours.
I think I'll just take things as they come.	 Je pense que je vais juste prendre les choses comme elles viennent.	I'll keep my eye out. Sheriff, I wouldn't be bothering you if I didn't think you have a serious problem on your hands. I don't deny your abilities. It's just that your hands are tied by this office, whereas I have a talent for resolving problems like this one quietly. I appreciate your concern, but...<brk> I think I'll just take things as they come.	 Je garderai l'oeil dehors. Je ne vous dérangerais pas si je ne pensais pas que vous ayez un problème grave sur les mains. Je ne nie pas vos capacités. C'est juste que vos mains sont liées par ce bureau, alors que j'ai un talent pour résoudre des problèmes comme celui-ci calmement. J'apprécie votre inquiétude, mais...<brk>	I think I'll just take things as <p>they</p> come.	Je prendrai les  choses  comme elles viendront.	Je prendrai les  <hon>choses<hoff>  comme <p>elles</p> viendront.
They've got a big old wall to hide behind, but it only guards one side.	 Ils ont un gros vieux mur à cacher derrière, mais il ne garde qu'un côté.	If not... throw him off the Wall. See if crows can fly. We're finally going to war, old friend? Hide near Castle Black. When I give the signal, hit them in the night.<brk> They've got a big old wall to hide behind, but it only guards one side.	 Sinon... jetez-le du mur. Voyez si les corbeaux peuvent voler. Nous allons enfin à la guerre, vieil ami? Cachez-vous près du château noir. Quand je donnerai le signal, frapperez-les la nuit.<brk>	They've got a big old wall to hide behind, but <p>it</p> only guards one side.	Ils ont un grand  mur  derrière lequel se cacher, mais il ne garde qu'un côté.	Ils ont un grand  <hon>mur<hoff>  derrière lequel se cacher, mais <p>il</p> ne garde qu'un côté.
There are more meetings, and they're longer, and he keeps talking about some corporate retreat, which I know is just a sweat lodge at Burning Man.	 Il y a plus de réunions, et elles sont plus longues, et il continue de parler d'une retraite professionnelle, dont je sais qu'elle n'est qu'une cabane de misère chez Burning Man.	I'm gonna go to the restroom, collect my thoughts, and when I come back, we'll continue this conversation. Okay, you do that. Just one? I can do this in one. What's it like being counsel for Taco Corp now that he actually has some money?<brk> There are more meetings, and they're longer, and he keeps talking about some corporate retreat, which I know is just a sweat lodge at Burning Man.	 Je vais aller aux toilettes, recueillir mes pensées, et quand je reviendrai, nous continuerons cette conversation. D'accord, vous faites ça. Juste une? Je peux faire ça en une seule. C'est comment d'être conseiller pour Taco Corp, maintenant qu'il a de l'argent?<brk>	There are more meetings, and <p>they</p>'re longer, and he keeps talking about some corporate retreat, which I know is just a sweat lodge at Burning Man.	Il y a plus de  réunions , elles sont plus longues, et il n'arrête pas de parler de fond de retraite, mais je sais que ce n'est qu'un beau lodge à Burning Man.	Il y a plus de  <hon>réunions<hoff> , <p>elles</p> sont plus longues, et il n'arrête pas de parler de fond de retraite, mais je sais que ce n'est qu'un beau lodge à Burning Man.
I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought they'd be.	 Je sais qu'elle pense que je n'en ai pas assez fait de ma vie, tu sais, mon âge, mais il est difficile de dire à quelqu'un si jeune que les choses ne finissent pas toujours comme tu pensais qu'elles le seraient.	- ( dog barks ) - Jesus. How's that going with you and Shoshanna? Good. Really good. Really good.<brk> I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought they'd be.	 - Comment ça va avec toi et Shoshanna? Bien. Très bien. Très bien.<brk>	I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought <p>they</p>'d be.	Je veux dire, je sais qu'elle pense que je n'en ai pas fait assez avec ma vie considérant, tu sais, mon âge, mais c'est difficile de dire à quelqu'un de si jeune que les  choses  ne finissent pas toujours de la façon dont on pensait qu'elles finiraient.	Je veux dire, je sais qu'elle pense que je n'en ai pas fait assez avec ma vie considérant, tu sais, mon âge, mais c'est difficile de dire à quelqu'un de si jeune que les  <hon>choses<hoff>  ne finissent pas toujours de la façon dont on pensait qu'<p>elles</p> finiraient.
The rental is reasonable, that's why it's very popular.	 La location est raisonnable, c'est pourquoi elle est très populaire.	Se Ra and I are living together. This time, I'm the owner. So, you're happy? To me, this is bad news. Really.<brk> The rental is reasonable, that's why it's very popular.	 Se Ra et moi vivons ensemble. Cette fois, je suis le propriétaire. Donc, vous êtes heureux? Pour moi, c'est une mauvaise nouvelle. Vraiment.<brk>	The rental is reasonable, that's why <p>it</p>'s very popular.	Le  loyer  est raisonnable, c'est pour cela qu'il est en vogue.	Le  <hon>loyer<hoff>  est raisonnable, c'est pour cela qu'<p>il</p> est en vogue.
She can see the show when it's ready.	 Elle peut voir le spectacle quand il est prêt.	- expensive German sports cars. - Don't disagree. It's where men with defective equipment have pumps installed so that they can leave their wives for a yoga teacher. Okay, come back to me here. This is an invasion.<brk> She can see the show when it's ready.	 - les voitures de sport allemandes chères. - Ne ne pas être d'accord. C'est là que les hommes avec un équipement défectueux ont des pompes installées pour qu'ils puissent laisser leurs femmes pour un prof de yoga. Bon, reviens ici. C'est une invasion.<brk>	She can see the show when <p>it</p>'s ready.	Elle peut voir le  spectacle  quand il sera prêt.	Elle peut voir le  <hon>spectacle<hoff>  quand <p>il</p> sera prêt.
Your sword... how strong is it?	 Votre épée est-elle forte?	A hook. Hey. Come with me. This... Powder made from poppies. He has to inhale it.<brk> Your sword... how strong is it?	 Un crochet. Viens avec moi. Cette... poudre à pavots. Il doit l'inhaler.<brk>	Your sword... how strong is <p>it</p>?	Ton  épée ... Est elle solide ?	Ton  <hon>épée<hoff> ... Est <p>elle</p> solide ?
That motherboard you found-- bomb squad confirmed it was part of the device, so touché.	 Cette carte mère que tu as trouvée... la escouade a confirmé qu'elle faisait partie de l'appareil, alors touché.	Okay. This is a process. We can look for other candidates at group tonight. We are gonna find you a sponsor before my stint is up, okay? Ha. Captain.<brk> That motherboard you found-- bomb squad confirmed it was part of the device, so touché.	 D'accord. C'est un processus. On peut chercher d'autres candidats au groupe ce soir. On va te trouver un sponsor avant que je ne sois debout, d'accord? Ha capitaine.<brk>	That motherboard you found-- bomb squad confirmed <p>it</p> was part of the device, so touché.	Cette  carte  mère que vous avez trouvée... les démineurs ont confirmé qu'elle faisait partie de l'engin, alors touché.	Cette  <hon>carte<hoff>  mère que vous avez trouvée... les démineurs ont confirmé qu'<p>elle</p> faisait partie de l'engin, alors touché.
Everest over here wants to keep things just how they were.	 L'Everest ici veut garder les choses comme elles étaient.	Bye. All right, boys, what do you say we change the game to spice things up a little bit, huh? Please, spice it up. The spice is just fine for me. I gotta be honest with you. Mt.<brk> Everest over here wants to keep things just how they were.	 Salut. Très bien, les gars, qu'est-ce que vous dites que nous changeons le jeu pour pimenter un peu les choses, hein? S'il vous plaît, pimentez-la. L'épice est juste bien pour moi. Je dois être honnête avec vous. Mt.<brk>	Everest over here wants to keep things just how <p>they</p> were.	Le Mont Everest ici veut garder les  choses  comme elles sont.	Le Mont Everest ici veut garder les  <hon>choses<hoff>  comme <p>elles</p> sont.
Regina told me how this bloody thing worked... that it returned all our belongings to this land, as well as us.	 Regina m'a dit comment cette satanée chose a fonctionné... qu'elle a rendu tous nos biens à cette terre, ainsi qu'à nous.	You are a perceptive prince, aren't you? Where are you going? Listen, mate, the Enchanted Forest is your home. Mine is the Jolly Roger. Hook, you don't even know if it's...<brk> Regina told me how this bloody thing worked... that it returned all our belongings to this land, as well as us.	 Tu es un prince vertueux, n'est-ce pas? Où vas-tu? Ecoute, la Forêt Enchantée est ta maison. La mienne est la Jolly Roger. Hook, tu ne sais même pas si c'est...<brk>	Regina told me how this bloody thing worked... that <p>it</p> returned all our belongings to this land, as well as us.	Regina m'a dit comment cette maudite  chose  fonctionnait... qu'elle ramenait toutes nos affaires dans ce pays, tout comme nous.	Regina m'a dit comment cette maudite  <hon>chose<hoff>  fonctionnait... qu'<p>elle</p> ramenait toutes nos affaires dans ce pays, tout comme nous.
It is 2014, and women are allowed to have relations with whomever they want.	 Nous sommes en 2014, et les femmes ont le droit d'avoir des relations avec qui elles veulent.	Well, maybe it is. But so what? I mean, haven't you ever watched HBO? No. Well... neither have I. But I get the gist.<brk> It is 2014, and women are allowed to have relations with whomever they want.	 Peut-être. Et alors? N'avez-vous jamais regardé HBO? Non. Eh bien... moi non plus. Mais j'ai l'essentiel.<brk>	It is 2014, and women are allowed to have relations with whomever <p>they</p> want.	On est en 2014, et les  femmes  ont le droit de fréquenter qui elles veulent.	On est en 2014, et les  <hon>femmes<hoff>  ont le droit de fréquenter qui <p>elles</p> veulent.
It was worth it to kill those girls, to hold them in my hands while they died, felt their last breath.	 Ça valait le coup de tuer ces filles, de les tenir dans mes mains pendant qu'elles sont mortes, de sentir leur dernier souffle.	I'm not talking. I think you're looking at the death penalty. I'll never make it to the chair. I'm a correctional officer. I won't last a week in prison, but can I tell you a little secret?<brk> It was worth it to kill those girls, to hold them in my hands while they died, felt their last breath.	 Je ne parle pas. Je pense que vous êtes en train de regarder la peine de mort. Je n'arriverai jamais à la chaise. Je suis agent de correction. Je ne durerai pas une semaine en prison, mais puis-je vous dire un petit secret?<brk>	It was worth it to kill those girls, to hold them in my hands while <p>they</p> died, felt their last breath.	Ça valait le coup de tuer ces  filles , les tenir dans mes mains pendant qu'elles mourraient, sentir leur dernier souffle.	Ça valait le coup de tuer ces  <hon>filles<hoff> , les tenir dans mes mains pendant qu'<p>elles</p> mourraient, sentir leur dernier souffle.
Don't make things any worse than they already are!	 Ne faites rien de pire qu'ils ne le sont!	Joseph! Put the knife down! He's getting what he deserves. Joseph, put down the knife. Put it down!<brk> Don't make things any worse than they already are!	 Joseph! Baissez le couteau! Il obtient ce qu'il mérite. Baissez le couteau! Baissez-le!<brk>	Don't make things any worse than <p>they</p> already are!	Ne rendez pas les  choses  pire qu'elles ne le sont déjà !	Ne rendez pas les  <hon>choses<hoff>  pire qu'<p>elles</p> ne le sont déjà !
Even water knows to jump off a griddle when it's hot.	 Même l'eau sait sauter d'une grille quand il fait chaud.	Finally, yes. - I'm so sorry about before. - It ain't your fault, Willa. Do you really think she burned herself on purpose? When the good Lord made us, Willa, he gave us reflexes for a reason.<brk> Even water knows to jump off a griddle when it's hot.	 Finalement, oui. - Désolé pour tout à l'heure. - Ce n'est pas de votre faute, Willa. Tu crois vraiment qu'elle s'est brûlée exprès? Quand le bon Dieu nous a fait, Willa, il nous a donné des réflexes pour une raison.<brk>	Even water knows to jump off a griddle when <p>it</p>'s hot.	Même l' eau  sait sauter d'une plaque de cuisson quand elle est chaude.	Même l' <hon>eau<hoff>  sait sauter d'une plaque de cuisson quand <p>elle</p> est chaude.
and think that things are gonna go back to the way they were.	 et penser que les choses vont redevenir comme elles étaient.	"What if that version of Kyle changes? Well... if wishes were horses, beggars would ride. Linette? You betcha. Look, your brother can't just come back here with flowers and pretty words and ""I'm sorrys""<brk> and think that things are gonna go back to the way they were."	" Et si cette version de Kyle change? Eh bien... si les souhaits étaient des chevaux, les mendiants rouleraient. Linette? Tu paries. Ton frère ne peut pas juste revenir ici avec des fleurs et de jolis mots et ""Je suis désolée""<brk>"	and think that things are gonna go back to the way <p>they</p> were.	et penser que les  choses  vont redevenir comme elles étaient.	et penser que les  <hon>choses<hoff>  vont redevenir comme <p>elles</p> étaient.
The only way out is through that door, and it's locked.	 Le seul moyen de sortir est de passer cette porte, et elle est fermée.	I thought the running water would cover it up. We'll be all right, Sara. I thought this was all about the money. But these people speak Arabic. My father is a hated man back in Egypt. We need to get out of here.<brk> The only way out is through that door, and it's locked.	 J'ai pensé que l'eau courante la recouvrirait. On va bien, Sara. J'ai pensé qu'il ne s'agissait que de l'argent. Mais ces gens parlent arabe. Mon père est un homme détesté en Egypte. Nous devons sortir d'ici.<brk>	The only way out is through that door, and <p>it</p>'s locked.	La seule sortie, c'est cette  porte  et elle est fermée.	La seule sortie, c'est cette  <hon>porte<hoff>  et <p>elle</p> est fermée.
Meaning your focus hasn't been where it usually is.	 C'est-à-dire que ta concentration n'a pas été là où elle est habituellement.	When did you find out? Last night. Why didn't you tell me? I shouldn't have to. Meaning?<brk> Meaning your focus hasn't been where it usually is.	 Quand l'as-tu su? La nuit dernière. Pourquoi tu ne me l'as pas dit? Je ne devrais pas le faire. C'est-à-dire?<brk>	Meaning your focus hasn't been where <p>it</p> usually is.	Ton  attention  n'a pas été là où elle devrait être.	Ton  <hon>attention<hoff>  n'a pas été là où <p>elle</p> devrait être.
The blog isn't accomplishing what it should.	 Le blog n'a pas accompli ce qu'il devrait.	Get this guy to translate faster. Neal, listen, I need you to give serious and immediate attention to the website. Are we down? I would have been alerted. No, it's up and running, but it's not--<brk> The blog isn't accomplishing what it should.	 Faites traduire ce gars plus vite. Neal, écoutez, j'ai besoin que vous portiez une attention sérieuse et immédiate au site web. Est-ce qu'on est en panne? J'aurais été prévenu. Non, il est en marche, mais il n'est pas...<brk>	The blog isn't accomplishing what <p>it</p> should.	Le  blog  ne fait pas ce qu'il devrait faire.	Le  <hon>blog<hoff>  ne fait pas ce qu'<p>il</p> devrait faire.
The ice will be delivered at 1:00. Make sure it's clean and chipped into pieces.	 La glace sera livrée à 1:00. Assure-toi qu'elle est propre et en morceaux.	Just as soon as she finishes bobbing her hair. That will be all, Philip. Now, at the ripe age of 27, Miss Duncan... I've a meeting. I'll be back in a few hours.<brk> The ice will be delivered at 1:00. Make sure it's clean and chipped into pieces.	 Dès qu'elle aura fini de lui botter les cheveux. Ce sera tout, Philip. Maintenant, à l'âge mûr de 27 ans, Mlle Duncan... J'ai une réunion. Je reviendrai dans quelques heures.<brk>	The ice will be delivered at 1:00. Make sure <p>it</p>'s clean and chipped into pieces.	La  glace  sera livrée à 13 h. Vérifiez qu'elle est propre et pilez-la.	La  <hon>glace<hoff>  sera livrée à 13 h. Vérifiez qu'<p>elle</p> est propre et pilez-la.
These three young women have spent five years in prison, Your Honor, five years, for a murder they did not commit.	 Ces trois jeunes femmes ont passé cinq ans en prison, Votre Honneur, cinq ans, pour un meurtre qu'elles n'ont pas commis.	I'm stopping you. I'm not really sure how you'll do that. I'm a lawyer; watch me. Lindsey... Megan... and Pamela.<brk> These three young women have spent five years in prison, Your Honor, five years, for a murder they did not commit.	 Je t'en empêche. Je ne sais pas trop comment tu feras ça. Je suis avocate, regardez-moi. Lindsey... Megan... et Pamela.<brk>	These three young women have spent five years in prison, Your Honor, five years, for a murder <p>they</p> did not commit.	Ces trois jeunes  femmes . ont passé cinq ans en prison, Votre honneur. - cinq ans pour un crime qu'elles n'ont pas commis.	Ces trois jeunes  <hon>femmes<hoff> . ont passé cinq ans en prison, Votre honneur. - cinq ans pour un crime qu'<p>elles</p> n'ont pas commis.
matter of fact, I never... agree with your methods, but sometimes they get spectacular results.	 En fait, je ne suis jamais d'accord avec vos méthodes, mais parfois elles obtiennent des résultats spectaculaires.	Well, Danny would still be in jail if it wast for you. And I just heard that the Justice Department is launching an investigation into Grantham Pace as a result of what you did. Thank you. Just thought you should know that. You know, I don't always...<brk> matter of fact, I never... agree with your methods, but sometimes they get spectacular results.	 Danny serait toujours en prison si c'était pour vous. Et j'ai appris que le ministère de la Justice lance une enquête sur Grantham Pace à la suite de ce que vous avez fait. Merci. Je pensais juste que vous devriez savoir ça. Vous savez, je ne suis pas toujours...<brk>	matter of fact, I never... agree with your methods, but sometimes <p>they</p> get spectacular results.	en fait, je ne suis jamais... d'accord avec tes  méthodes , mais parfois elles ont des résultats spectaculaires.	en fait, je ne suis jamais... d'accord avec tes  <hon>méthodes<hoff> , mais parfois <p>elles</p> ont des résultats spectaculaires.
The tab is open, and it can stay open.	 L' onglet est ouvert, et il peut rester ouvert.	He's only as brave as his bank accounts... Which are now my bank accounts. Without his men or his money, he will crawl into the shadows and stay there. We will not hear from him again. Are you sure this is okay?<brk> The tab is open, and it can stay open.	 Il n'est aussi courageux que ses comptes bancaires... Qui sont maintenant mes comptes bancaires. Sans ses hommes ou son argent, il rampera dans l'ombre et restera là. Nous n'entendrons plus de lui. Êtes-vous sûr que ce n'est pas grave?<brk>	The tab is open, and <p>it</p> can stay open.	Le  bar  est ouvert, et il peut le rester.	Le  <hon>bar<hoff>  est ouvert, et <p>il</p> peut le rester.
Sardines live only a few years, so they reproduce rapidly.	 Les sardines vivent seulement quelques années, alors elles se reproduisent rapidement.	This is an upwelling flow. It circulates the water and provides nutrients. Seals and birds hunt the small fish around the rising water of life. The Chileans fishing with trawls, very long tubes that are closed, collect just over 40 tonnes per load. Five hundred thousand fish in each net is sucked into the machine.<brk> Sardines live only a few years, so they reproduce rapidly.	 C'est un courant qui remonte. Il fait circuler l'eau et fournit des nutriments. Les phoques et les oiseaux chassent les petits poissons autour de l'eau montante de la vie. Les chiliens pêchent avec des chaluts, de très longs tubes qui sont fermés, collectent un peu plus de 40 tonnes par charge. Cinq cent mille poissons dans chaque filet sont aspirés dans la machine.<brk>	Sardines live only a few years, so <p>they</p> reproduce rapidly.	Les  sardines  ne vivent que quelques années, elles se reproduisent vite.	Les  <hon>sardines<hoff>  ne vivent que quelques années, <p>elles</p> se reproduisent vite.
But I'd say there are about five other people back in Red Springs who could talk if they wanted to.	 Mais je dirais qu'il y a 5 autres personnes à Red Springs qui pourraient parler si elles le voulaient.	Gave it up and never looked back. How many people know? My mother, God rest her. She covered her tracks. Candi doesn't even know.<brk> But I'd say there are about five other people back in Red Springs who could talk if they wanted to.	 Je l'ai donné et je n'ai jamais regardé en arrière. Combien de gens savent? Ma mère, repose-la. Elle a couvert ses traces. Candi ne sait même pas.<brk>	But I'd say there are about five other people back in Red Springs who could talk if <p>they</p> wanted to.	Mais je dirais qu'il y a environ cinq autres  personnes  à Red Springs qui pourraient parler si elles le voulaient.	Mais je dirais qu'il y a environ cinq autres  <hon>personnes<hoff>  à Red Springs qui pourraient parler si <p>elles</p> le voulaient.
Len Fowler's death wasn't all it seems, Dot.	 La mort de Len Fowler n'était pas tout ce qu'il semble, Dot.	All's not lost. We can have our own Christmas in July. Lovely, isn't it? Mine had seven little swans, just like the carol. Mrs Fowler must have laid out the rooms just before Len...<brk> Len Fowler's death wasn't all it seems, Dot.	 Tout n'est pas perdu. On peut avoir notre propre Noël en juillet. Merveilleux, n'est-ce pas? Le mien avait sept petits cygnes, tout comme le carole. Mme Fowler a dû ranger les pièces juste avant Len...<brk>	Len Fowler's death wasn't all <p>it</p> seems, Dot.	La  mort  de Len Fowler n'était pas ce qu'elle semble être, Dot.	La  <hon>mort<hoff>  de Len Fowler n'était pas ce qu'<p>elle</p> semble être, Dot.
This is what girls do, they date boys.	 C'est ce que font les filles, elles sortent avec des garçons.	<brk> This is what girls do, they date boys.	<brk>	This is what girls do, <p>they</p> date boys.	C'est ce que les  filles  font, elles sortent avec des mecs.	C'est ce que les  <hon>filles<hoff>  font, <p>elles</p> sortent avec des mecs.
Your honor, this practice is not nearly as transparent as it needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.	 Votre honneur, cette pratique n'est pas presque aussi transparente qu'elle le doit, ce qui peut seulement faire douter les gens du programme et conduire à moins de dons d'organes à faire.	This will give you another heart attack! And if I can't get that through your head, I will take it up with child services. In fact, that's the best idea I've had all day. The ethical thing would have been for my client's mother to be told that her body parts, upon her death, would be used to derive revenue for the hospital, whether or not they saved lives. The honest thing would be to tell people that even while there's a ban on organ sales in this country, there's nothing to stop the hospitals from selling tissues and parts to other countries, which they routinely do.<brk> Your honor, this practice is not nearly as transparent as it needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.	 Ça vous donnera une autre crise cardiaque! Et si je n'arrive pas à la traverser, je l'accepterai avec les services de l'enfant. En fait, c'est la meilleure idée que j'ai eu toute la journée. La chose éthique aurait été que la mère de ma cliente soit informée que les parties de son corps, à sa mort, seraient utilisées pour tirer des revenus pour l'hôpital, qu'elles aient sauvé des vies ou pas. La chose honnête serait de dire aux gens que même s'il y a une interdiction de vente d'organes dans ce pays, il n'y a rien pour empêcher les hôpitaux de vendre des tissus et des parties à d'autres pays, ce qu'ils font systématiquement.<brk>	Your honor, this practice is not nearly as transparent as <p>it</p> needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.	Votre honneur, cette  pratique  n'est pas aussi transparente qu'elle doit l'être, qui pourrait amener les gens à se méfier du programme et résultant la diminution du dons d'organe étant faits.	Votre honneur, cette  <hon>pratique<hoff>  n'est pas aussi transparente qu'<p>elle</p> doit l'être, qui pourrait amener les gens à se méfier du programme et résultant la diminution du dons d'organe étant faits.
According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so it didn't belong to the victim.	 Selon sa mère, Elijah était allergique à la laine, et ce manteau est 100 % de laine, donc il n'appartient pas à la victime.	In six months, paid off my house with the profits. Graduated with honors, too. Special kid. If you'll allow me just one more question. Was this Elijah's coat?<brk> According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so it didn't belong to the victim.	 Dans six mois, j'ai payé ma maison avec les bénéfices. J'ai été diplômé avec honneur aussi. Un enfant spécial. Si vous me permettez encore une question. Est-ce que le manteau d'Eliade était?<brk>	According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so <p>it</p> didn't belong to the victim.	Selon sa mère, Elijah était allergique à la laine, et ce  manteau  est 100% en laine. donc il n'appartenait pas à la victime.	Selon sa mère, Elijah était allergique à la laine, et ce  <hon>manteau<hoff>  est 100% en laine. donc <p>il</p> n'appartenait pas à la victime.
Now, I mean this room feels half the size it normally does.	 Je veux dire que cette pièce semble moitié moins grande qu'elle ne le fait normalement.	We agreed. We promised. I thought you were OK with that. Yeah. That was when the wolf seemed a long way away.<brk> Now, I mean this room feels half the size it normally does.	 On était d'accord. On a promis. Je pensais que tu étais d'accord avec ça. Ouais. C'était quand le loup semblait loin.<brk>	Now, I mean this room feels half the size <p>it</p> normally does.	Là, tu vois cette  pièce  semble moitié moins grande qu'elle le devrait.	Là, tu vois cette  <hon>pièce<hoff>  semble moitié moins grande qu'<p>elle</p> le devrait.
They traced the phone call, and it originated here.	 Ils ont tracé l' appel, et il a commencé ici.	Why do we only learn this now? The manager doesn't answer the phone after 22 o'clock. And we only realized this morning that he's open during the winter. - So what does he say? - Sarah.<brk> They traced the phone call, and it originated here.	 Pourquoi ne l'apprenons-nous que maintenant? Le directeur ne répond pas au téléphone après 22 heures. Et nous avons seulement réalisé ce matin qu'il est ouvert pendant l'hiver. - Alors qu'est-ce qu'il dit? - Sarah.<brk>	They traced the phone call, and <p>it</p> originated here.	Ils ont tracé l' appel , il vient d'ici.	Ils ont tracé l' <hon>appel<hoff> , <p>il</p> vient d'ici.
Things aren't easy, but they can still be good.	 Les choses ne sont pas faciles, mais elles peuvent encore être bonnes.	I want to fix this. I know. I know, but you can't. Okay, we've been chasing after what we used to have ever since you found out about Malcolm, but... I just don't... I don't think that we can ever get that back.<brk> Things aren't easy, but they can still be good.	 Je veux réparer ça. Je sais. Je sais, mais vous ne pouvez pas. D'accord, nous poursuivons ce que nous avions depuis que vous avez découvert pour Malcolm, mais... Je ne pense pas que nous pourrons jamais récupérer ça.<brk>	Things aren't easy, but <p>they</p> can still be good.	Les  choses  ne sont pas faciles, mais elles peuvent toujours être bonnes	Les  <hon>choses<hoff>  ne sont pas faciles, mais <p>elles</p> peuvent toujours être bonnes
The Ewing name might not mean anything to you, but it means something to me.	 Le nom Ewing ne peut rien dire pour toi, mais il a une signification pour moi.	You're not gonna be able to dissolve it or get a majority vote. We'll see about that. You can't win, John Ross. Without the mineral rights on Southfork, you can't even sell the mud off your boots. I'll let you have that for free.<brk> The Ewing name might not mean anything to you, but it means something to me.	 Tu ne seras pas capable de le dissoudre ou d'obtenir un vote majoritaire. On va voir ça. Tu ne peux pas gagner, John Ross. Sans les droits sur les minerais de Southfork, tu ne peux même pas vendre la boue de tes bottes. Je vais te laisser faire ça gratuitement.<brk>	The Ewing name might not mean anything to you, but <p>it</p> means something to me.	Le  nom  des Ewing ne signifie rien pour toi, mais il représente beaucoup pour moi.	Le  <hon>nom<hoff>  des Ewing ne signifie rien pour toi, mais <p>il</p> représente beaucoup pour moi.
Those rumors we talked about earlier, they're not going to come out.	 Ces rumeurs dont nous avons parlé plus tôt, elles ne sortiront pas.	Thank you. Thank you. Thank you so much. Thank you. You know [Chuckles] I told Mellie there was no way...<brk> Those rumors we talked about earlier, they're not going to come out.	 Merci. Merci. Merci beaucoup. Merci. Tu sais, j'ai dit à Mellie qu'il n'y avait aucun moyen...<brk>	Those rumors we talked about earlier, <p>they</p>'re not going to come out.	Les  rumeurs  dont nous parlions avant, elles ne vont pas sortir.	Les  <hon>rumeurs<hoff>  dont nous parlions avant, <p>elles</p> ne vont pas sortir.
