src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought they'd be.	Je veux dire, je sais qu'elle pense que je n'en ai pas assez fait de ma vie compte tenu de, vous savez, mon âge, mais il est difficile de dire à quelqu'un si jeune que les choses ne finissent pas toujours comme vous pensiez qu'elles seraient.	- ( dog barks ) - Jesus. How's that going with you and Shoshanna? Good. Really good. Really good.<brk> I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought they'd be.		I mean, I know she thinks I haven't done enough with my life considering, you know, my age, but it's hard to tell someone so young that things don't always end up the way you thought <p>they</p>'d be.	Je veux dire, je sais qu'elle pense que je n'en ai pas fait assez avec ma vie considérant, tu sais, mon âge, mais c'est difficile de dire à quelqu'un de si jeune que les  choses  ne finissent pas toujours de la façon dont on pensait qu'elles finiraient.	Je veux dire, je sais qu'elle pense que je n'en ai pas fait assez avec ma vie considérant, tu sais, mon âge, mais c'est difficile de dire à quelqu'un de si jeune que les  <hon>choses<hoff>  ne finissent pas toujours de la façon dont on pensait qu'<p>elles</p> finiraient.
The rental is reasonable, that's why it's very popular.	La location est raisonnable, c'est pourquoi elle est très populaire.	Se Ra and I are living together. This time, I'm the owner. So, you're happy? To me, this is bad news. Really.<brk> The rental is reasonable, that's why it's very popular.		The rental is reasonable, that's why <p>it</p>'s very popular.	Le  loyer  est raisonnable, c'est pour cela qu'il est en vogue.	Le  <hon>loyer<hoff>  est raisonnable, c'est pour cela qu'<p>il</p> est en vogue.
She can see the show when it's ready.	Elle voit le spectacle quand il est prêt.	- expensive German sports cars. - Don't disagree. It's where men with defective equipment have pumps installed so that they can leave their wives for a yoga teacher. Okay, come back to me here. This is an invasion.<brk> She can see the show when it's ready.		She can see the show when <p>it</p>'s ready.	Elle peut voir le  spectacle  quand il sera prêt.	Elle peut voir le  <hon>spectacle<hoff>  quand <p>il</p> sera prêt.
Your sword... how strong is it?	Ton épée... elle est solide comment?	A hook. Hey. Come with me. This... Powder made from poppies. He has to inhale it.<brk> Your sword... how strong is it?		Your sword... how strong is <p>it</p>?	Ton  épée ... Est elle solide ?	Ton  <hon>épée<hoff> ... Est <p>elle</p> solide ?
That motherboard you found-- bomb squad confirmed it was part of the device, so touché.	La carte mère que vous avez trouvée... l'a confirmé qu'elle faisait partie du dispositif, donc touché.	Okay. This is a process. We can look for other candidates at group tonight. We are gonna find you a sponsor before my stint is up, okay? Ha. Captain.<brk> That motherboard you found-- bomb squad confirmed it was part of the device, so touché.		That motherboard you found-- bomb squad confirmed <p>it</p> was part of the device, so touché.	Cette  carte  mère que vous avez trouvée... les démineurs ont confirmé qu'elle faisait partie de l'engin, alors touché.	Cette  <hon>carte<hoff>  mère que vous avez trouvée... les démineurs ont confirmé qu'<p>elle</p> faisait partie de l'engin, alors touché.
Everest over here wants to keep things just how they were.	L' Everest veut que les choses restent comme elles étaient.	Bye. All right, boys, what do you say we change the game to spice things up a little bit, huh? Please, spice it up. The spice is just fine for me. I gotta be honest with you. Mt.<brk> Everest over here wants to keep things just how they were.		Everest over here wants to keep things just how <p>they</p> were.	Le Mont Everest ici veut garder les  choses  comme elles sont.	Le Mont Everest ici veut garder les  <hon>choses<hoff>  comme <p>elles</p> sont.
Regina told me how this bloody thing worked... that it returned all our belongings to this land, as well as us.	Regina m'a dit comment cette saloperie a marché... qu'elle a rendu tous nos biens à cette terre, aussi bien qu'à nous.	You are a perceptive prince, aren't you? Where are you going? Listen, mate, the Enchanted Forest is your home. Mine is the Jolly Roger. Hook, you don't even know if it's...<brk> Regina told me how this bloody thing worked... that it returned all our belongings to this land, as well as us.		Regina told me how this bloody thing worked... that <p>it</p> returned all our belongings to this land, as well as us.	Regina m'a dit comment cette maudite  chose  fonctionnait... qu'elle ramenait toutes nos affaires dans ce pays, tout comme nous.	Regina m'a dit comment cette maudite  <hon>chose<hoff>  fonctionnait... qu'<p>elle</p> ramenait toutes nos affaires dans ce pays, tout comme nous.
It is 2014, and women are allowed to have relations with whomever they want.	Nous sommes en 2014, et les femmes ont le droit d'avoir des relations avec qui elles veulent.	Well, maybe it is. But so what? I mean, haven't you ever watched HBO? No. Well... neither have I. But I get the gist.<brk> It is 2014, and women are allowed to have relations with whomever they want.		It is 2014, and women are allowed to have relations with whomever <p>they</p> want.	On est en 2014, et les  femmes  ont le droit de fréquenter qui elles veulent.	On est en 2014, et les  <hon>femmes<hoff>  ont le droit de fréquenter qui <p>elles</p> veulent.
It was worth it to kill those girls, to hold them in my hands while they died, felt their last breath.	a valait la peine de tuer ces filles, de les tenir dans mes mains pendant qu'elles mouraient, de sentir leur dernier souffle.	I'm not talking. I think you're looking at the death penalty. I'll never make it to the chair. I'm a correctional officer. I won't last a week in prison, but can I tell you a little secret?<brk> It was worth it to kill those girls, to hold them in my hands while they died, felt their last breath.		It was worth it to kill those girls, to hold them in my hands while <p>they</p> died, felt their last breath.	Ça valait le coup de tuer ces  filles , les tenir dans mes mains pendant qu'elles mourraient, sentir leur dernier souffle.	Ça valait le coup de tuer ces  <hon>filles<hoff> , les tenir dans mes mains pendant qu'<p>elles</p> mourraient, sentir leur dernier souffle.
Don't make things any worse than they already are!	Ne rends pas les choses pires qu'elles ne le sont!	Joseph! Put the knife down! He's getting what he deserves. Joseph, put down the knife. Put it down!<brk> Don't make things any worse than they already are!		Don't make things any worse than <p>they</p> already are!	Ne rendez pas les  choses  pire qu'elles ne le sont déjà !	Ne rendez pas les  <hon>choses<hoff>  pire qu'<p>elles</p> ne le sont déjà !
Even water knows to jump off a griddle when it's hot.	Même l' eau sait sauter d'une grille quand il fait chaud.	Finally, yes. - I'm so sorry about before. - It ain't your fault, Willa. Do you really think she burned herself on purpose? When the good Lord made us, Willa, he gave us reflexes for a reason.<brk> Even water knows to jump off a griddle when it's hot.		Even water knows to jump off a griddle when <p>it</p>'s hot.	Même l' eau  sait sauter d'une plaque de cuisson quand elle est chaude.	Même l' <hon>eau<hoff>  sait sauter d'une plaque de cuisson quand <p>elle</p> est chaude.
and think that things are gonna go back to the way they were.	et pensez que les choses vont redevenir ce qu'elles étaient.	"What if that version of Kyle changes? Well... if wishes were horses, beggars would ride. Linette? You betcha. Look, your brother can't just come back here with flowers and pretty words and ""I'm sorrys""<brk> and think that things are gonna go back to the way they were."		and think that things are gonna go back to the way <p>they</p> were.	et penser que les  choses  vont redevenir comme elles étaient.	et penser que les  <hon>choses<hoff>  vont redevenir comme <p>elles</p> étaient.
The only way out is through that door, and it's locked.	Le seul moyen de s'en sortir, c'est par cette porte, et elle est verrouillée.	I thought the running water would cover it up. We'll be all right, Sara. I thought this was all about the money. But these people speak Arabic. My father is a hated man back in Egypt. We need to get out of here.<brk> The only way out is through that door, and it's locked.		The only way out is through that door, and <p>it</p>'s locked.	La seule sortie, c'est cette  porte  et elle est fermée.	La seule sortie, c'est cette  <hon>porte<hoff>  et <p>elle</p> est fermée.
Meaning your focus hasn't been where it usually is.	Ce qui veut dire que ta concentration n'est pas là où elle est habituellement.	When did you find out? Last night. Why didn't you tell me? I shouldn't have to. Meaning?<brk> Meaning your focus hasn't been where it usually is.		Meaning your focus hasn't been where <p>it</p> usually is.	Ton  attention  n'a pas été là où elle devrait être.	Ton  <hon>attention<hoff>  n'a pas été là où <p>elle</p> devrait être.
The blog isn't accomplishing what it should.	Le blog n'accomplit pas ce qu'il devrait accomplir.	Get this guy to translate faster. Neal, listen, I need you to give serious and immediate attention to the website. Are we down? I would have been alerted. No, it's up and running, but it's not--<brk> The blog isn't accomplishing what it should.		The blog isn't accomplishing what <p>it</p> should.	Le  blog  ne fait pas ce qu'il devrait faire.	Le  <hon>blog<hoff>  ne fait pas ce qu'<p>il</p> devrait faire.
The ice will be delivered at 1:00. Make sure it's clean and chipped into pieces.	La glace sera livrée à 13 h, pour être sûr qu'elle est propre et en morceaux.	Just as soon as she finishes bobbing her hair. That will be all, Philip. Now, at the ripe age of 27, Miss Duncan... I've a meeting. I'll be back in a few hours.<brk> The ice will be delivered at 1:00. Make sure it's clean and chipped into pieces.		The ice will be delivered at 1:00. Make sure <p>it</p>'s clean and chipped into pieces.	La  glace  sera livrée à 13 h. Vérifiez qu'elle est propre et pilez-la.	La  <hon>glace<hoff>  sera livrée à 13 h. Vérifiez qu'<p>elle</p> est propre et pilez-la.
These three young women have spent five years in prison, Your Honor, five years, for a murder they did not commit.	Ces trois jeunes femmes ont passé cinq ans en prison, Votre Honneur, cinq ans pour un meurtre qu'elles n'ont pas commis.	I'm stopping you. I'm not really sure how you'll do that. I'm a lawyer; watch me. Lindsey... Megan... and Pamela.<brk> These three young women have spent five years in prison, Your Honor, five years, for a murder they did not commit.		These three young women have spent five years in prison, Your Honor, five years, for a murder <p>they</p> did not commit.	Ces trois jeunes  femmes . ont passé cinq ans en prison, Votre honneur. - cinq ans pour un crime qu'elles n'ont pas commis.	Ces trois jeunes  <hon>femmes<hoff> . ont passé cinq ans en prison, Votre honneur. - cinq ans pour un crime qu'<p>elles</p> n'ont pas commis.
matter of fact, I never... agree with your methods, but sometimes they get spectacular results.	En fait, je ne suis jamais d'accord avec vos méthodes, mais parfois, elles donnent des résultats spectaculaires.	Well, Danny would still be in jail if it wast for you. And I just heard that the Justice Department is launching an investigation into Grantham Pace as a result of what you did. Thank you. Just thought you should know that. You know, I don't always...<brk> matter of fact, I never... agree with your methods, but sometimes they get spectacular results.		matter of fact, I never... agree with your methods, but sometimes <p>they</p> get spectacular results.	en fait, je ne suis jamais... d'accord avec tes  méthodes , mais parfois elles ont des résultats spectaculaires.	en fait, je ne suis jamais... d'accord avec tes  <hon>méthodes<hoff> , mais parfois <p>elles</p> ont des résultats spectaculaires.
The tab is open, and it can stay open.	L' tab est ouvert, et il peut le rester.	He's only as brave as his bank accounts... Which are now my bank accounts. Without his men or his money, he will crawl into the shadows and stay there. We will not hear from him again. Are you sure this is okay?<brk> The tab is open, and it can stay open.		The tab is open, and <p>it</p> can stay open.	Le  bar  est ouvert, et il peut le rester.	Le  <hon>bar<hoff>  est ouvert, et <p>il</p> peut le rester.
Sardines live only a few years, so they reproduce rapidly.	Les sardines ne vivent que quelques années, donc elles se reproduisent rapidement.	This is an upwelling flow. It circulates the water and provides nutrients. Seals and birds hunt the small fish around the rising water of life. The Chileans fishing with trawls, very long tubes that are closed, collect just over 40 tonnes per load. Five hundred thousand fish in each net is sucked into the machine.<brk> Sardines live only a few years, so they reproduce rapidly.		Sardines live only a few years, so <p>they</p> reproduce rapidly.	Les  sardines  ne vivent que quelques années, elles se reproduisent vite.	Les  <hon>sardines<hoff>  ne vivent que quelques années, <p>elles</p> se reproduisent vite.
But I'd say there are about five other people back in Red Springs who could talk if they wanted to.	Mais je dirais qu'il y a environ cinq autres personnes à Red Springs qui pourraient parler si elles le voulaient.	Gave it up and never looked back. How many people know? My mother, God rest her. She covered her tracks. Candi doesn't even know.<brk> But I'd say there are about five other people back in Red Springs who could talk if they wanted to.		But I'd say there are about five other people back in Red Springs who could talk if <p>they</p> wanted to.	Mais je dirais qu'il y a environ cinq autres  personnes  à Red Springs qui pourraient parler si elles le voulaient.	Mais je dirais qu'il y a environ cinq autres  <hon>personnes<hoff>  à Red Springs qui pourraient parler si <p>elles</p> le voulaient.
Len Fowler's death wasn't all it seems, Dot.	La mort de Len Fowler n'était pas tout ce qu'elle semblait.	All's not lost. We can have our own Christmas in July. Lovely, isn't it? Mine had seven little swans, just like the carol. Mrs Fowler must have laid out the rooms just before Len...<brk> Len Fowler's death wasn't all it seems, Dot.		Len Fowler's death wasn't all <p>it</p> seems, Dot.	La  mort  de Len Fowler n'était pas ce qu'elle semble être, Dot.	La  <hon>mort<hoff>  de Len Fowler n'était pas ce qu'<p>elle</p> semble être, Dot.
This is what girls do, they date boys.	C'est ce que font les filles, elles sortent avec des garçons.	<brk> This is what girls do, they date boys.		This is what girls do, <p>they</p> date boys.	C'est ce que les  filles  font, elles sortent avec des mecs.	C'est ce que les  <hon>filles<hoff>  font, <p>elles</p> sortent avec des mecs.
Your honor, this practice is not nearly as transparent as it needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.	Votre honneur, cette pratique n'est pas aussi transparente qu'elle le devrait, ce qui peut amener les gens à se méfier du résultat et à diminuer les dons d'organes.	This will give you another heart attack! And if I can't get that through your head, I will take it up with child services. In fact, that's the best idea I've had all day. The ethical thing would have been for my client's mother to be told that her body parts, upon her death, would be used to derive revenue for the hospital, whether or not they saved lives. The honest thing would be to tell people that even while there's a ban on organ sales in this country, there's nothing to stop the hospitals from selling tissues and parts to other countries, which they routinely do.<brk> Your honor, this practice is not nearly as transparent as it needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.		Your honor, this practice is not nearly as transparent as <p>it</p> needs to be, which can only cause people to distrust the program and result in fewer organ donations being made.	Votre honneur, cette  pratique  n'est pas aussi transparente qu'elle doit l'être, qui pourrait amener les gens à se méfier du programme et résultant la diminution du dons d'organe étant faits.	Votre honneur, cette  <hon>pratique<hoff>  n'est pas aussi transparente qu'<p>elle</p> doit l'être, qui pourrait amener les gens à se méfier du programme et résultant la diminution du dons d'organe étant faits.
According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so it didn't belong to the victim.	Selon sa mère, Elijah était allergique à la laine, et ce manteau est 100% laine, donc il n'appartenait pas à la victime.	In six months, paid off my house with the profits. Graduated with honors, too. Special kid. If you'll allow me just one more question. Was this Elijah's coat?<brk> According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so it didn't belong to the victim.		According to his mother, Elijah was allergic to wool, and that coat is 100% wool, so <p>it</p> didn't belong to the victim.	Selon sa mère, Elijah était allergique à la laine, et ce  manteau  est 100% en laine. donc il n'appartenait pas à la victime.	Selon sa mère, Elijah était allergique à la laine, et ce  <hon>manteau<hoff>  est 100% en laine. donc <p>il</p> n'appartenait pas à la victime.
Now, I mean this room feels half the size it normally does.	Cette pièce fait la moitié de ce qu'elle fait d'habitude.	We agreed. We promised. I thought you were OK with that. Yeah. That was when the wolf seemed a long way away.<brk> Now, I mean this room feels half the size it normally does.		Now, I mean this room feels half the size <p>it</p> normally does.	Là, tu vois cette  pièce  semble moitié moins grande qu'elle le devrait.	Là, tu vois cette  <hon>pièce<hoff>  semble moitié moins grande qu'<p>elle</p> le devrait.
They traced the phone call, and it originated here.	Ils ont tracé l' appel, et il a commencé ici.	Why do we only learn this now? The manager doesn't answer the phone after 22 o'clock. And we only realized this morning that he's open during the winter. - So what does he say? - Sarah.<brk> They traced the phone call, and it originated here.		They traced the phone call, and <p>it</p> originated here.	Ils ont tracé l' appel , il vient d'ici.	Ils ont tracé l' <hon>appel<hoff> , <p>il</p> vient d'ici.
Things aren't easy, but they can still be good.	Les choses ne sont pas faciles, mais elles peuvent encore être bonnes.	I want to fix this. I know. I know, but you can't. Okay, we've been chasing after what we used to have ever since you found out about Malcolm, but... I just don't... I don't think that we can ever get that back.<brk> Things aren't easy, but they can still be good.		Things aren't easy, but <p>they</p> can still be good.	Les  choses  ne sont pas faciles, mais elles peuvent toujours être bonnes	Les  <hon>choses<hoff>  ne sont pas faciles, mais <p>elles</p> peuvent toujours être bonnes
The Ewing name might not mean anything to you, but it means something to me.	Le nom de Ewing ne vous dit peut-être rien, mais il me dit quelque chose.	You're not gonna be able to dissolve it or get a majority vote. We'll see about that. You can't win, John Ross. Without the mineral rights on Southfork, you can't even sell the mud off your boots. I'll let you have that for free.<brk> The Ewing name might not mean anything to you, but it means something to me.		The Ewing name might not mean anything to you, but <p>it</p> means something to me.	Le  nom  des Ewing ne signifie rien pour toi, mais il représente beaucoup pour moi.	Le  <hon>nom<hoff>  des Ewing ne signifie rien pour toi, mais <p>il</p> représente beaucoup pour moi.
Those rumors we talked about earlier, they're not going to come out.	Les rumeurs dont on a parlé plus tôt, elles ne sortiront pas.	Thank you. Thank you. Thank you so much. Thank you. You know [Chuckles] I told Mellie there was no way...<brk> Those rumors we talked about earlier, they're not going to come out.		Those rumors we talked about earlier, <p>they</p>'re not going to come out.	Les  rumeurs  dont nous parlions avant, elles ne vont pas sortir.	Les  <hon>rumeurs<hoff>  dont nous parlions avant, <p>elles</p> ne vont pas sortir.
Women of your generation think they have to be crass or no one will believe their strength.	Les femmes de votre génération pensent qu'elles doivent être grossières ou personne n'en croira sa force.	It--it's okay. It actually helps. It--it means the bleeder's in the retroperitoneum. Okay, now literally this time, nobody move. Don't be crass.<brk> Women of your generation think they have to be crass or no one will believe their strength.		Women of your generation think <p>they</p> have to be crass or no one will believe their strength.	Les  femmes  de votre génération pensent qu'elles doivent être grossières ou personne ne croira en leur force.	Les  <hon>femmes<hoff>  de votre génération pensent qu'<p>elles</p> doivent être grossières ou personne ne croira en leur force.
There are hundreds of people in prison who acted out of revenge and, I am telling you, they are there for good reason.	Il y a des centaines de personnes en prison qui ont agi par vengeance et, je vous le dis, elles sont là pour une bonne raison.	The murder itself was planned in detail and then carried out. Only two kinds of murderers follow that pattern. Hired assassins and those out for revenge. Mr Segers was not working for someone else. So Mr Segers was out for revenge.<brk> There are hundreds of people in prison who acted out of revenge and, I am telling you, they are there for good reason.		There are hundreds of people in prison who acted out of revenge and, I am telling you, <p>they</p> are there for good reason.	Les prisons sont pleines de  personnes  qui se sont vengées et, croyez-moi, elles y sont pour une bonne raison.	Les prisons sont pleines de  <hon>personnes<hoff>  qui se sont vengées et, croyez-moi, <p>elles</p> y sont pour une bonne raison.
See this crown, how it hovers over the coat of arms?	Tu vois cette couronne, comment elle plane sur les armoiries?	"Not just their queen. ""The"" Queen. When I was collecting souls on the battlefield; knowing who served whom ... I had to memorize every crest there ever was.<brk> See this crown, how it hovers over the coat of arms?"		See this crown, how <p>it</p> hovers over the coat of arms?	Tu vois cette  couronne , comment elle flotte entre les armes ?	Tu vois cette  <hon>couronne<hoff> , comment <p>elle</p> flotte entre les armes ?
The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	Les galaxies allaient beaucoup trop vite, si vite qu'elles auraient dû s'éloigner l'une de l'autre, parce que toutes les étoiles dans toutes ces galaxies avaient beaucoup trop peu de gravité pour maintenir l'amas.	This distorts and magnifies light from any other galaxy lying directly behind it. So, astronomers on Earth would see multiple images of that same distant galaxy, deformed, as in a funhouse mirror. 40 years after this prediction, we started finding them, too. And Zwicky made yet another discovery back in the 1930s. While studying the Coma Cluster of galaxies, he noticed something funny about the way they moved.<brk> The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.		The galaxies were going way too fast, so fast that <p>they</p> should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	Les  galaxies  allaient bien trop vite, si vite qu'elles auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.	Les  <hon>galaxies<hoff>  allaient bien trop vite, si vite qu'<p>elles</p> auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.
He showed me that, while life may not have any meaning, it certainly has value.	Il m'a montré que, si la vie n'a peut-être pas de sens, elle a certainement de la valeur.	It was a total waste of time. Life... Is meaningless... Full of sound and fury but signifying nothing. Bill Shakespeare understood that, but it was Bill Norquist who really opened my eyes. I mean, this guy shows up to me out of nowhere with a gun and a simple proposition... kill my wife for $2,000.<brk> He showed me that, while life may not have any meaning, it certainly has value.		He showed me that, while life may not have any meaning, <p>it</p> certainly has value.	Il m'a montré ça, alors que la  vie  n'avait aucun sens, elle avait sans aucun doute une valeur.	Il m'a montré ça, alors que la  <hon>vie<hoff>  n'avait aucun sens, <p>elle</p> avait sans aucun doute une valeur.
And the person who knows the truth doesn't want it revealed.	Et la personne qui connaît la vérité ne veut pas qu'elle soit révélée.	You said it yourself. Why are you now defending him? Because what he says makes sense. Freddy Ashmead was a dying man. The only reason to hasten his death would be to stop his quest for the truth.<brk> And the person who knows the truth doesn't want it revealed.		And the person who knows the truth doesn't want <p>it</p> revealed.	Et la  personne  qui connaît la vérité ne veut pas qu'elle soit révélée.	Et la  <hon>personne<hoff>  qui connaît la vérité ne veut pas qu'<p>elle</p> soit révélée.
There's a beast in every man and it stirs when you put a sword in his hand.	Il y a une bête dans chaque homme et elle remue quand on met une épée dans sa main.	I was in King's Landing after the sack, khaleesi. You know what I saw? Butchery. Babies, children, old men. More women raped than you can count.<brk> There's a beast in every man and it stirs when you put a sword in his hand.		There's a beast in every man and <p>it</p> stirs when you put a sword in his hand.	En chaque homme se trouve une  bête  et elle émerge quand vous mettez une épée dans leurs mains.	En chaque homme se trouve une  <hon>bête<hoff>  et <p>elle</p> émerge quand vous mettez une épée dans leurs mains.
'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?	Mais si les gens auxquels s'adresse le prophète passent le jour et la nuit, alors qu'est-ce qu'il fait ici?	"""So also was Lot among those sent by us. ""Behold, we delivered him and his adherents, ""all except an old woman who was among those who lagged behind. ""Then we destroyed the rest. ""Truly, you pass by their sites by day and by night.""<brk> 'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?"		'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's <p>it</p> doing here?	Mais si les gens à qui s'adresse le  prophète  passent par cet endroit jour et nuit, alors que fait-il ici ?	Mais si les gens à qui s'adresse le  <hon>prophète<hoff>  passent par cet endroit jour et nuit, alors que fait-<p>il</p> ici ?
Science isn't science until it is.	La science n'est pas la science tant qu'elle ne l'est pas.	Come on. Fire has a downside. We just have to learn how to control it. Yeah, but this can't be controlled. I mean, it's not science.<brk> Science isn't science until it is.		Science isn't science until <p>it</p> is.	La  science  n'est pas science jusqu'à ce qu'elle en soit.	La  <hon>science<hoff>  n'est pas science jusqu'à ce qu'<p>elle</p> en soit.
Yes I'm saying the house looks cheap, because it is cheap!	Oui, je dis que la maison a l'air pas chère, parce qu'elle n'est pas chère!	Oh, wait a minute. What are those things hanging down next to the windows? They're ugly, is what it is. Ugly and old and make the house look cheap. You saying the house looks cheap?<brk> Yes I'm saying the house looks cheap, because it is cheap!		Yes I'm saying the house looks cheap, because <p>it</p> is cheap!	Oui je dis que la  maison  à l'air au rabais parce qu'elle est au rabais !	Oui je dis que la  <hon>maison<hoff>  à l'air au rabais parce qu'<p>elle</p> est au rabais !
I only want the Banking Clan to be what it once was, a fair system of trade and commerce.	Je veux juste que le clan bancaire soit ce qu'il était : un système équitable de commerce.	You used to sit on this very Senate even as you funneled credits into the droid foundries of Count Dooku. I understand all of your trepidation. But there is corruption in the banks. And once we find this corruption? I believe the ones responsible should be ousted from control before the entire banking infrastructure collapses. Oh, and I suppose you're the man to do it?<brk> I only want the Banking Clan to be what it once was, a fair system of trade and commerce.		I only want the Banking Clan to be what <p>it</p> once was, a fair system of trade and commerce.	Je veux seulement que le  clan  bancaire redevienne ce qu'il était autrefois. Un système de commerce équitable.	Je veux seulement que le  <hon>clan<hoff>  bancaire redevienne ce qu'<p>il</p> était autrefois. Un système de commerce équitable.
Um, and for me, that's really where a scene gets life that it doesn't have for the previous five days.	Euh, et pour moi, c'est vraiment là qu'une scène donne la vie qu'elle n'a pas eue durant les cinq derniers jours.	Some of my favourite scenes, which also seem to be fans' favourite scenes, between Amy and Sheldon, do not play that way all week. The way you see them on TV is the way that the studio audience determines that they get played. There's nothing like people seeing Sheldon and Amy kiss for the first time. You can't gauge that. Fascinating.<brk> Um, and for me, that's really where a scene gets life that it doesn't have for the previous five days.		Um, and for me, that's really where a scene gets life that <p>it</p> doesn't have for the previous five days.	Pour moi, c'est le moment où une  scène  prend la vie qu'elle n'avait pas cinq jours auparavant.	Pour moi, c'est le moment où une  <hon>scène<hoff>  prend la vie qu'<p>elle</p> n'avait pas cinq jours auparavant.
The cedar will have to come down before it knocks over the house.	Le cèdre devra redescendre avant qu'il ne détruise la maison.	You'll see to it if it comes to that? Of course, Father. - By God, she looks like a... - Yes, sir. It doesn't do, stealing the show from her mother-in-law!<brk> The cedar will have to come down before it knocks over the house.		The cedar will have to come down before <p>it</p> knocks over the house.	Le  cèdre  devra être abattu avant qu'il ne heurte la maison.	Le  <hon>cèdre<hoff>  devra être abattu avant qu'<p>il</p> ne heurte la maison.
It needs to be exercised regularly lest it turn flabby.	Il a besoin d'être exercé régulièrement de peur qu'il ne devienne volant.	<brk> It needs to be exercised regularly lest it turn flabby.		It needs to be exercised regularly lest <p>it</p> turn flabby.	Il  doit être exercé régulièrement sinon il devient flasque.	<hon>Il<hoff>  doit être exercé régulièrement sinon <p>il</p> devient flasque.
And as the brain tried to make sense of the trauma, it filled in some details.	Et pendant que le cerveau tentait de comprendre le traumatisme, il a rempli certains détails.	I replay arguments in my head all the time. We all do, right? Maybe she was still thinking about him when she was attacked. You're interfering with my marriage! Which is why she assigned David Jorgensen's features to a faceless stranger.<brk> And as the brain tried to make sense of the trauma, it filled in some details.		And as the brain tried to make sense of the trauma, <p>it</p> filled in some details.	Le  cerveau  tentait de comprendre le traumatisme, et il a rempli les blancs.	Le  <hon>cerveau<hoff>  tentait de comprendre le traumatisme, et <p>il</p> a rempli les blancs.
The mission has stretched on ahead of us, somehow longer than it had been before.	La mission est plus longue qu'elle ne l'était.	"When I landed, Mission Control was still saying ""Maybe it's just a transmission delay."" But, by the time I made it into Mission Control, we were looking at over 15 hours of dead feed. After James was lost, the joy of the mission, the exhilaration of it all just... it just left. I stopped feeling like a kid on a family trip.<brk> The mission has stretched on ahead of us, somehow longer than it had been before."		The mission has stretched on ahead of us, somehow longer than <p>it</p> had been before.	La  mission  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'elle était auparavant.	La  <hon>mission<hoff>  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'<p>elle</p> était auparavant.
I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.	C'est juste que les gens doivent l'être, et surtout les femmes, doivent se méfier de tout ce qu'elles mettent dans le monde.	Yeah. So, Alexis, I, um... I found your vlog, and while it is super cute, um-- Yeah, gram told me. You think I'm catnip for predators online.<brk> I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.		I-it's just, people have to be, and especially women, need to be leery about how much <p>they</p> put out into the world.	C'est juste que les personnes, et surtout les  femmes , ont besoin d'êtres méfiantes à propos de ce qu'elles rendent public.	C'est juste que les personnes, et surtout les  <hon>femmes<hoff> , ont besoin d'êtres méfiantes à propos de ce qu'<p>elles</p> rendent public.
These hands, once trembled with broken memory, now stand as strong as the steel they wield.	Ces mains tremblent d'un souvenir brisé, elles sont aussi fortes que l'acier qu'elles manient.	A word forever casting shadow. You burn brightly enough to light darkest night. I voice concern and you offer flattery. I offer truth. Your fire blazes to rival the fucking sun.<brk> These hands, once trembled with broken memory, now stand as strong as the steel they wield.		These hands, once trembled with broken memory, now stand as strong as the steel <p>they</p> wield.	Ces  mains , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'elles manient.	Ces  <hon>mains<hoff> , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'<p>elles</p> manient.
Them girls that you're treating there, they're causing quite a stir.	Les filles que tu es en train de soigner, elles remuent beaucoup.	Oh, okay. So I can't be funny. Well. I understand you've been to Austin. Who told you that? The radio.<brk> Them girls that you're treating there, they're causing quite a stir.		Them girls that you're treating there, <p>they</p>'re causing quite a stir.	Les  filles  que tu traites là-bas, elles font pas mal de bruit.	Les  <hon>filles<hoff>  que tu traites là-bas, <p>elles</p> font pas mal de bruit.
