src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
See this crown, how it hovers over the coat of arms?	 Voyez cette couronne, comme elle flotte sur les armoiries?	"Not just their queen. ""The"" Queen. When I was collecting souls on the battlefield; knowing who served whom ... I had to memorize every crest there ever was.<brk> See this crown, how it hovers over the coat of arms?"	"Pas seulement leur reine. ""La"" Reine. Quand je collectionnais des âmes sur le champ de bataille ; sachant qui a servi qui... je devais mémoriser chaque crête qu'il y avait.<brk>"	See this crown, how <p>it</p> hovers over the coat of arms?	Tu vois cette  couronne , comment elle flotte entre les armes ?	Tu vois cette  <hon>couronne<hoff> , comment <p>elle</p> flotte entre les armes ?
The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	 Les galaxies allaient beaucoup trop vite, tellement vite qu'elles auraient dû s'écarter l'une de l'autre, parce que toutes les étoiles dans toutes ces galaxies avaient de loin trop peu de gravité pour tenir l'amas ensemble.	This distorts and magnifies light from any other galaxy lying directly behind it. So, astronomers on Earth would see multiple images of that same distant galaxy, deformed, as in a funhouse mirror. 40 years after this prediction, we started finding them, too. And Zwicky made yet another discovery back in the 1930s. While studying the Coma Cluster of galaxies, he noticed something funny about the way they moved.<brk> The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	Cela déforme et amplifie la lumière provenant de toutes les autres galaxies situées juste derrière. Ainsi, les astronomes sur Terre verraient des images multiples de cette même galaxie lointaine, déformée, comme dans un miroir de funhouse. 40 ans après cette prédiction, nous avons commencé à les trouver, aussi. Et Zwicky a fait une autre découverte dans les années 30. En étudiant le Coma Cluster des galaxies, il a remarqué quelque chose de marrant sur la façon dont elles se déplaçaient.<brk>	The galaxies were going way too fast, so fast that <p>they</p> should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	Les  galaxies  allaient bien trop vite, si vite qu'elles auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.	Les  <hon>galaxies<hoff>  allaient bien trop vite, si vite qu'<p>elles</p> auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.
He showed me that, while life may not have any meaning, it certainly has value.	 Il m'a montré que, si la vie n'a pas de sens, elle a de la valeur.	It was a total waste of time. Life... Is meaningless... Full of sound and fury but signifying nothing. Bill Shakespeare understood that, but it was Bill Norquist who really opened my eyes. I mean, this guy shows up to me out of nowhere with a gun and a simple proposition... kill my wife for $2,000.<brk> He showed me that, while life may not have any meaning, it certainly has value.	C'était une perte de temps. La vie n'a pas de sens. Elle est pleine de fureur et de son, mais rien d'autre. Bill Shakespeare le comprenait, mais c'est Bill Norquist qui m'a vraiment ouvert les yeux. Cet homme me revient de nulle part avec un pistolet et une simple proposition : tuer ma femme pour 2 000 $.<brk>	He showed me that, while life may not have any meaning, <p>it</p> certainly has value.	Il m'a montré ça, alors que la  vie  n'avait aucun sens, elle avait sans aucun doute une valeur.	Il m'a montré ça, alors que la  <hon>vie<hoff>  n'avait aucun sens, <p>elle</p> avait sans aucun doute une valeur.
And the person who knows the truth doesn't want it revealed.	 Et la personne qui connaît la vérité ne veut pas qu'elle se révèle.	You said it yourself. Why are you now defending him? Because what he says makes sense. Freddy Ashmead was a dying man. The only reason to hasten his death would be to stop his quest for the truth.<brk> And the person who knows the truth doesn't want it revealed.	Vous l'avez dit vous-même. Pourquoi le défendez-vous maintenant? Parce que ce qu'il dit a du sens. Freddy Ashmead était un homme mourant. La seule raison pour accélérer sa mort serait d'arrêter sa quête de vérité.<brk>	And the person who knows the truth doesn't want <p>it</p> revealed.	Et la  personne  qui connaît la vérité ne veut pas qu'elle soit révélée.	Et la  <hon>personne<hoff>  qui connaît la vérité ne veut pas qu'<p>elle</p> soit révélée.
There's a beast in every man and it stirs when you put a sword in his hand.	 Il y a une bête dans chaque homme et elle se remue quand tu mets une épée dans sa main.	I was in King's Landing after the sack, khaleesi. You know what I saw? Butchery. Babies, children, old men. More women raped than you can count.<brk> There's a beast in every man and it stirs when you put a sword in his hand.	J'étais à King's Landing après le sac, Khaleesi. Tu sais ce que j'ai vu? La boucherie. Les bébés, les enfants, les vieux hommes. Plus de femmes violées que tu ne peux compter.<brk>	There's a beast in every man and <p>it</p> stirs when you put a sword in his hand.	En chaque homme se trouve une  bête  et elle émerge quand vous mettez une épée dans leurs mains.	En chaque homme se trouve une  <hon>bête<hoff>  et <p>elle</p> émerge quand vous mettez une épée dans leurs mains.
'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?	 Mais si les gens abordés par le Prophète, passent ici le jour et la nuit, qu'est-ce qu'il fait ici?	"""So also was Lot among those sent by us. ""Behold, we delivered him and his adherents, ""all except an old woman who was among those who lagged behind. ""Then we destroyed the rest. ""Truly, you pass by their sites by day and by night.""<brk> 'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?"	Et Lot aussi parmi ceux qui nous avons envoyés. Et voici que nous l'avons libéré, lui et ses adhérents, sauf une vieille femme qui restait parmi ceux qui ont trahi. Nous avons alors détruit le reste. Vous passez devant leurs lieux le jour et la nuit.<brk>	'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's <p>it</p> doing here?	Mais si les gens à qui s'adresse le  prophète  passent par cet endroit jour et nuit, alors que fait-il ici ?	Mais si les gens à qui s'adresse le  <hon>prophète<hoff>  passent par cet endroit jour et nuit, alors que fait-<p>il</p> ici ?
Science isn't science until it is.	 La science n'est pas de la science avant qu'elle ne l'ait été.	Come on. Fire has a downside. We just have to learn how to control it. Yeah, but this can't be controlled. I mean, it's not science.<brk> Science isn't science until it is.	Allez. Le feu a un inconvénient. Il faut juste apprendre à le contrôler. Oui, mais on ne peut pas le contrôler. Je veux dire, ce n'est pas de la science.<brk>	Science isn't science until <p>it</p> is.	La  science  n'est pas science jusqu'à ce qu'elle en soit.	La  <hon>science<hoff>  n'est pas science jusqu'à ce qu'<p>elle</p> en soit.
Yes I'm saying the house looks cheap, because it is cheap!	 Oui, je dis que la maison est peu chère, parce qu'elle est peu chère!	Oh, wait a minute. What are those things hanging down next to the windows? They're ugly, is what it is. Ugly and old and make the house look cheap. You saying the house looks cheap?<brk> Yes I'm saying the house looks cheap, because it is cheap!	Oh, attends une minute. Qu'est-ce que ces choses accrochées près des fenêtres? Elles sont laides, c'est ce que c'est. Laides et vieilles font que la maison semble peu chère. Tu dis que la maison est peu chère?<brk>	Yes I'm saying the house looks cheap, because <p>it</p> is cheap!	Oui je dis que la  maison  à l'air au rabais parce qu'elle est au rabais !	Oui je dis que la  <hon>maison<hoff>  à l'air au rabais parce qu'<p>elle</p> est au rabais !
I only want the Banking Clan to be what it once was, a fair system of trade and commerce.	 Je ne veux que le Clan bancaire soit ce qu'il était autrefois, un système équitable de commerce et de commerce.	You used to sit on this very Senate even as you funneled credits into the droid foundries of Count Dooku. I understand all of your trepidation. But there is corruption in the banks. And once we find this corruption? I believe the ones responsible should be ousted from control before the entire banking infrastructure collapses. Oh, and I suppose you're the man to do it?<brk> I only want the Banking Clan to be what it once was, a fair system of trade and commerce.	Vous avez assisté à ce sénat même quand vous avez enfoncé des crédits dans les fonderies du Comte Dooku. Je comprends tout votre appréhension. Mais il y a de la corruption dans les banques. Et une fois que nous trouverons cette corruption? Je crois que les responsables devraient être évincés du contrôle avant que toute l'infrastructure bancaire ne s'effondre. Oh, et je suppose que vous êtes l'homme à le faire?<brk>	I only want the Banking Clan to be what <p>it</p> once was, a fair system of trade and commerce.	Je veux seulement que le  clan  bancaire redevienne ce qu'il était autrefois. Un système de commerce équitable.	Je veux seulement que le  <hon>clan<hoff>  bancaire redevienne ce qu'<p>il</p> était autrefois. Un système de commerce équitable.
Um, and for me, that's really where a scene gets life that it doesn't have for the previous five days.	 Euh, et pour moi, c'est vraiment là qu'une scène obtient la vie qu'elle n'a pas depuis cinq jours.	Some of my favourite scenes, which also seem to be fans' favourite scenes, between Amy and Sheldon, do not play that way all week. The way you see them on TV is the way that the studio audience determines that they get played. There's nothing like people seeing Sheldon and Amy kiss for the first time. You can't gauge that. Fascinating.<brk> Um, and for me, that's really where a scene gets life that it doesn't have for the previous five days.	Certaines de mes scènes préférées, qui semblent aussi être les préférées des fans, entre Amy et Sheldon, ne jouent pas comme ça toute la semaine. La façon dont vous les voyez à la télé est la façon dont le public du studio décide qu'ils sont joués. Il n'y a rien de tel que les gens voient Sheldon et Amy s'embrasser pour la première fois. Vous ne pouvez pas le mesurer. Fascinant.<brk>	Um, and for me, that's really where a scene gets life that <p>it</p> doesn't have for the previous five days.	Pour moi, c'est le moment où une  scène  prend la vie qu'elle n'avait pas cinq jours auparavant.	Pour moi, c'est le moment où une  <hon>scène<hoff>  prend la vie qu'<p>elle</p> n'avait pas cinq jours auparavant.
The cedar will have to come down before it knocks over the house.	 Le cèdre va devoir tomber avant qu'il ne détruise la maison.	You'll see to it if it comes to that? Of course, Father. - By God, she looks like a... - Yes, sir. It doesn't do, stealing the show from her mother-in-law!<brk> The cedar will have to come down before it knocks over the house.	Vous le surveillerez si ça arrive? Bien sûr, mon Père. - Par Dieu, elle ressemble à une... - Oui, mon Père. Ce n'est pas le cas, en volant le show à sa belle-mère!<brk>	The cedar will have to come down before <p>it</p> knocks over the house.	Le  cèdre  devra être abattu avant qu'il ne heurte la maison.	Le  <hon>cèdre<hoff>  devra être abattu avant qu'<p>il</p> ne heurte la maison.
It needs to be exercised regularly lest it turn flabby.	 Il faut l'exercer régulièrement, de peur qu'il ne devienne gonflé.	<brk> It needs to be exercised regularly lest it turn flabby.	<brk>	It needs to be exercised regularly lest <p>it</p> turn flabby.	Il  doit être exercé régulièrement sinon il devient flasque.	<hon>Il<hoff>  doit être exercé régulièrement sinon <p>il</p> devient flasque.
And as the brain tried to make sense of the trauma, it filled in some details.	 Et alors que son cerveau essayait de comprendre le traumatisme, il a comblé certains détails.	I replay arguments in my head all the time. We all do, right? Maybe she was still thinking about him when she was attacked. You're interfering with my marriage! Which is why she assigned David Jorgensen's features to a faceless stranger.<brk> And as the brain tried to make sense of the trauma, it filled in some details.	Je revois toujours des arguments dans ma tête. C'est le cas de tous, non? Elle pensait peut-être encore à lui quand elle a été attaquée. Vous interférez avec mon mariage! C'est pourquoi elle a assigné les traits de David Jorgensen à un étranger sans visage.<brk>	And as the brain tried to make sense of the trauma, <p>it</p> filled in some details.	Le  cerveau  tentait de comprendre le traumatisme, et il a rempli les blancs.	Le  <hon>cerveau<hoff>  tentait de comprendre le traumatisme, et <p>il</p> a rempli les blancs.
The mission has stretched on ahead of us, somehow longer than it had been before.	 La mission s'est étendue devant nous, quelque part plus longtemps qu'elle ne l'avait été auparavant.	"When I landed, Mission Control was still saying ""Maybe it's just a transmission delay."" But, by the time I made it into Mission Control, we were looking at over 15 hours of dead feed. After James was lost, the joy of the mission, the exhilaration of it all just... it just left. I stopped feeling like a kid on a family trip.<brk> The mission has stretched on ahead of us, somehow longer than it had been before."	"Quand j'ai atterri, le centre de contrôle de la mission disait toujours : ""Peut-être est-ce juste un délai de transmission."" Mais, au moment où je suis entré dans le centre de contrôle de la mission, nous étions en train de regarder plus de 15 heures de repas morts. Après James a été perdu, la joie de la mission, l'excitation de tout ça, ça est parti. J'ai cessé de me sentir comme un enfant dans un voyage de famille.<brk>"	The mission has stretched on ahead of us, somehow longer than <p>it</p> had been before.	La  mission  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'elle était auparavant.	La  <hon>mission<hoff>  a commencé a nous paraitre interminable. d'une certaine manière, beaucoup plus longue que ce qu'<p>elle</p> était auparavant.
I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.	 Je- c'est juste, les gens doivent l'être, et surtout les femmes, doivent savoir combien ils mettent dans le monde.	Yeah. So, Alexis, I, um... I found your vlog, and while it is super cute, um-- Yeah, gram told me. You think I'm catnip for predators online.<brk> I-it's just, people have to be, and especially women, need to be leery about how much they put out into the world.	Oui. Donc, Alexis, je, euh... J'ai trouvé ton maillot, et même si c'est super mignon, euh... Oui, c'est ce que gram m'a dit. Tu penses que je suis un chatnip pour les prédateurs en ligne.<brk>	I-it's just, people have to be, and especially women, need to be leery about how much <p>they</p> put out into the world.	C'est juste que les personnes, et surtout les  femmes , ont besoin d'êtres méfiantes à propos de ce qu'elles rendent public.	C'est juste que les personnes, et surtout les  <hon>femmes<hoff> , ont besoin d'êtres méfiantes à propos de ce qu'<p>elles</p> rendent public.
These hands, once trembled with broken memory, now stand as strong as the steel they wield.	 Ces mains, une fois tremblaient de mémoire brisée, sont maintenant aussi fortes que l'acier qu'elles font.	A word forever casting shadow. You burn brightly enough to light darkest night. I voice concern and you offer flattery. I offer truth. Your fire blazes to rival the fucking sun.<brk> These hands, once trembled with broken memory, now stand as strong as the steel they wield.	Un mot pour toujours qui jette l'ombre. Tu brûles assez fort pour éclairer la nuit la plus obscure. Je fais entendre ton inquiétude et tu m'offres de l'applaudissement. Je m'offre la vérité. Ton feu brûle pour rivaliser avec le soleil.<brk>	These hands, once trembled with broken memory, now stand as strong as the steel <p>they</p> wield.	Ces  mains , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'elles manient.	Ces  <hon>mains<hoff> , ont tremblé par le passé, mais sont maintenant aussi fortes que l'acier qu'<p>elles</p> manient.
Them girls that you're treating there, they're causing quite a stir.	 Ces filles que tu traites là-bas, elles causent beaucoup d'agitation.	Oh, okay. So I can't be funny. Well. I understand you've been to Austin. Who told you that? The radio.<brk> Them girls that you're treating there, they're causing quite a stir.	Oh, d'accord. Donc je ne peux pas être drôle. Eh bien. Je comprends que tu es allée à Austin. Qui t'a dit ça? La radio.<brk>	Them girls that you're treating there, <p>they</p>'re causing quite a stir.	Les  filles  que tu traites là-bas, elles font pas mal de bruit.	Les  <hon>filles<hoff>  que tu traites là-bas, <p>elles</p> font pas mal de bruit.
For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.	 Pour les femmes dont la survie dépend de risques calculés, elles se sont surchargées, j'en ai peur.	What? Please do come and look. Excusez-moi. What? Tell me. Is it likely they'll survive? Two women, unfit, without protective clothing, without skis. In the freezing dark.<brk> For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.	Quoi? Veuillez venir et regarder. Excusez-moi. Quoi? Dis-moi. Est-il probable qu'ils survivent? Deux femmes, en tenue nue, sans vêtements protecteurs, sans skis. Dans le noir glacial.<brk>	For ladies whose livelihood depends on risks that are calculated, <p>they</p> have overreached themselves, I fear.	Pour des  femmes  dont la vie dépend de risques calculés, elles ont présumé de leurs forces.	Pour des  <hon>femmes<hoff>  dont la vie dépend de risques calculés, <p>elles</p> ont présumé de leurs forces.
This empire, it thrives because of me, and you want me to run.	 Cet empire, il prospère grâce à moi, et vous voulez que je coure.	We can leave behind Klaus and this city and those orphan Annie vampires. Whoa, those orphan Annie vampires are my family, and this city is my home. It was my home, too, once. I left. You ran. I stayed.<brk> This empire, it thrives because of me, and you want me to run.	Nous pouvons laisser Klaus et cette ville et ces Annie vampires orphelins. Ces Annie vampires orphelins sont ma famille, et cette ville est mon foyer. C'était aussi mon foyer, une fois. Je suis parti. Vous avez couru. Je suis resté.<brk>	This empire, <p>it</p> thrives because of me, and you want me to run.	Cet  empire , il prospère grâce à moi, et tu veux que je parte.	Cet  <hon>empire<hoff> , <p>il</p> prospère grâce à moi, et tu veux que je parte.
Yes, to put the money back into the economy, where it belongs, not into my pocket.	 Oui, pour remettre l' argent dans l'économie où il appartient, pas dans ma poche.	To do what? To take control of our resources? Our gold mines, our diamonds, our uranium? No. You have already spoken of taking control of the mining franchise.<brk> Yes, to put the money back into the economy, where it belongs, not into my pocket.	Pour faire quoi? Pour prendre le contrôle de nos ressources? Nos mines d'or, nos diamants, nos uraniums? Non. Vous avez déjà parlé de prendre le contrôle de la franchise minière.<brk>	Yes, to put the money back into the economy, where <p>it</p> belongs, not into my pocket.	Oui, pour faire revenir l' argent  dans l'économie, à laquelle il appartient. pas dans ma poche	Oui, pour faire revenir l' <hon>argent<hoff>  dans l'économie, à laquelle <p>il</p> appartient. pas dans ma poche
When the patient's hand is released directly above the face, it should strike the face on the way down.	 Quand la main de la patiente est relâchée directement au-dessus du visage, elle devrait toucher le visage en descendant.	I'm going to stab it into the softest part of Ms. Ellison's thigh. Lots of nerve endings there-- no one can fake their way through that. If you wanted to know if she was really in a coma, all you had to do was ask. That's okay, but I can't stab her in the thigh? It's a test for pseudocoma.<brk> When the patient's hand is released directly above the face, it should strike the face on the way down.	Je vais la poignarder dans la partie la plus douce de la cuisse de Mme Ellison. Plein de terminaisons nerveuses là-- Personne ne peut simuler pour traverser ça. Si vous vouliez savoir si elle était vraiment dans le coma, tout ce que vous aviez à faire, c'était de demander. C'est bon, mais je ne peux pas la poignarder dans la cuisse? C'est un test pour le pseudo coma.<brk>	When the patient's hand is released directly above the face, <p>it</p> should strike the face on the way down.	Quand la  main  du patient est relachée directement au dessus du visage, elle devrait heurter directement celui ci.	Quand la  <hon>main<hoff>  du patient est relachée directement au dessus du visage, <p>elle</p> devrait heurter directement celui ci.
And the laws of magic are like the laws of anything, they work because you obey them.	 Et les lois de la magie sont comme les lois de tout, elles fonctionnent parce que tu les obéiras.	So how is this happening? You really have no idea what you are, do you? What the fuck's that supposed to mean? OK. First... experts are the people that you see on TV.<brk> And the laws of magic are like the laws of anything, they work because you obey them.	Comment ça se fait? Tu n'as aucune idée de ce que tu es, n'est-ce pas? Qu'est-ce que c'est censé vouloir dire? D'abord... les experts sont les gens que tu vois à la télé.<brk>	And the laws of magic are like the laws of anything, <p>they</p> work because you obey them.	Et les  lois  de la magie sont comme toutes les autres, elles fonctionnent parce que tu leur obéis.	Et les  <hon>lois<hoff>  de la magie sont comme toutes les autres, <p>elles</p> fonctionnent parce que tu leur obéis.
Then we have to take care of that stain before it sets.	 Alors il faut qu'on prenne soin de cette tâche avant qu'elle ne s'estompe.	Even so, let me give you a fresh one. We can't risk you getting thirsty. Ah! Oh, I am so sorry. I just bought this tux.<brk> Then we have to take care of that stain before it sets.	Quoi qu'il en soit, laisse-moi te en donner une nouvelle. Tu ne peux pas avoir soif. Ah! Oh, je suis vraiment désolé. Je viens d'acheter ce tux.<brk>	Then we have to take care of that stain before <p>it</p> sets.	Alors on doit s'occuper de cette  tache  avant qu'elle ne reste.	Alors on doit s'occuper de cette  <hon>tache<hoff>  avant qu'<p>elle</p> ne reste.
The point is, things aren't really as bad as they make them sound.	 L'important, c'est que les choses ne sont pas aussi mauvaises qu'elles le font.	TV, the internet, parent/teacher conferences-- I ignore it. Embrace denial. You'll be much happier. Then, when you turn 21, embrace beer. [ Sighs ] Nice parenting there, dad.<brk> The point is, things aren't really as bad as they make them sound.	La télé, Internet, les conférences parent-instituteur... Je l'ignore. Assumez le déni. Vous serez beaucoup plus heureux. Alors, quand vous aurez 21 ans, assumez de la bière. [Soupirs] Belle parentalité, papa.<brk>	The point is, things aren't really as bad as <p>they</p> make them sound.	L'idée c'est que les  choses  ne sont pas aussi mauvaises qu'elles ont l'air.	L'idée c'est que les  <hon>choses<hoff>  ne sont pas aussi mauvaises qu'<p>elles</p> ont l'air.
But I tested the bottle that Mr. Blackburn gave us and it's clean.	 Mais j'ai testé la bouteille que M. Blackburn nous a donnée et elle est pure.	Nor could I find any evidence of stimulants in his stomach. But it is always the last thing you find that offers the answer. Maybe the lad just up and died and that's that? We have no cause of death and no suggestion of wrong doing. I would be inclined to agree with you, sir.<brk> But I tested the bottle that Mr. Blackburn gave us and it's clean.	Je n'ai trouvé aucune trace de stimulants dans son estomac. Mais c'est toujours la dernière chose à trouver qui offre la réponse. Peut-être que l'homme vient de mourir et c'est ça? Nous n'avons pas de cause de mort et aucune indication de mauvaise pratique. Je serais d'accord avec vous, monsieur.<brk>	But I tested the bottle that Mr. Blackburn gave us and <p>it</p>'s clean.	Mais j'ai testé la  bouteille  que m'a donné M. Blackburn et elle est propre.	Mais j'ai testé la  <hon>bouteille<hoff>  que m'a donné M. Blackburn et <p>elle</p> est propre.
You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	 Tu lui apprends à dégrader et abstraire les femmes qu'elles n'existent que pour satisfaire ses besoins alors qu'en fait, tu lui apprends que le meilleur sexe vient d'une connexion.	If we had a son we'd most probably be having the same conversation and I would probably feel exactly the same way. If we had a son, I would never, ever let you do something like this. Karen, it's just sex. What's the big deal? But it's not just sex. That's the whole point.<brk> You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	Si on avait un fils, on aurait sans doute la même conversation et je ressentirais probablement exactement la même chose. Si on avait un fils, je ne te laisserais jamais faire une chose pareille. Karen, c'est juste du sexe. C'est quoi le problème? Mais ce n'est pas juste du sexe. C'est tout l'intérêt.<brk>	You're teaching him to degrade and objectify women that <p>they</p> exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  femmes  comme des objets, qu'elles ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  <hon>femmes<hoff>  comme des objets, qu'<p>elles</p> ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.
If the royal families got ahold of it, they could control the world.	 Si les familles royales s'en approchaient, elles pouvaient contrôler le monde.	Some of them did. Well, they needed us. So the Wesen fought for the royals? Yes, and the royals needed the Grimms to control them, as they do now, but there was one thing in the treasure the knights hid. There was one thing that was more powerful than anything anyone had ever seen.<brk> If the royal families got ahold of it, they could control the world.	Certains d'entre eux. Eh bien, ils avaient besoin de nous. Donc les Wesen se sont battus pour les rois? Oui, et les rois avaient besoin que les Grimmes les contrôlent, comme ils le font maintenant, mais il y avait une chose dans le trésor que les chevaliers cachaient. Il y avait une chose qui était plus puissante que tout ce que quelqu'un ait jamais vu.<brk>	If the royal families got ahold of it, <p>they</p> could control the world.	Si les  familles  royales avaient mis la main dessus, elles auraient pu contrôler le monde.	Si les  <hon>familles<hoff>  royales avaient mis la main dessus, <p>elles</p> auraient pu contrôler le monde.
This will be your house if it survives.	 Ce sera votre maison si elle survit.	We must make her feel it is her duty to save Downton. But how? What can we do? Get her to sense its value, its vital role in the area. You're her granddaughter.<brk> This will be your house if it survives.	Nous devons lui faire sentir qu'il est son devoir de sauver Downton. Mais comment? Que pouvons-nous faire? Lui faire sentir sa valeur, son rôle vital dans la zone. Vous êtes sa petite-fille.<brk>	This will be your house if <p>it</p> survives.	Ce sera votre  maison  si elle survit.	Ce sera votre  <hon>maison<hoff>  si <p>elle</p> survit.
I knew that Jones' plan was too ingenious, that it had to have come from Bell.	 Je savais que le plan de Jones était trop ingénieux, qu'il devait venir de Bell.	<brk> I knew that Jones' plan was too ingenious, that it had to have come from Bell.	<brk>	I knew that Jones' plan was too ingenious, that <p>it</p> had to have come from Bell.	Je savais que le  plan  de Jones était trop astucieux, qu'il devait venir de Bell.	Je savais que le  <hon>plan<hoff>  de Jones était trop astucieux, qu'<p>il</p> devait venir de Bell.
Oh, I don't return things once they're in my possession.	 Oh, je ne rends pas des choses une fois qu'elles sont en mon possession.	We both know this isn't about money. It's about justice. I'm going to take everything away from you, Gavin, just like you do to everyone else. You fancy yourself a hero then? No, I'm... just a man who's found a way to get back what you stole from me a long time ago.<brk> Oh, I don't return things once they're in my possession.	Nous savons tous les deux qu'il ne s'agit pas d'argent. Il s'agit de justice. Je vais te prendre tout, Gavin, comme tu le fais à tout le monde. Tu te prends pour un héros? Non, je suis... un homme qui a trouvé un moyen de récupérer ce que tu m'as volé il y a longtemps.<brk>	Oh, I don't return things once <p>they</p>'re in my possession.	Oh, je ne rends pas les  choses  quand elles sont en ma possession.	Oh, je ne rends pas les  <hon>choses<hoff>  quand <p>elles</p> sont en ma possession.
But begging the law's pardon, it lies.	 Mais prier la loi de pardon, elle ment.	What right have you to your niggers, when you come down to the point? What right? I bought them. I paid for them. Of course you did, and the law says you have the right to hold a nigger.<brk> But begging the law's pardon, it lies.	Quel droit as-tu à tes nègres quand tu viens au point? Quel droit? Je les ai achetés. J'ai payé pour eux. Bien sûr que tu l'as fait, et la loi dit que tu as le droit de tenir un nègre.<brk>	But begging the law's pardon, <p>it</p> lies.	Mais sans vouloir offenser la  loi , elle ment.	Mais sans vouloir offenser la  <hon>loi<hoff> , <p>elle</p> ment.
I like paprika, but it doesn't like me.	 J'aime le paprika, mais il ne m'aime pas.	- Let's do this! You know what would be great? Some more of those strawberry blintzes you made last week with a little powdered sugar. - Those did make you smile. - Oh. If I could offer one tiny critique...<brk> I like paprika, but it doesn't like me.	- Faisons-le! Tu sais ce qui serait génial? D'autres blintzes de fraise que tu as fait la semaine dernière avec un peu de sucre. - Ça t'a fait sourire. - Oh, si je pouvais vous proposer une petite critique...<brk>	I like paprika, but <p>it</p> doesn't like me.	J'aime le  paprika , mais il ne m'aime pas.	J'aime le  <hon>paprika<hoff> , mais <p>il</p> ne m'aime pas.
Or her adrenal glands pumped everything they had into her system.	 Ou ses glandes adrénales ont pompé tout ce qu'elles avaient dans son système.	This is one of those fancy, high-tech sports watches that reads the victim's heart rate, GPS location, and even the altitude. Notice how the victim's heart rate was elevated for close to two minutes prior to flatlining. A person's maximum heart rate is approximately 220 minus their age. Melinda was 32 years old and her heart rate peaked at 186. So, maybe she was running from someone?<brk> Or her adrenal glands pumped everything they had into her system.	C'est une de ces prétentieuses montres de sport high-tech qui lisent le rythme cardiaque de la victime, son GPS, et même l'altitude. Notez comment le rythme cardiaque de la victime a été élevé pendant près de deux minutes avant de s'aplatir. La fréquence cardiaque maximale d'une personne est d'environ 220 moins son âge. Melinda avait 32 ans et son rythme cardiaque a atteint son sommet à 186. Donc, peut-être qu'elle fuyait quelqu'un?<brk>	Or her adrenal glands pumped everything <p>they</p> had into her system.	Ou ses  glandes  surrénales ont pompé tout ce qu'elles avaient dans son système.	Ou ses  <hon>glandes<hoff>  surrénales ont pompé tout ce qu'<p>elles</p> avaient dans son système.
Look, these pictures, they aren't in real time.	 Ecoutez, ces images, elles ne sont pas en temps réel.	But I will do it again if I have to. We need an answer now, Dr. Hunt. Will you perform the surgery or not? Yeah, I'll do it. All right, fellas.<brk> Look, these pictures, they aren't in real time.	Mais je le redirai si je le dois. Il nous faut une réponse, Dr Hunt. Vous allez faire l'opération ou pas? Oui, je vais le faire. Très bien, les gars.<brk>	Look, these pictures, <p>they</p> aren't in real time.	Regardez ces  images , elles ne sont pas en temps réel.	Regardez ces  <hon>images<hoff> , <p>elles</p> ne sont pas en temps réel.
They removed the tumor, but it can come back.	 Ils ont enlevé la tumeur, mais elle peut revenir.	I found out who sent that email to Elena Ramos. Someone named Rebecca Sutter. You think it's coincidental that Cliff Barnes suddenly shows up in Dallas just when Southfork is for sale? Are you sure you want to mix business with pleasure? My father has cancer.<brk> They removed the tumor, but it can come back.	J'ai découvert qui a envoyé cet email à Elena Ramos. Quelqu'un appelé Rebecca Sutter. Vous pensez que c'est une coïncidence que Cliff Barnes se pointe soudainement à Dallas juste au moment où Southfork est à vendre? Vous êtes sûr de vouloir mélanger le business avec le plaisir? Mon père a le cancer.<brk>	They removed the tumor, but <p>it</p> can come back.	Ils suppriment la  tumeur  mais elle peut revenir.	Ils suppriment la  <hon>tumeur<hoff>  mais <p>elle</p> peut revenir.
